unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,review_reason,suggested_action
smishtank_866,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,866,"Hello, are you looking for a part-time job now? We provide sales growth services for Amazon, and you can get a stable income of $30-200 in just one hour a day. You do not need to pay any deposit or membership fee, regardless of gender, 23-68 years old, and the Commission is paid every day. If you are interested, please add my telegram. t.me/JRE7708 or WhatsApp: +447920645377","Hello, are you looking for a part-time job now? We provide sales growth services for Amazon, and you can get a stable income of <AMOUNT>-200 in just one hour a day. You do not need to pay any deposit or membership fee, regardless of gender, 23-68 years old, and the Commission is paid every day. If you are interested, please add my telegram. <URL> or WhatsApp: <PHONE>",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,category=Job Advertisement; brand=Amazon; sender_type=; url=t.me/JRE7708; domain=t.me,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,377,72,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1816,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1816,"Hello dear user Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link and we will send it within 24 hours. https://usrpxs.top Please reply to Y, then exit the text message and open it again to activate the link, or copy and open the link into your Safari browser. The US Postal team wishes you a wonderful day","Hello dear user Your package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link and we will send it within 24 hours. <URL> Please reply to Y, then exit the text message and open it again to activate the link, or copy and open the link into your Safari browser. The US Postal team wishes you a wonderful day",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Delivery; brand=US Postal; sender_type=Email To Text; url=https://usrpxs.top; domain=usrpxs.top,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,400,73,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1553,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1553,"Hello, You have time sensitive correspondence waiting in your UI Online Inbox that may require a response.Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits.To view the correspondence, log into your Ul Online account at https://t.ly/Ot6za To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.","Hello, You have time sensitive correspondence waiting in your UI Online Inbox that may require a response.Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits.To view the correspondence, log into your Ul Online account at <URL> To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=UI Online; sender_type=; url=https://t.ly/Ot6za; domain=detmaonlinehc.wixsite.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,450,72,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_969,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,969,"Hey. A FIRM is looking for individuals to become Mystery Shoppers in your space, It involves going into stores as a spy to do an assessment of the store and afterward report back and acquire $400 on each task (3x in seven days making $1200 week after week). For more data click on this connection beneath and learn more TO get everything rolling https://forms.gle/GNAKEJJhwCiKSqcP9 and apply much appreciated!","Hey. A FIRM is looking for individuals to become Mystery Shoppers in your space, It involves going into stores as a spy to do an assessment of the store and afterward report back and acquire <AMOUNT> on each task (3x in seven days making <AMOUNT> week after week). For more data click on this connection beneath and learn more TO get everything rolling <URL> and apply much appreciated!",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Job Advertisement; brand=; sender_type=Phone Number; url=https://forms.gle/GNAKEJJhwCiKSqcP9; domain=forms.gle,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,409,71,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
uci_002947,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2947,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe","Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost <#> bucks. I don't know if it might be cheaper to find someone there? We don't have any second hand machines at all right now, let me know what you want to do babe",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,327,74,True,needs_review,message_raw length > 320,review_if_report_text
smishtank_1139,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1139,"Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don't mind, one of your posts could be my inspiring muse for an art project I'm working on for a client. You will totally get paid for it as well as a bonus and also get credits. Kindly DM for more information.","Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don't mind, one of your posts could be my inspiring muse for an art project I'm working on for a client. You will totally get paid for it as well as a bonus and also get credits. Kindly DM for more information.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Other; brand=; sender_type=; url=; domain=,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,330,70,True,needs_review,message_raw length > 320,review_if_report_text
uci_001514,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1514,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*","Hey sweet, I was wondering when you had a moment if you might come to me? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc? Could you tell me how to do that? Or do you know some other way to download big files? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,458,91,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_788,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,788,"Hi, is this Dr. Janet's number? I remember entering the right number? sorry Good morning! Have a nice day. Distinguished coinbase wallet users, now in order to repay new and old customers, specially launched a series of preferential subsidy activities, click on the link https://go.cb-w.com/gz3J1Hsfjpb to enter DFI mining can receive more than 500-5000$ subsidy liquidity DFI mining income","Hi, is this Dr. Janet's number? I remember entering the right number? sorry Good morning! Have a nice day. Distinguished coinbase wallet users, now in order to repay new and old customers, specially launched a series of preferential subsidy activities, click on the link <URL> to enter DFI mining can receive more than 500-5000$ subsidy liquidity DFI mining income",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=Coinbase; sender_type=Phone Number; url=https://go.cb-w.com/gz3J1Hsfjpb; domain=go.cb-w.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,390,66,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_739,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,739,"Hi there, I didn't mean to disturb you. My good friend is single, she is beautiful, kind, gentle and independent. But because of her busy work, she doesn't have many opportunities to make new friends. Now it is up to marriage age, and want to meet guy over 28. If you are interested, Reply the number ""1"" and Click the link to message her immediately.�h https://wa.me/1607599596 Wish you have a happy life.","Hi there, I didn't mean to disturb you. My good friend is single, she is beautiful, kind, gentle and independent. But because of her busy work, she doesn't have many opportunities to make new friends. Now it is up to marriage age, and want to meet guy over 28. If you are interested, Reply the number ""1"" and Click the link to message her immediately.�h <URL> Wish you have a happy life.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,true,category=Advertisement; brand=; sender_type=Phone Number; url=https://wa.me/1607599596; domain=wa.me,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,406,78,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_738,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,738,"Hi there.nice to meet you.I have a female friend with a good financial. She have no time to make friends for busy work, now she want to marry a man between 27 and 55 years old, if you are more than 27 years old to 55 years old. Reply the number ""1"" and Click the link to message her immediately. https://wa.me/13213360655 Wish you have a happy life.","Hi there.nice to meet you.I have a female friend with a good financial. She have no time to make friends for busy work, now she want to marry a man between 27 and 55 years old, if you are more than 27 years old to 55 years old. Reply the number ""1"" and Click the link to message her immediately. <URL> Wish you have a happy life.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,true,category=Advertisement; brand=; sender_type=Phone Number; url=https://wa.me/13213360655; domain=wa.me,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,349,72,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_876,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,876,"Honey, do you need a part-time job? Online platforms like Amazon are hiring online product promoters No need for you to invest Note: {you do not need to invest} Our job is simple. You only need to use your mobile phone to help platform merchants click and follow products to improve their rankings. Salary is paid immediately upon completion. Earning $100 - $500 a day is easy. If you want to join please add us on WhatsApp https://wa.me/77788385297 Please reply ?1? and add Whatsapp 2:40 AM","Honey, do you need a part-time job? Online platforms like Amazon are hiring online product promoters No need for you to invest Note: {you do not need to invest} Our job is simple. You only need to use your mobile phone to help platform merchants click and follow products to improve their rankings. Salary is paid immediately upon completion. Earning <AMOUNT> - <AMOUNT> a day is easy. If you want to join please add us on WhatsApp <URL> Please reply ?1? and add Whatsapp 2:40 AM",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,true,category=Job Advertisement; brand=Amazon; sender_type=; url=https://wa.me/77788385297; domain=wa.me,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,491,90,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
uci_001580,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1580,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef... <#>. Good listener <#>. Organizer <#>. Good boyfriend <#>. Very clean <#>. Sympathetic <#>. Athletic <#>. Warm... <#>. Courageous <#>. Determined <#>. True <#>. Dependable <#>. Intelligent... <#>. Psychologist <#>. Pest exterminator <#>. Psychiatrist <#>. Healer.. <#>. Stylist <#>. Driver.. Aaniye pudunga venaam..,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,611,91,True,needs_review,message_raw length > 320,review_if_report_text
uci_002011,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2011,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.","I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,431,95,True,needs_review,message_raw length > 320,review_if_report_text
uci_005212,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5212,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop","I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,329,61,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1702,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1702,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023.  https://irs.gov.direct-capitals.com (Please reply 'y', then exit the","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,387,62,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1674,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1674,"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the iMessage","[I.R.S] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the iMessage",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,414,66,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1676,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1676,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.)","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.)",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,489,81,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1658,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1658,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS] O*","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS] O*",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Finance/Crypto; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,541,89,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1681,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1681,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:","[ I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.secure-fundhub.com; domain=irs.gov.secure-fundhub.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,379,60,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1711,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1711,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023.","[ I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,400,63,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1636,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1636,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.secure-fundhub.com; domain=irs.gov.secure-fundhub.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,446,70,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1754,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1754,"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1","[I.R.S] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m.. CLARO 1",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.safe-ordering.com; domain=irs.gov.safe-ordering.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,466,76,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1703,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1703,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Other; brand=IRS; sender_type=Phone Number; url=https://irs.gov.secure-fundhub.com; domain=irs.gov.secure-fundhub.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,452,72,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1764,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1764,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. +","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply 1, then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. +",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Email To Text; url=https://irs.gov.direct-paying.com; domain=irs.gov.direct-paying.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,462,82,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1617,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1617,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-capitals.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Other; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,460,81,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
smishtank_1469,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1469,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.","[I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=IRS; sender_type=Phone Number; url=irs.gov.direct-paying.com; domain=irs.gov.direct-paying.com,False,0,,review_too_long,message_raw is longer than 320 characters; manual SMS-likeness review recommended.,462,82,True,possible_multipart_sms,message_raw length > 320,keep_if_sms_like
