unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes
smishtank_437,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,437,"Amazon: Congratulations Henry, you came 3rd in today's Amazon pods raffle! Click the link to : b2gxv.info/5ssC5f2SEG",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=Amazon; sender_type=Phone Number; url=b2gxv.info/5ssC5f2SEG; domain=b2gxv.info,amazon congratulations henry you came 3rd in today s amazon pods raffle click the link to <url>,,1,true,SmishTank,smishing,"Amazon: Congratulations Henry, you came 3rd in today's Amazon pods raffle! Click the link to : b2gxv.info/5ssC5f2SEG","Amazon: Congratulations Henry, you came 3rd in today's Amazon pods raffle! Click the link to: <URL>",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_440,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,440,VEVOR: Don't miss our must-buy list! Weekly updated with the best promotions and offers! Hurry!>> https://zgz.nu/df9aoZbT Reply STOP to stop,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=VEVOR; sender_type=Phone Number; url=https://zgz.nu/df9aoZbT; domain=zgz.nu,vevor don t miss our must buy list weekly updated with the best promotions and offers hurry >> <url> reply stop to stop,,1,true,SmishTank,smishing,VEVOR: Don't miss our must-buy list! Weekly updated with the best promotions and offers! Hurry!>> https://zgz.nu/df9aoZbT Reply STOP to stop,VEVOR: Don't miss our must-buy list! Weekly updated with the best promotions and offers! Hurry!>> <URL> Reply STOP to stop,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_441,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,441,Your Prick Will Get So Big That She'll Choke On It! thomasanquetin.com/wVAFt7,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=thomasanquetin.com/wVAFt7; domain=thomasanquetin.com,your prick will get so big that she ll choke on it <url>,,1,true,SmishTank,smishing,Your Prick Will Get So Big That She'll Choke On It! thomasanquetin.com/wVAFt7,Your Prick Will Get So Big That She'll Choke On It! <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_442,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,442,"[EE]:We were unable to process your latest bill. In order to avoid fees, update your billing information via: https://ee.uk.billing45.com/?ee=2",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=EE; sender_type=; url=https://ee.uk.billing45.com/?ee=2; domain=ee.uk.billing45.com,ee we were unable to process your latest bill in order to avoid fees update your billing information via <url>,,1,true,SmishTank,smishing,"[EE]:We were unable to process your latest bill. In order to avoid fees, update your billing information via: https://ee.uk.billing45.com/?ee=2","[EE]:We were unable to process your latest bill. In order to avoid fees, update your billing information via: <URL>",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_443,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,443,costco promo : iPhone 14 on us winner line: 6197729441 Color: Purple Storage: 256GB dawlmterreabrbie.com/phone.html,verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Costco; sender_type=Phone Number; url=dawlmterreabrbie.com/phone.html; domain=dawlmterreabrbie.com,costco promo iphone 14 on us winner line <num> color purple storage 256gb <url>,,1,true,SmishTank,smishing,costco promo : iPhone 14 on us winner line: 6197729441 Color: Purple Storage: 256GB dawlmterreabrbie.com/phone.html,costco promo: iPhone 14 on us winner line: <PHONE> Color: Purple Storage: 256GB <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_444,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,444,FRM:www.ClaimRefund.info (sms_ID=IYMVQIT264) MSG:Netflix is Refunding you $65. Remaining Time to Claim (48) hr (sms_ID=IYMVQIT264),verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=Netflix; sender_type=Phone Number; url=www.ClaimRefund.info; domain=www.claimrefund.info,frm <url> sms id iymvqit264 msg netflix is refunding you 65 remaining time to claim 48 hr sms id iymvqit264,,1,true,SmishTank,smishing,FRM:www.ClaimRefund.info (sms_ID=IYMVQIT264) MSG:Netflix is Refunding you $65. Remaining Time to Claim (48) hr (sms_ID=IYMVQIT264),FRM:<URL> (sms_ID=IYMVQIT264) MSG:Netflix is Refunding you <AMOUNT>. Remaining Time to Claim (48) hr (sms_ID=IYMVQIT264),True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_445,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,445,Your AMAZON account is temporarily restricted. Please confirm to restore access :// Inkd.in/gHghxQ3U Reply STOP to opt-out,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=AMAZON; sender_type=Email To Text; url=Inkd.in/gHghxQ3U; domain=inkd.in,your amazon account is temporarily restricted please confirm to restore access inkd in ghghxq3u reply stop to opt out,,1,true,SmishTank,smishing,Your AMAZON account is temporarily restricted. Please confirm to restore access :// Inkd.in/gHghxQ3U Reply STOP to opt-out,Your AMAZON account is temporarily restricted. Please confirm to restore access :// Inkd.in/gHghxQ3U Reply STOP to opt-out,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_446,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,446,Amazon.com We temporarily placed your Amazon suspended To restore follow instruction below. https://www.weblaunch.hu/free/main38/mail?=749000072 Please complete recovery within 2 days otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention. O,verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=https://www.weblaunch.hu/free/main38/mail?=749000072; domain=www.weblaunch.hu,<url> we temporarily placed your amazon suspended to restore follow instruction below <url> please complete recovery within 2 days otherwise amazon account permanently suspended we are sorry for any inconvenience this may have caused thank you for your attention o,,1,true,SmishTank,smishing,Amazon.com We temporarily placed your Amazon suspended To restore follow instruction below. https://www.weblaunch.hu/free/main38/mail?=749000072 Please complete recovery within 2 days otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention. O,<URL> We temporarily placed your Amazon suspended To restore follow instruction below. <URL> Please complete recovery within 2 days otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention. O,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_447,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,447,"Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account : http://s955064170.onlinehome.us/itsy?_glbsas Regards, Netflix Pte. Ltd.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://s955064170.onlinehome.us/itsy?_glbsas; domain=s955064170.onlinehome.us,your membership is on hold to using your account as normally you need to update some trouble with your current billing information click link bellow to update your account <url> regards netflix pte ltd,,1,true,SmishTank,smishing,"Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account : http://s955064170.onlinehome.us/itsy?_glbsas Regards, Netflix Pte. Ltd.","Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account: <URL> Regards, Netflix Pte. Ltd.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_449,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,449,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recover your account immediately click link bellow: http://s954844695.onlinehome.us/act?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Phone Number; url=http://s954844695.onlinehome.us/act?_recovrAccount; domain=s954844695.onlinehome.us,your amazon account has been locked we recently received multiple failed login attempts to your account recover your account immediately click link bellow <url> please take action on your account within 48 hours to avoid permanent suspension regards amazon service,,1,true,SmishTank,smishing,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recover your account immediately click link bellow: http://s954844695.onlinehome.us/act?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recover your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_450,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,450,This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! T Mobile POSC9.XYZ/YgSpZZjZoh,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=T-Mobile; sender_type=Phone Number; url=POSC9.XYZ/YgSpZZjZoh; domain=posc9.xyz,this is a gift to express our gratitude for your exceptional payment record happy <num> t mobile <url>,,1,true,SmishTank,smishing,This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! T Mobile POSC9.XYZ/YgSpZZjZoh,This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! T Mobile <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_453,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,453,"1 Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account: http://restart-membership.com:911@s956455895.onlinehome.us/atcc/?_pagesxacctx Regards, Netflix Pte. Ltd.",verified_smishing,smishing,accepted,accepted,true,true,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Netflix; sender_type=Email To Text; url=http://restart-membership.com:911@s956455895.onlinehome.us/atcc/?_pagesxacctx; domain=s956455895.onlinehome.us,1 your membership is on hold to using your account as normally you need to update some trouble with your current billing information click link bellow to update your account <url> regards netflix pte ltd,,1,true,SmishTank,smishing,"1 Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account: http://restart-membership.com:911@s956455895.onlinehome.us/atcc/?_pagesxacctx Regards, Netflix Pte. Ltd.","1 Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account: <URL><EMAIL>/atcc/?_pagesxacctx Regards, Netflix Pte. Ltd.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_456,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,456,(Amazon: Account locked.more info WOTw1W3X.safelinkamz.us/?UserID-IAIUF ~) ol6f0 O A,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=WOTw1W3X.safelinkamz.us/?UserID-IAIUF; domain=wotw1w3x.safelinkamz.us,amazon account locked more info <url> ol6f0 o a,,1,true,SmishTank,smishing,(Amazon: Account locked.more info WOTw1W3X.safelinkamz.us/?UserID-IAIUF ~) ol6f0 O A,(Amazon: Account locked.more info <URL>?UserID-IAIUF ~) ol6f0 O A,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_457,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,457,Amazon.com 976595 is your Amazon OTP. Do not share it with anyone If you didnt make this request login to verif below https://website.roomraccoon.com/free/help96/mail?=70352032 Otherwise ignore this message. Amazon Team O,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=https://website.roomraccoon.com/free/help96/mail?=70352032; domain=website.roomraccoon.com,<url> <num> is your amazon otp do not share it with anyone if you didnt make this request login to verif below <url> otherwise ignore this message amazon team o,,1,true,SmishTank,smishing,Amazon.com 976595 is your Amazon OTP. Do not share it with anyone If you didnt make this request login to verif below https://website.roomraccoon.com/free/help96/mail?=70352032 Otherwise ignore this message. Amazon Team O,<URL> 976595 is your Amazon OTP. Do not share it with anyone If you didnt make this request login to verif below <URL> Otherwise ignore this message. Amazon Team O,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_458,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,458,"Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: http://s953495841.onlinehome.us/fix?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://s953495841.onlinehome.us/fix?_recovrAccount; domain=s953495841.onlinehome.us,your amazon account has been locked we recently received multiple failed login attempts on your account recover your account immediately by click link bellow <url> please take action on your account within 48 hours to avoid permanent suspension regards amazon service,dup_005097,2,true,SmishTank,smishing,"Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: http://s953495841.onlinehome.us/fix?_recovrAccount Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service","Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_459,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,459,"Dear to join our BtC discussion Study Group, where you can learn to earn 600-4000 per day, Please click whatsapp://chat/?code=GOCVGBKOzmb0FmmQBgwddb uw",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Whatsapp; sender_type=Phone Number; url=whatsapp://chat/?code=GOCVGBKOzmb0FmmQBgwddb; domain=,dear to join our btc discussion study group where you can learn to earn <num> per day please click whatsapp chat code gocvgbkozmb0fmmqbgwddb uw,,1,true,SmishTank,smishing,"Dear to join our BtC discussion Study Group, where you can learn to earn 600-4000 per day, Please click whatsapp://chat/?code=GOCVGBKOzmb0FmmQBgwddb uw","Dear to join our BtC discussion Study Group, where you can learn to earn 600-4000 per day, Please click whatsapp://chat/?code=GOCVGBKOzmb0FmmQBgwddb uw",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_461,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,461,"Your PayPal has been limited. We have frozen your PayPal cause our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s953223476.onlinehome.us/ Your account will be automatically unlock, after finishing the verification. Best Regards, PayPal Support.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=PayPal; sender_type=Phone Number; url=http://s953223476.onlinehome.us/; domain=s953223476.onlinehome.us,your paypal has been limited we have frozen your paypal cause our service has detected two unauthorized attempt to unlock your account you required verify your account click the link below to unlock your account <url> your account will be automatically unlock after finishing the verification best regards paypal support,,1,true,SmishTank,smishing,"Your PayPal has been limited. We have frozen your PayPal cause our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s953223476.onlinehome.us/ Your account will be automatically unlock, after finishing the verification. Best Regards, PayPal Support.","Your PayPal has been limited. We have frozen your PayPal cause our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account: <URL> Your account will be automatically unlock, after finishing the verification. Best Regards, PayPal Support.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_467,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,467,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s954845653.onlinehome.us/global-umbrella/?_wof2fjhboo Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Phone Number; url=http://s954845653.onlinehome.us/global-umbrella/?_wof2fjhboo; domain=s954845653.onlinehome.us,your amazon account has been locked we recently received multiple failed login attempts to your account recovery your account immediately click link bellow <url> please take action on your account within 48 hours to avoid permanent suspension regards amazon service,dup_005099,6,false,SmishTank,smishing,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s954845653.onlinehome.us/global-umbrella/?_wof2fjhboo Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_468,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,468,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s952788954.onlinehome.us/?snpl_2_1_db77b4d1 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Amazon; sender_type=Email To Text; url=http://s952788954.onlinehome.us/?snpl_2_1_db77b4d1; domain=s952788954.onlinehome.us,your amazon account has been locked we recently received multiple failed login attempts to your account recovery your account immediately click link bellow <url> please take action on your account within 48 hours to avoid permanent suspension regards amazon service,dup_005099,6,false,SmishTank,smishing,"Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s952788954.onlinehome.us/?snpl_2_1_db77b4d1 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_471,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,471,1 5 Minute Survey For $100 Gift From Home Depot http://conquerpassing.com/L7NHjn,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Home Depot; sender_type=Phone Number; url=http://conquerpassing.com/L7NHjn; domain=conquerpassing.com,1 5 minute survey for <num> gift from home depot <url>,,1,true,SmishTank,smishing,1 5 Minute Survey For $100 Gift From Home Depot http://conquerpassing.com/L7NHjn,1 5 Minute Survey For <AMOUNT> Gift From Home Depot <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_472,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,472,"Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s950712130.onlinehome.us Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service. O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Paypal; sender_type=Email To Text; url=http://s950712130.onlinehome.us; domain=s950712130.onlinehome.us,your account has been limited we have locked your account id because our service has detected two unauthorized attempt to unlock your account you required verify your account click the link below to unlock your account <url> your account will be automatically unlock after finishing the verification best regards paypal service o,,1,true,SmishTank,smishing,"Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account : http://s950712130.onlinehome.us Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service. O","Your Account has been limited. We have locked your Account ID because our service has detected two unauthorized attempt. To unlock your account, you required verify your Account. Click the link below to unlock your Account: <URL> Your account will be automatically unlock, after finishing the verification. Best Regards, Paypal service. O",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_473,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,473,Don't ever leave home without it ... the Tiger or the WOOD http://healthdoor.boutique/d8uGZhsJ,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=http://healthdoor.boutique/d8uGZhsJ; domain=healthdoor.boutique,don t ever leave home without it the tiger or the wood <url>,,1,true,SmishTank,smishing,Don't ever leave home without it ... the Tiger or the WOOD http://healthdoor.boutique/d8uGZhsJ,Don't ever leave home without it ... the Tiger or the WOOD <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_474,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,474,"I'm showing you a comprehensive plan for your car, available for just 19 a month. Open: mla0q2djmf.co/jszuy Reply END to unsubscribe",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=mla0q2djmf.co/jszuy; domain=mla0q2djmf.co,i m showing you a comprehensive plan for your car available for just 19 a month open <url> reply end to unsubscribe,,1,true,SmishTank,smishing,"I'm showing you a comprehensive plan for your car, available for just 19 a month. Open: mla0q2djmf.co/jszuy Reply END to unsubscribe","I'm showing you a comprehensive plan for your car, available for just 19 a month. Open: <URL> Reply END to unsubscribe",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_476,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,476,$100 Store Credit for Finishing Quick Walmart Survey nearhonor.com/dZDijo,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Walmart; sender_type=Phone Number; url=nearhonor.com/dZDijo; domain=nearhonor.com,<num> store credit for finishing quick walmart survey <url>,dup_000061,3,false,SmishTank,smishing,$100 Store Credit for Finishing Quick Walmart Survey nearhonor.com/dZDijo,<AMOUNT> Store Credit for Finishing Quick Walmart Survey <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_477,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,477,FRM:oprahstoday.com/ Discount#LL123367615 MSG:Biggest Giveaway Oprah Has Ever Done| Discount#LL123367615,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=Oprah; sender_type=Phone Number; url=oprahstoday.com/; domain=oprahstoday.com,frm <url> discount ll123367615 msg biggest giveaway oprah has ever done discount ll123367615,,1,true,SmishTank,smishing,FRM:oprahstoday.com/ Discount#LL123367615 MSG:Biggest Giveaway Oprah Has Ever Done| Discount#LL123367615,FRM:<URL> Discount#LL123367615 MSG:Biggest Giveaway Oprah Has Ever Done| Discount#LL123367615,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_478,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,478,FRM:Wells-Fargo_stsj MSG:Alert Ref:WWRPq!Card Locked! Read complete msg now : https://forms.gle/wfmtmZUfZ7d5bcJX6?XujiLSn,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Wells Fargo; sender_type=Phone Number; url=https://forms.gle/wfmtmZUfZ7d5bcJX6?XujiLSn; domain=forms.gle,frm wells fargo stsj msg alert ref wwrpq card locked read complete msg now <url>,,1,true,SmishTank,smishing,FRM:Wells-Fargo_stsj MSG:Alert Ref:WWRPq!Card Locked! Read complete msg now : https://forms.gle/wfmtmZUfZ7d5bcJX6?XujiLSn,FRM:Wells-Fargo_stsj MSG:Alert Ref:WWRPq!Card Locked! Read complete msg now: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_481,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,481,(Call 8775594996 Now ! 290#) Your Debit.Card have been locked! Account-ID: 9515019974!,verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Email To Text; url=; domain=,call <num> now <num> your debit card have been locked account id <num>,,1,true,SmishTank,smishing,(Call 8775594996 Now ! 290#) Your Debit.Card have been locked! Account-ID: 9515019974!,(Call <PHONE> Now! 290#) Your Debit.Card have been locked! Account-ID: <ACCT>!,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_482,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,482,chatwhatsapp.me/aXclhpU4CXfm5,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=chatwhatsapp.me/aXclhpU4CXfm5; domain=chatwhatsapp.me,chatwhatsapp me axclhpu4cxfm5,,1,true,SmishTank,smishing,chatwhatsapp.me/aXclhpU4CXfm5,<URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
smishtank_485,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,485,CVS Customers: Finish this Survey and earn up to $100 in CVS Credit. This Special Deal ends tomorrow idlenessflame.com/rJRcsY 8:49 AM,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=CVS; sender_type=Phone Number; url=idlenessflame.com/rJRcsY; domain=idlenessflame.com,cvs customers finish this survey and earn up to <num> in cvs credit this special deal ends tomorrow <url> 8 49 am,,1,true,SmishTank,smishing,CVS Customers: Finish this Survey and earn up to $100 in CVS Credit. This Special Deal ends tomorrow idlenessflame.com/rJRcsY 8:49 AM,CVS Customers: Finish this Survey and earn up to <AMOUNT> in CVS Credit. This Special Deal ends tomorrow <URL> 8:49 AM,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Recovered source text from the original source archive using source_row_id.
