unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id
replacement_hf_bengali_sms_smishing_english_smish_0401,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0401,Work for our company. Earn online sitting with your mobile/computer. Contact number: 01720577099,Work for our company. Earn online sitting with your mobile/computer. Contact number: <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0401,gathered_imc25_english_smish_03292,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0401; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,96,14,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,work for our company earn online sitting with your mobile computer contact number < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,work for our company earn online sitting with your mobile computer contact number <phone>,,1,unique_family,single-row strong campaign family,7216,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0441,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0441,For stipend of 4200 TK contact: 01320660547 Education Board,For stipend of 4200 TK contact: <PHONE> Education Board,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0441,gathered_imc25_english_smish_03322,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0441; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,59,9,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,for stipend of < > tk contact < > education board,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,for stipend of <num> tk contact <phone> education <rand>,,1,unique_family,single-row strong campaign family,7229,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0449,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0449,Your basic sustainability includes Cambridge University application fee waiver! Contact today to fulfill your dream of studying - 01746635725,Your basic sustainability includes Cambridge University application fee waiver! Contact today to fulfill your dream of studying - <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0449,gathered_imc25_english_smish_03332,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0449; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,141,18,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,your basic sustainability includes cambridge university application fee waiver contact today to fulfill your dream of studying < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your basic sustainability includes cambridge university application fee waiver contact today to fulfill your dream of studying <phone>,,1,unique_family,single-row strong campaign family,7232,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0454,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0454,Get help with career planning! Choose the ideal workplace for you and plan the right strategy. Get professional help - 01746635725,Get help with career planning! Choose the ideal workplace for you and plan the right strategy. Get professional help - <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0454,gathered_imc25_english_smish_03352,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0454; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,130,20,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,get help with career planning choose the ideal workplace for you and plan the right strategy get professional help < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,get help with career planning choose the ideal workplace for you and plan the right strategy get professional help <phone>,,1,unique_family,single-row strong campaign family,7234,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0466,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0466,"100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: 01867546389","100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0466,gathered_imc25_english_smish_03386,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0466; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,124,16,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,< > guaranteed job opportunity abroad no fee just need your passport and educational qualifications contact < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<num> guaranteed job opportunity abroad no fee just need your passport and educational qualifications contact <phone>,,1,unique_family,single-row strong campaign family,7245,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0491,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0491,Great news! 70% discount on our travel packages! Quick booking at this number: 01317235293,Great news! 70% discount on our travel packages! Quick booking at this number: <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0491,gathered_imc25_english_smish_03407,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0491; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,90,14,False,likely_sms,kept_strict_raw,True,,review_possible_spam_not_smishing,callback_phone,1,generic promotional spam without clear smishing signal,manual_review,great news 70 discount on our travel packages quick booking at this number < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,great news 70 discount on our travel packages quick booking at this number <phone>,,1,unique_family,single-row strong campaign family,7255,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0500,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0500,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805","Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0500,gathered_imc25_english_smish_03434,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0500; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,199,28,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,dear student congratulations on passing your secondary exam today you are the future of bangladesh we await you comilla city college eiin < > kotbari comilla mobile < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> congratulations on passing your secondary exam today you are the future of bangladesh we await you comilla city college eiin <num> kotbari comilla mobile <phone>,,1,unique_family,single-row strong campaign family,7262,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0501,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0501,"Attractive jobs and studies, monthly salary 2 lakh+ and PR opportunity in South Korea.
Free education and accommodation.
01720557103
01720557120
01321200716
01550402100","Attractive jobs and studies, monthly salary 2 lakh+ and PR opportunity in South Korea. Free education and accommodation. <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0501,gathered_imc25_english_smish_03437,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0501; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,173,22,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,attractive jobs and studies monthly salary 2 lakh and pr opportunity in south korea free education and accommodation < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,attractive jobs and studies monthly salary 2 lakh and pr opportunity in south korea free education and accommodation <phone>,,1,unique_family,single-row strong campaign family,7265,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0558,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0558,"◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.","◆ If qualified, you can earn online by teaching. Contact User-<PHONE>.",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0558,gathered_imc25_english_smish_03521,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0558; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,83,11,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,if qualified you can earn online by teaching contact user < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,if qualified you can earn online by teaching contact user <phone>,,1,unique_family,single-row strong campaign family,7296,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0562,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0562,"Only for sisters😍😍 You can do the work at home through phone☺ Instead of wasting time on fb unnecessarily, you can use that time to earn daily 200-400 taka and monthly 6000-12000 taka In sha Allah😍","Only for sisters😍😍 You can do the work at home through phone☺ Instead of wasting time on fb unnecessarily, you can use that time to earn daily 200-400 taka and monthly <PHONE> taka In sha Allah😍",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0562,gathered_imc25_english_smish_03534,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0562; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,197,38,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,only for sisters you can do the work at home through phone instead of wasting time on fb unnecessarily you can use that time to earn daily < > taka and monthly < > taka in sha allah,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,only for sisters you can do the work at home through phone instead of wasting time on fb unnecessarily you can use that time to earn daily <num> taka and monthly <phone> taka in sha allah,,1,unique_family,single-row strong campaign family,7298,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0583,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0583,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp 7602236317,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0583,gathered_imc25_english_smish_03574,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0583; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,166,26,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,school part time teacher post apply now online selection process selection will be based on numbers send b sc pass marksheet and certificate to whatsapp < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,school part time teacher post apply now online selection process selection will be based on numbers send b sc pass marksheet and certificate to whatsapp <phone>,,1,unique_family,single-row strong campaign family,7315,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0617,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0617,Part-time job. Salary 5000 BDT/day. Work from home: wa.me/85295102105,Part-time job. Salary 5000 BDT/day. Work from home: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0617,gathered_imc25_english_smish_03668,true,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0617; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,69,13,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,part time job salary < > bdt day work from home wa me < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,part time job salary <num> bdt day work from home wa me <phone>,,1,unique_family,single-row strong campaign family,7344,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0654,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0654,"If you want, you can earn income online from home using your mobile, both part-time and full-time. From where you can easily earn 1000 to 2000 taka per day. For details contact this number +91 8927623713","If you want, you can earn income online from home using your mobile, both part-time and full-time. From where you can easily earn 1000 to 2000 taka per day. For details contact this number <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0654,gathered_imc25_english_smish_03707,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0654; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,203,38,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,if you want you can earn income online from home using your mobile both part time and full time from where you can easily earn < > to < > taka per day for details contact this number < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,if you want you can earn income online from home using your mobile both part time and full time from where you can easily earn <num> to <num> taka per day for details contact this number <phone>,,1,unique_family,single-row strong campaign family,7354,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0709,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0709,"Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea.
Free tuition and accommodation.
Contact:
01720557103
01720557120
01321200716
01550402100","Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea. Free tuition and accommodation. Contact: <PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0709,gathered_imc25_english_smish_03763,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0709; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,205,25,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,attractive job and education monthly salary tk2 lakh and opportunity for permanent residence in south korea free tuition and accommodation contact < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,attractive job and education monthly salary <amount> lakh and opportunity for permanent residence in south korea free tuition and accommodation contact <phone>,,1,unique_family,single-row strong campaign family,7369,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0716,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0716,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: 01722672391,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0716,gathered_imc25_english_smish_03789,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0716; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,144,28,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review,do you want to learn free work do you want to earn alongside work you can earn < > to < > tk daily then why delay contact now < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,do you want to learn free work do you want to earn alongside work you can earn <num> to <num> tk daily then why delay contact now <phone>,,1,unique_family,single-row strong campaign family,7374,excluded_archived,weak_or_bad_smishing_signal,,
replacement_imc25_english_smish_05324,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05324,[USPS] Package delivery has been suspended due to incomplete house numbers please modify the address online in time,[USPS] Package delivery has been suspended due to incomplete house numbers please modify the address online in time,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_05324,gathered_imc25_english_smish_03877,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05324; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,115,18,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,delivery_theme;urgency_or_security;weak_actionable_signal,1,borderline smishing signal,manual_review,usps package delivery has been suspended due to incomplete house numbers please modify the address online in time,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,usps package delivery has been suspended due to incomplete house numbers please modify the address online in <rand>,,1,unique_family,single-row strong campaign family,7402,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0158,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0158,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0158,gathered_imc25_english_smish_03999,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0158; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,16,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,government_theme;urgency_or_security;weak_actionable_signal,1,borderline smishing signal,manual_review,police case registered against your vehicle settlement fee < > tk police settlement bd urgent case ps8847,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,police case registered against your vehicle settlement fee <num> tk police settlement bd urgent case <rand>,,1,unique_family,single-row strong campaign family,7447,excluded_archived,weak_or_bad_smishing_signal,,
replacement_hf_bengali_sms_smishing_english_smish_0175,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0175,Tax audit penalty 31826 TK due immediately: urgent-bd.bd/urgent,Tax audit penalty 31826 TK due immediately: urgent-bd.bd/urgent,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0175,gathered_imc25_english_smish_04011,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0175; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,63,11,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,government_theme;urgency_or_security;weak_actionable_signal,1,borderline smishing signal,manual_review,tax audit penalty < > tk due immediately urgent bd bd urgent,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,tax audit penalty <num> tk due immediately urgent bd bd urgent,,1,unique_family,single-row strong campaign family,7453,excluded_archived,weak_or_bad_smishing_signal,,
