replacement_candidate_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,candidate_reason,raw_quality_status,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,scam_category,notes,replacement_priority_score,duplicate_key
rawrep_f0f10eb756c3,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4753,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,your weekly cool mob tones are ready to download this weeks new tones include 1 crazy frog axel f>>> 2 akon lonely>>> 3 black eyed dont p >>>more info in n
rawrep_a346061d9c3c,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4755,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,<URL> (Get lots of cash this weekend!) <URL> Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,False,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,< > get lots of cash this weekend < > dear welcome to the weekend we have got our biggest and best ever cash give away these
rawrep_d9dbe55dbd9c,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4761,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 <AMOUNT> cash. Name the NEW US President? txt ans to 80082,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,thanks 4 your continued support your question this week will enter u in2 our draw 4 < > cash name the new us president txt ans to 80082
rawrep_1406fab8c25d,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4799,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call <PHONE> to book you time. Calls1.50ppm last 3mins 30s T&C <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,True,False,True,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,santa calling would your little ones like a call from santa xmas eve call < > to book you time calls < > pm last 3mins 30s t c < >
rawrep_57bb70ac82d2,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4822,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,Check Out Choose Your Babe Videos @ <URL> fgkslpoPW fgkslpo,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,False,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,120,check out choose your babe videos < > fgkslpopw fgkslpo
rawrep_a57dd8f11ef6,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4835,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY <AMOUNT>. <URL> 2optout <PHONE>.50gbp/mtmsg18 TXTAUCTION.",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only < > < > 2optout < > gbp mtmsg18 txtauction
rawrep_5fe92ecbe7d3,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4902,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a <AMOUNT> prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,reward/prize,,UCI spam is preserved for later smishing relabel review.,120,ou are guaranteed the latest nokia phone a 40gb ipod mp < > layer or a < > prize txt word collect to no 83355 ibhltd ldnw15h < > mtmsgrcvd18
rawrep_b720984da058,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4904,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,free polyphonic ringtone text super to 87131 to get your free poly tone of the week now 16 sn pobox202 nr31 7zs subscription < > w
rawrep_af96d0ca8e7c,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4907,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show <EMAIL> 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,False,promotional spam,,UCI spam is preserved for later smishing relabel review.,120,warner village 83118 c colin farrell in swat this wkend warner village get 1 free med popcorn just show msg ticket < > 4 7 12 c t c kiosk reply sony 4 mre film offers
rawrep_4f4e42e5b57e,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4932,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service","Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,120,hi the sexychat girls are waiting for you to text them text now for a great night chatting send stop to stop this service
rawrep_4c9de03b5816,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4969,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,You can donate <AMOUNT> to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. <AMOUNT> will be added to your next bill,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,you can donate < > to unicef s asian tsunami disaster support fund by texting donate to 864233 < > will be added to your next bill
rawrep_e5d66a17eff0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5028,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: <PHONE> HG/Suite342/2lands Row/W1j6HL,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,ur cash balance is currently < > ounds to maximize ur cash in now send go to 86688 only < > meg cc < > hg suite342 2lands row w1j6hl
rawrep_039a5398189c,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5042,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: <URL> STOP? Send STOP FRND to 62468,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,False,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,natalie 20 f is inviting you to be her friend reply yes 165 or no 165 see her < > stop send stop frnd to 62468
rawrep_501a3efffa9a,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5074,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,WIN a <AMOUNT> Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 <AMOUNT>perweeksub.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,win a < > shopping spree every week starting now < > lay text store to 88039 skilgme tscs < > winawk age16 < > perweeksub
rawrep_7447675c45a7,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5101,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!","TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,promotional spam,,UCI spam is preserved for later smishing relabel review.,120,themob>hit the link to get a premium pink panther game the new no 1 from sugababes a crazy zebra animation or a badass hoody wallpaper all 4 free
rawrep_510d42938b84,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5123,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,PRIVATE! Your 2003 Account Statement for 078,PRIVATE! Your 2003 Account Statement for 078,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,banking/account-like suspicious,,UCI spam is preserved for later smishing relabel review.,120,private your 2003 account statement for 078
rawrep_1c2c6d748b52,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5150,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth <AMOUNT>:50 only with The Scotsman this Saturday. To stop go2 <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,get your garden ready for summer with a free selection of summer bulbs and seeds worth < > 50 only with the scotsman this saturday to stop go2 < >
rawrep_f0c2a5f5aebb,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5181,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,sms auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now
rawrep_27ceba774a22,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5208,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,Had your mobile 11mths? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone <PHONE> or 2StopTxt,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,had your mobile 11mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone < > or 2stoptxt
rawrep_9cdd061d4c57,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5345,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020","u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare <PHONE>",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,u r subscribed 2 textcomp 250 wkly comp 1st wk s free question follows subsequent wks charged < > msg 2 unsubscribe txt stop 2 84128 custcare < >
rawrep_70c12f8eda37,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5373,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,120,dating i have had two of these only started after i sent a text to talk sport radio last week any connection do you think or coincidence
rawrep_091e7251e1ca,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5430,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call <PHONE> to book your time.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,santa calling would your little ones like a call from santa xmas eve call < > to book your time
rawrep_699ea589fa8c,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5452,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"Latest News! Police station toilet stolen, cops have nothing to go on!","Latest News! Police station toilet stolen, cops have nothing to go on!",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,False,unclear suspicious message,,UCI spam is preserved for later smishing relabel review.,120,latest news police station toilet stolen cops have nothing to go on
rawrep_f9d86c152781,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5490,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,2p per min to call Germany <PHONE> from your BT line. Just 2p per min. Check <URL> for info & T's & C's. Text stop to opt out,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,True,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,< > per min to call germany < > from your bt line just < > per min check < > for info t s c s text stop to opt out
rawrep_9b645405c25e,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5495,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,Marvel Mobile Play the official Ultimate Spider-man game (<AMOUNT>) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,telecom/ringtone/subscription spam,,UCI spam is preserved for later smishing relabel review.,120,marvel mobile play the official ultimate spider man game < > on ur mobile right now text spider to 83338 for the game we ll send u a free 8ball wallpaper
rawrep_5e327df57f0f,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5543,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O <AMOUNT> 3 WANT <AMOUNT>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,adult/chat promo,,UCI spam is preserved for later smishing relabel review.,120,asked 3mobile if 0870 chatlines inclu in free mins india cust servs sed yes l8er got mega bill 3 dont giv a shit bailiff due in days i o < > 3 want < >
rawrep_12eba9d17242,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5569,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode","REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,promotional spam,,UCI spam is preserved for later smishing relabel review.,120,reminder from o2 to get < > ounds free call credit and details of great offers pls reply 2 this text with your valid name house no and postcode
rawrep_d5896efef489,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,32,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED), Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call 9891943823,9891943780","New Offer! Save upto 40\% electricity bill with Power Saver(GOVT. LAB TESTED), Rs. 1050/-(free home delivery) 3 Yr. Guarantee Call <PHONE>,<PHONE>",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,delivery-like suspicious,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,new offer save upto 40 electricity bill with power saver govt lab tested < > free home delivery 3 yr guarantee call < > < >
rawrep_d92e013a20d3,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,59,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Overcome programming challenges for multicore and learn the techniques to scale reliability. Attend Intel session at 3.45 PM at Microsoft Community TechDays,Overcome programming challenges for multicore and learn the techniques to scale reliability. Attend Intel session at 3.45 PM at Microsoft Community TechDays,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,False,False,True,unclear suspicious message,,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,120,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at < > m at microsoft community techdays
rawrep_d6c910b2b0c9,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,126,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS 9650669988 Jwala Heri Mkt Paschim Viha,oor Step Service for Passport Assistance/PAN Card/Income Tax Return/VAT Return/Service Tax Return Contact M/s ONS <PHONE> Jwala Heri Mkt Paschim Viha,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,banking/account-like suspicious,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,oor step service for passport assistance pan card income tax return vat return service tax return contact m s ons < > jwala heri mkt paschim viha
rawrep_1c1118422289,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,132,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,PL: Battle Royale! Gilchrist Vs Warne today at 8PM. Click http://ipl.onmix.mobi/?src=504 for IPL on mobile. To stop MIX alerts click http://onmix.mobi/alert,PL: Battle Royale! Gilchrist Vs Warne today at 8PM. Click <URL> for IPL on mobile. To stop MIX alerts click <URL>,Spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,True,telecom/ringtone/subscription spam,,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,120,pl battle royale gilchrist vs warne today at < > m click < > for ipl on mobile to stop mix alerts click < >
rawrep_99139c96dcc1,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,167,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451.","Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking starts with 30000/-onwards or full down.instalments also.call <PHONE>.",spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,True,False,False,unclear suspicious message,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,plots available at greater noida near pari chowk regn ok 2600 per < > starts with 30000 onwards or full < > < > < >
rawrep_c59f9fe50ef5,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,384,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to 09219592195,Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to <PHONE>,Spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,telecom/ringtone/subscription spam,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,rediscover the deeper meaning of life and the means to attain true peace understand the essence of being a true sikh sms join gurubani to < >
rawrep_b73b40f05b64,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,410,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts  call 08000930705,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts call <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,telecom/ringtone/subscription spam,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,do you want a new nokia < > colour phone deliveredtomorrow with 300 free minutes to any mobile 100 free texts call < >
rawrep_3cb3c584404d,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,413,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question call  08452810075,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question call <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,promotional spam,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to 87121 to receive entry question call < >
rawrep_f9a0144d0821,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,444,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com,For ur chance to win a <AMOUNT> wkly shopping spree TXT: SHOP to 80878. T's&C's <URL>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,True,False,False,True,telecom/ringtone/subscription spam,,URL=yes; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,for ur chance to win a < > wkly shopping spree txt shop to 80878 t s c s < >
rawrep_8802488dc330,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,445,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call 9891205199,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,unclear suspicious message,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call < >
rawrep_1e9e5a05120e,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,521,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call 08718738034,Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call <PHONE>,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,False,telecom/ringtone/subscription spam,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,update for free to oranges latest colour camera mobiles unlimited weekend calls call < >
rawrep_bd1b49698b86,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,547,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 86.,Call Germany for only 1 pence per minute! Call from a fixed line via access number <PHONE>.,spam,spam,needs_smishing_relabel,needs_smishing_relabel,needs_smishing_relabel,pass_raw_complete,False,True,False,True,unclear suspicious message,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,120,call germany for only < > ence per minute call from a fixed line via access number < >
