review_candidate_id,original_unified_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,data_origin,is_synthetic,source_priority,candidate_reason,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,scam_category,service_category,notes,expert_review_normalized_key,duplicate_cluster_id,duplicate_cluster_size,is_duplicate_representative
erc_21914f46ae2b,imc25_english_smish_20123,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20123,data/raw/collected_smishing_candidates.csv,"[BNT] Dear <NAMED_ENTITY> urgently recruiting for part-time jobs, you can earn <PHONE_NUMBER> Rs every day, Click here to get yours:",,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,False,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: Amazon.",bnt dear <named entity> urgently recruiting for part time jobs you can earn <phone number> rs every day click here to get yours,expdup_001465,2,True
erc_be20e1b68797,imc25_english_smish_20123,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20123,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"[BNT] Dear <NAMED_ENTITY> urgently recruiting for part-time jobs, you can earn <PHONE_NUMBER> Rs every day, Click here to get yours:","[BNT] Dear <NAMED_ENTITY> urgently recruiting for part-time jobs, you can earn <PHONE> Rs every day, Click here to get yours:",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6,public_candidate_spam,False,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: Amazon.",bnt dear <named entity> urgently recruiting for part time jobs you can earn <phone number> rs every day click here to get yours,expdup_001465,2,False
erc_420c00efae8a,uci_000518,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,518,data/organized/combined_public_thesis_sources_uniform.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,True
erc_18eb9d535070,mishra_005463,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5463,data/organized/combined_public_thesis_sources_uniform.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,False
erc_c288bf2bced2,uci_000518,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,518,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,False
erc_5c6867105882,uci_000518,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,518,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,False
erc_9a6da37b18d9,mishra_005463,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5463,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,False
erc_1c4ad1688598,uci_000518,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,518,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,boltblue tones for < > reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,expdup_001466,6,False
erc_9d23946f129e,imc25_english_smish_01263,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01263,data/raw/collected_smishing_candidates.csv,"BOMBSHELL: <NAMED_ENTITY> just confirmed my worst fear.
Can I fill you in?
Take 30 sec to read my full statement: <URL>
-Kevin McCarthy
STOP=unsubscribe",,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,True,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: fox.",bombshell <named entity> just confirmed my worst fear can i fill you in take 30 sec to read my full statement <url> kevin mccarthy stop unsubscribe,expdup_001467,2,True
erc_01c05214d86a,imc25_english_smish_01263,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01263,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"BOMBSHELL: <NAMED_ENTITY> just confirmed my worst fear.
Can I fill you in?
Take 30 sec to read my full statement: <URL>
-Kevin McCarthy
STOP=unsubscribe",BOMBSHELL: <NAMED_ENTITY> just confirmed my worst fear. Can I fill you in? Take 30 sec to read my full statement: <URL> -Kevin McCarthy STOP=unsubscribe,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6,public_candidate_spam,True,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: fox.",bombshell <named entity> just confirmed my worst fear can i fill you in take 30 sec to read my full statement <url> kevin mccarthy stop unsubscribe,expdup_001467,2,False
erc_abc08fb3c676,imc25_english_smish_03648,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_03648,data/raw/collected_smishing_candidates.csv,Bonus,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,bonus,expdup_001468,2,True
erc_08d16b61479f,imc25_english_smish_03648,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_03648,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Bonus,Bonus,smishing_corpus_row,smishing,,candidate,False,needs_review,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,bonus,expdup_001468,2,False
erc_2e35b009b355,uci_003999,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3999,data/organized/combined_public_thesis_sources_uniform.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam,spam,conflict_needs_review,conflict_needs_review,True,,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,True
erc_aa8405256e23,uci_004865,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4865,data/organized/combined_public_thesis_sources_uniform.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam,spam,conflict_needs_review,conflict_needs_review,True,,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_3ba8dc0ba1a5,mishra_004724,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4724,data/organized/combined_public_thesis_sources_uniform.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Smishing,smishing,conflict_needs_review,conflict_needs_review,True,,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_e15e49b67c19,mishra_004724,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4724,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Smishing,smishing,conflict_needs_review,conflict_needs_review,True,,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_4ef8bebb201c,uci_003999,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3999,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! <PHONE>! BT-national rate 10p/min only from landlines!,spam,spam,conflict_needs_review,conflict_needs_review,True,original_unredacted,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_bd04d605f112,uci_004865,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4865,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! <PHONE>! BT-national rate 10p/min only from landlines!,spam,spam,conflict_needs_review,conflict_needs_review,True,original_unredacted,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_2e382c275646,mishra_004724,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4724,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! <PHONE>! BT-national rate 10p/min only from landlines!,Smishing,smishing,conflict_needs_review,conflict_needs_review,True,original_unredacted,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_efaa8841f401,mishra_004724,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4724,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,Bored housewives! Chat n date now! <PHONE>! BT-national rate 10p/min only from landlines!,Smishing,smishing,conflict_needs_review,conflict_needs_review,True,original_unredacted,public_source,False,4,conflict_needs_review,False,True,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored housewives chat n date now < > bt national rate < > min only from landlines,expdup_001469,8,False
erc_1037d1913cf2,uci_001121,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1121,data/organized/combined_public_thesis_sources_uniform.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,True
erc_47b05ba843da,mishra_002758,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2758,data/organized/combined_public_thesis_sources_uniform.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,False
erc_cb14a9d258fc,uci_001121,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1121,data/organized/combined_public_thesis_sources_deduped_representatives.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,False
erc_34380a6eab91,uci_001121,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1121,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,False
erc_15cb8f49ecfd,mishra_002758,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2758,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,False
erc_c2754b8fab4d,uci_001121,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1121,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16","Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,True,False,,,UCI spam is preserved for later smishing relabel review.,bored of speed dating try speedchat txt speedchat to 80155 if you don t like em txt swap and get a new chatter < > pobox36504w45wq < > msg rcd 16,expdup_001470,6,False
erc_4f765776c476,imc25_english_smish_05571,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_05571,data/raw/collected_smishing_candidates.csv,Borrow money. We can help,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus.,borrow money we can help,expdup_001471,4,True
erc_cf899ad286fb,imc25_english_smish_07434,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_07434,data/raw/collected_smishing_candidates.csv,Borrow money. We can help,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus.,borrow money we can help,expdup_001471,4,False
erc_48af78b396ec,imc25_english_smish_05571,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_05571,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Borrow money. We can help,Borrow money. We can help,smishing_corpus_row,smishing,,candidate,True,original_looking_raw,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus.,borrow money we can help,expdup_001471,4,False
erc_1da742fbdd5a,imc25_english_smish_07434,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_07434,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Borrow money. We can help,Borrow money. We can help,smishing_corpus_row,smishing,,candidate,True,original_looking_raw,public_source,False,6,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus.,borrow money we can help,expdup_001471,4,False
erc_8e4f4bd0e7f2,uci_001461,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1461,data/organized/combined_public_thesis_sources_uniform.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,True
erc_a1f86176e939,mishra_003397,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3397,data/organized/combined_public_thesis_sources_uniform.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,False
erc_82ee5f074335,uci_001461,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1461,data/organized/combined_public_thesis_sources_deduped_representatives.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,False
erc_76bf459af56d,uci_001461,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1461,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,False
erc_7b219448115c,mishra_003397,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3397,data/organized/text_verified/combined_public_thesis_sources_text_verified.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,False
erc_3c78df40838a,uci_001461,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1461,data/organized/text_verified/combined_public_thesis_sources_deduped_representatives_text_verified.csv,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,spam,needs_smishing_relabel,needs_smishing_relabel,True,original_unredacted,public_source,False,2,needs_smishing_relabel,False,False,False,False,False,,,UCI spam is preserved for later smishing relabel review.,bought one ringtone and now getting texts costing < > ound offering more tones etc,expdup_001472,6,False
erc_6478f7c1b0c7,imc25_english_smish_21800,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21800,data/raw/collected_smishing_candidates.csv,"(Bowen Research, Merge Dragons playtest $100) U qualify if 1000+ Merge Dragons Total Dragon Power -for at home playtest <DATE_TIME> $100. Text <NAMED_ENTITY> <PHONE_NUMBER>",,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,False,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. Named entity tag: bowen research.",bowen research merge dragons playtest < > u qualify if 1000 merge dragons total dragon power for at home playtest <date time> < > text <named entity> <phone number>,expdup_001473,2,True
erc_daa84bcdfe24,imc25_english_smish_21800,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21800,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"(Bowen Research, Merge Dragons playtest $100) U qualify if 1000+ Merge Dragons Total Dragon Power -for at home playtest <DATE_TIME> $100. Text <NAMED_ENTITY> <PHONE_NUMBER>","(Bowen Research, Merge Dragons playtest <AMOUNT>) U qualify if 1000+ Merge Dragons Total Dragon Power -for at home playtest <DATE_TIME> <AMOUNT>. Text <NAMED_ENTITY> <PHONE>",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6,public_candidate_spam,False,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. Named entity tag: bowen research.",bowen research merge dragons playtest < > u qualify if 1000 merge dragons total dragon power for at home playtest <date time> < > text <named entity> <phone number>,expdup_001473,2,False
erc_dfb4528916e4,imc25_english_smish_00886,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00886,data/raw/collected_smishing_candidates.csv,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in <DATE_TIME>. Read this crazy story here <URL> how she keeps her job,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed,time/urgency. Named entity tag: nbc.",breaking story nbc threatens to fire actress if she doesn t drop < > ds in <date time> read this crazy story here <url> how she keeps her job,expdup_001474,2,True
erc_7c9d50936668,imc25_english_smish_00886,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00886,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in <DATE_TIME>. Read this crazy story here <URL> how she keeps her job,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in <DATE_TIME>. Read this crazy story here <URL> how she keeps her job,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed,time/urgency. Named entity tag: nbc.",breaking story nbc threatens to fire actress if she doesn t drop < > ds in <date time> read this crazy story here <url> how she keeps her job,expdup_001474,2,False
