cluster_signature,cluster_size,id,source_name,review_status,message_clean
dear sbi customer your sbi y0n0 account has been suspended placeholder please update your pan card number click,6,imc25_english_smish_04788,Smishing-Dataset-IMC25,needs_review,Dear SBI Customer Your SBI Y0N0 Account has been Suspended <DATE_TIME> please Update Your PAN Card number Click here link https://
paytm will hold your paytm amount after sometime complete your paytm kyc paytm office placeholder,6,imc25_english_smish_02407,Smishing-Dataset-IMC25,needs_review,PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH <DATE_TIME>
paytm will hold your paytm amount after sometime complete your paytm kyc paytm office placeholder,6,imc25_english_smish_08643,Smishing-Dataset-IMC25,candidate,PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH <PHONE_NUMBER>
paytm will hold your paytm amount after sometime complete your paytm kyc paytm office placeholder,6,imc25_english_smish_08979,Smishing-Dataset-IMC25,candidate,PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH. <US_BANK_NUMBER>
paytm will hold your paytm amount after sometime complete your paytm kyc paytm office placeholder,6,imc25_english_smish_09110,Smishing-Dataset-IMC25,candidate,PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH <US_BANK_NUMBER>
paytm will hold your paytm amount after sometime complete your paytm kyc paytm office placeholder,6,imc25_english_smish_09300,Smishing-Dataset-IMC25,candidate,PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH.<PHONE_NUMBER>
dear sbi user your will blocked today update your pancard placeholder rify your account login netbanking kyc upload,6,imc25_english_smish_03081,Smishing-Dataset-IMC25,approved,DEAR SBI USER Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here <URL>
dear sbi user your will blocked today update your pancard placeholder rify your account login netbanking kyc upload,6,imc25_english_smish_03543,Smishing-Dataset-IMC25,needs_review,DEAR SBI USER Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here
dear sbi user your will blocked today update your pancard placeholder rify your account login netbanking kyc upload,6,imc25_english_smish_05548,Smishing-Dataset-IMC25,needs_review,DEAR SBI USER Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here96 <URL>
dear sbi user your will blocked today update your pancard placeholder rify your account login netbanking kyc upload,6,imc25_english_smish_13183,Smishing-Dataset-IMC25,candidate,"DEAR SBI USER, Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here <URL>"
dear sbi user your will blocked today update your pancard placeholder rify your account login netbanking kyc upload,6,imc25_english_smish_13201,Smishing-Dataset-IMC25,candidate,"DEAR SBI USER, Your A/C will be blocked today.update your PANCARD <URL>rify your account login NetBanking kyc upload Click here"
dear customer your hdfc credit card points worth placeholder will expired placeholder kindly redeem points cashback clicking placeholder,6,imc25_english_smish_03479,Smishing-Dataset-IMC25,approved,Dear Customer Your HDFC Credit Card Points Worth Rs.<OTP> Will Expired <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking On <URL>
dear customer your hdfc credit card points worth placeholder will expired placeholder kindly redeem points cashback clicking placeholder,6,imc25_english_smish_03908,Smishing-Dataset-IMC25,needs_review,Dear Customer Your HDFC Credit Card Points Worth Rs.<OTP> Will Expired <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking On <URL> <NRP>
dear customer your hdfc credit card points worth placeholder will expired placeholder kindly redeem points cashback clicking placeholder,6,imc25_english_smish_06384,Smishing-Dataset-IMC25,needs_review,Dear Customer Your HDFC Credit Card Points Worth Rs.<OTP> Will By Expired <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking <URL> -SLaxmi
dear customer your hdfc credit card points worth placeholder will expired placeholder kindly redeem points cashback clicking placeholder,6,imc25_english_smish_06596,Smishing-Dataset-IMC25,needs_review,Dear Customer Your HDFC Credit Card Points Worth Rs.<OTP> Will Expired By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking On <URL>
dear customer your hdfc credit card points worth placeholder will expired placeholder kindly redeem points cashback clicking placeholder,6,imc25_english_smish_13217,Smishing-Dataset-IMC25,candidate,"Dear Customer, Your HDFC Credit Card Points Worth Rs.<OTP> Will Expired By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking <URL> -SLAXMI"
dear consumer your electricity power will disconnected placeholder number 30pm from electricity office because your placeholder bill was,6,imc25_english_smish_05385,Smishing-Dataset-IMC25,approved,Dear consumer your electricity power will be disconnected <DATE_TIME> 9.30pm from electricity office because your <DATE_TIME> bill was not updated please immediately contact with our electricity office <PHONE_NUMBER> Thank you
dear consumer your electricity power will disconnected placeholder number 30pm from electricity office because your placeholder bill was,6,imc25_english_smish_16832,Smishing-Dataset-IMC25,candidate,"Dear Consumer, Your electricity power will be disconnected <DATE_TIME> at 10:30pm from electricity office because your <DATE_TIME> bill was not update. Please contact immediately with our electricity officer at <PHONE_NUMBER> Thank You."
dear consumer your electricity power will disconnected placeholder number 30pm from electricity office because your placeholder bill was,6,imc25_english_smish_16842,Smishing-Dataset-IMC25,candidate,"Dear Consumer, Your electricity power will be disconnected <DATE_TIME> at 9:30pm from electricity office because your <DATE_TIME> bill was not update. Please contact immediately with our electricity officer at <DATE_TIME> Thank You"
dear consumer your electricity power will disconnected placeholder number 30pm from electricity office because your placeholder bill was,6,imc25_english_smish_19275,Smishing-Dataset-IMC25,candidate,"Dear consumer, your electricity power will de disconnected <DATE_TIME> at 9.30pm from electricity office because your <DATE_TIME> bill was not update. Please immediately contact with our electricity officer <PHONE_NUMBER> thank you"
dear consumer your electricity power will disconnected placeholder number 30pm from electricity office because your placeholder bill was,6,imc25_english_smish_19639,Smishing-Dataset-IMC25,candidate,"Dear Consumer, Your electricity power will be disconnected <DATE_TIME> at 9:30pm from electricity office because your <DATE_TIME> bill was not <URL>ease contact immediately with our electricity officer at <PHONE_NUMBER> Thank You."
dear paytm customer your paytm kyc has been suspended paytm office placeholder account will block within placeholder thank,6,imc25_english_smish_08675,Smishing-Dataset-IMC25,candidate,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH <PHONE_NUMBER> account will block within <DATE_TIME>. Thank you PAYTM TEAM"
dear paytm customer your paytm kyc has been suspended paytm office placeholder account will block within placeholder thank,6,imc25_english_smish_08764,Smishing-Dataset-IMC25,candidate,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH <DATE_TIME> account will block within <DATE_TIME>. Thank you PAYTM TEAM"
dear paytm customer your paytm kyc has been suspended paytm office placeholder account will block within placeholder thank,6,imc25_english_smish_08806,Smishing-Dataset-IMC25,candidate,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH <US_BANK_NUMBER> account will block within <DATE_TIME>. Thank you PAYTM TEAM"
dear paytm customer your paytm kyc has been suspended paytm office placeholder account will block within placeholder thank,6,imc25_english_smish_08942,Smishing-Dataset-IMC25,candidate,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH. <PHONE_NUMBER> account will block within <DATE_TIME>. Thank you PAYTM TEAM"
dear paytm customer your paytm kyc has been suspended paytm office placeholder account will block within placeholder thank,6,imc25_english_smish_09035,Smishing-Dataset-IMC25,candidate,"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH <PHONE_NUMBER> account will block within <DATE_TIME>. Thank you PAYTM TEAM Dear PAYTM customer your paytm KYC has been suspended, paytm office PH <PHONE_NUMBER> account will block within <DATE_TIME>. Thank you PAYTM TEAM"
dear customer complete your pay documents expire placeholder please contact pay support team placeholder immmediately thanks you,6,imc25_english_smish_09731,Smishing-Dataset-IMC25,candidate,Dear Customer Complete Your PAY `TM eK`YC Documents expire <DATE_TIME> please contact PAY `TM support team <PHONE_NUMBER> immmediately. Thanks you
dear customer complete your pay documents expire placeholder please contact pay support team placeholder immmediately thanks you,6,imc25_english_smish_10334,Smishing-Dataset-IMC25,candidate,Dear Customer Complete Your PAY 'TM eK'YC Documents expire <DATE_TIME> please contact PAY 'TM support team <PHONE_NUMBER> immmediately. Thanks you
dear customer complete your pay documents expire placeholder please contact pay support team placeholder immmediately thanks you,6,imc25_english_smish_17945,Smishing-Dataset-IMC25,candidate,Dear Customer Complete Your PAY 'TM eK 'YC Documents expire <DATE_TIME> please contact PAY 'TM support team <PHONE_NUMBER> immmediately. Thanks you
dear customer complete your pay documents expire placeholder please contact pay support team placeholder immmediately thanks you,6,imc25_english_smish_17969,Smishing-Dataset-IMC25,candidate,Dear Customer Complete Your PAY `TM ek `YC Documents expire <DATE_TIME> please contact PAY `TM support team <PHONE_NUMBER> immmediately. Thanks you
dear customer complete your pay documents expire placeholder please contact pay support team placeholder immmediately thanks you,6,imc25_english_smish_18084,Smishing-Dataset-IMC25,candidate,Dear Customer Complete Your PAY 'TM eK 'YC Documents expire <DATE_TIME> please contact PAY 'TM support team <DATE_TIME> immmediately. Thanks you
dear sbi customer your account has been blocked due kyc update within placeholder please contact customer care placeholder,6,imc25_english_smish_10986,Smishing-Dataset-IMC25,candidate,Dear SBI customer your account has been blocked due to KYC Update within <DATE_TIME>. Please contact customer care <PHONE_NUMBER> to continue your service Thank you
dear sbi customer your account has been blocked due kyc update within placeholder please contact customer care placeholder,6,imc25_english_smish_12153,Smishing-Dataset-IMC25,candidate,Dear SBI Customer your account has been blocked due to KYC. update within <DATE_TIME> please contact customer care <DATE_TIME> to continue your service. Thank you
dear sbi customer your account has been blocked due kyc update within placeholder please contact customer care placeholder,6,imc25_english_smish_12476,Smishing-Dataset-IMC25,candidate,Dear SBI customer your account has been blocked due to KYC update within <DATE_TIME> please contact customer care <DATE_TIME> to continue your service. thank you.
dear sbi customer your account has been blocked due kyc update within placeholder please contact customer care placeholder,6,imc25_english_smish_12988,Smishing-Dataset-IMC25,candidate,Dear SBI customer your account has been blocked due to KYC update within <DATE_TIME> please contact customer care <PHONE_NUMBER> to continue your service. thank you
dear sbi customer your account has been blocked due kyc update within placeholder please contact customer care placeholder,6,imc25_english_smish_13242,Smishing-Dataset-IMC25,candidate,Dear SBI customer your account has been blocked due to KYC update within <DATE_TIME> please contact customer care <DATE_TIME> to continue your service. thank you
dear sbi user your sbi yono account will blocked placeholder please click here link update your pan card,6,imc25_english_smish_11227,Smishing-Dataset-IMC25,candidate,Dear SBI user your SBI YONO Account will be blocked <DATE_TIME>. Please click here link to update your PAN CARD Number.
dear sbi user your sbi yono account will blocked placeholder please click here link update your pan card,6,imc25_english_smish_11233,Smishing-Dataset-IMC25,candidate,Dear SBI USER your SBI YONO Account will be blocked <DATE_TIME>. Please click here link update your PAN CARD Number. Thank you SBI team.
dear sbi user your sbi yono account will blocked placeholder please click here link update your pan card,6,imc25_english_smish_11724,Smishing-Dataset-IMC25,candidate,Dear SBI user your SBI YONO Account will be blocked <DATE_TIME>. Please click here link to update your PAN CARD Number <URL> Thank you.
dear sbi user your sbi yono account will blocked placeholder please click here link update your pan card,6,imc25_english_smish_11913,Smishing-Dataset-IMC25,candidate,Dear SBI user your SBI YONO Account will be blocked <DATE_TIME>. Please click here link to update your PAN CARD Number. Thank you SBI.
dear sbi user your sbi yono account will blocked placeholder please click here link update your pan card,6,imc25_english_smish_13220,Smishing-Dataset-IMC25,candidate,Dear SBI user your SBI YONO Account will be blocked <DATE_TIME>. Please click here link to update your PAN CARD Number. Thank you SBI
post your package has number number unpaid fee pay this visit placeholder this not paid the package will,5,imc25_english_smish_00013,Smishing-Dataset-IMC25,approved,AN POST: Your package has a €1.90 unpaid fee. To pay this visit <URL> . If this is not paid the package will be returned.
post your package has number number unpaid fee pay this visit placeholder this not paid the package will,5,imc25_english_smish_00014,Smishing-Dataset-IMC25,needs_review,AN POST: Your package has a €1.90 unpaid fee. To pay this visit <URL> If this is not paid the package will be returned to sender.
post your package has number number unpaid fee pay this visit placeholder this not paid the package will,5,imc25_english_smish_02601,Smishing-Dataset-IMC25,needs_review,AN POST: Your package has a €1.70 unpaid fee. To pay this visit <URL> If this is not paid the package will be returned to sender.
post your package has number number unpaid fee pay this visit placeholder this not paid the package will,5,imc25_english_smish_15529,Smishing-Dataset-IMC25,candidate,AN POST: Your package has a €1.90 unpaid fee. To pay this visit <URL>. If this is not paid the package will be returned.
post your package has number number unpaid fee pay this visit placeholder this not paid the package will,5,imc25_english_smish_15536,Smishing-Dataset-IMC25,candidate,AN POST: Your package has a €1.90 unpaid fee. To pay this visit <URL> . If this is not paid the package will be returned to sender
placeholder,5,imc25_english_smish_00276,Smishing-Dataset-IMC25,needs_review,👊 <URL>..🌟
placeholder,5,imc25_english_smish_00344,Smishing-Dataset-IMC25,needs_review,hi <URL>
placeholder,5,imc25_english_smish_01410,Smishing-Dataset-IMC25,needs_review,<NAMED_ENTITY>
placeholder,5,imc25_english_smish_16992,Smishing-Dataset-IMC25,candidate,<EMAIL_ADDRESS>
placeholder,5,imc25_english_smish_18257,Smishing-Dataset-IMC25,candidate,MR <DATE_TIME>
usps the package has arrived the warehouse and cannot delivered due incomplete address information please confirm your address,5,imc25_english_smish_00882,Smishing-Dataset-IMC25,approved,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. <URL> (Please reply 1 to activate the link or copy the link to your Safari browser and open it) The USPS team wishes you a great day!
usps the package has arrived the warehouse and cannot delivered due incomplete address information please confirm your address,5,imc25_english_smish_01096,Smishing-Dataset-IMC25,needs_review,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. <URL> (Copy the link to your Safari browser and open it) The team from the US Postal Service
usps the package has arrived the warehouse and cannot delivered due incomplete address information please confirm your address,5,imc25_english_smish_01261,Smishing-Dataset-IMC25,needs_review,[USPS] The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link.
usps the package has arrived the warehouse and cannot delivered due incomplete address information please confirm your address,5,imc25_english_smish_01878,Smishing-Dataset-IMC25,needs_review,"[USPS] The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. ( Please reply to 1 to obtain the latest logistics status ) Sincerely, USPS Support Team"
usps the package has arrived the warehouse and cannot delivered due incomplete address information please confirm your address,5,imc25_english_smish_06459,Smishing-Dataset-IMC25,needs_review,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply 1 and reopen the message to activate the link or copy the link to open in your Safari browser) The USPS team wishes you a great day!
dear consumer your electricity will disconnect placeholder because your previous bill was not update immediately contact electricity officer,5,imc25_english_smish_02128,Smishing-Dataset-IMC25,needs_review,Dear consumer your electricity will disconnect at <DATE_TIME> Because your previous bill was not update. Immediately contact electricity Officer <UK_NHS>
dear consumer your electricity will disconnect placeholder because your previous bill was not update immediately contact electricity officer,5,imc25_english_smish_03752,Smishing-Dataset-IMC25,needs_review,Dear consumer your electricity will disconnect at <DATE_TIME> Because your previous bill was not update. Immediately contact electricity Officer <US_BANK_NUMBER> BGGSUKU
dear consumer your electricity will disconnect placeholder because your previous bill was not update immediately contact electricity officer,5,imc25_english_smish_04193,Smishing-Dataset-IMC25,needs_review,Dear consumer your electricity will disconnect at <DATE_TIME> Because your previous bill was not update. Immediately contact electricity Officer <NAMED_ENTITY>
dear consumer your electricity will disconnect placeholder because your previous bill was not update immediately contact electricity officer,5,imc25_english_smish_04825,Smishing-Dataset-IMC25,needs_review,Dear consumer your electricity will disconnect at <DATE_TIME> Because your previous bill was not update. Immediately contact electricity Officer <US_BANK_NUMBER>
dear consumer your electricity will disconnect placeholder because your previous bill was not update immediately contact electricity officer,5,imc25_english_smish_05270,Smishing-Dataset-IMC25,approved,Dear consumer your electricity will disconnect at <DATE_TIME> Because your previous bill was not update. Immediately contact electricity Officer <PHONE_NUMBER>
dear customer your sbi netbanking account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_02153,Smishing-Dataset-IMC25,approved,Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link <URL>
dear customer your sbi netbanking account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_02388,Smishing-Dataset-IMC25,needs_review,Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link <URL> ONLINE -KYC-SBI-TEAM
dear customer your sbi netbanking account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_03629,Smishing-Dataset-IMC25,needs_review,Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link
dear customer your sbi netbanking account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_04687,Smishing-Dataset-IMC25,needs_review,Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link <URL> ONLINE -KYC- SBI-TEAM
dear customer your sbi netbanking account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_05449,Smishing-Dataset-IMC25,needs_review,Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link <URL> Dear Customer your SBI Netbanking Account will be Suspended by <DATE_TIME> please update your PAN Card now visit the link <URL>
dear customer your sbi yono account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_02193,Smishing-Dataset-IMC25,approved,Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>
dear customer your sbi yono account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_02251,Smishing-Dataset-IMC25,needs_review,Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link
dear customer your sbi yono account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_03302,Smishing-Dataset-IMC25,needs_review,Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>; Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>
dear customer your sbi yono account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_03683,Smishing-Dataset-IMC25,needs_review,['Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>' 'Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link <URL>']
dear customer your sbi yono account will suspended placeholder please update your pan card now visit the link,5,imc25_english_smish_04783,Smishing-Dataset-IMC25,needs_review,Dear customer your sbi YONO account will be suspended by <DATE_TIME> please update your pan card now visit the link https://
kcb dear customer your account has been suspended contact placeholder kcb bank within placeholder thank you,5,imc25_english_smish_02288,Smishing-Dataset-IMC25,needs_review,KCB Dear Customer: Your Account has been (Suspended) Contact <US_BANK_NUMBER> Kcb Bank within <DATE_TIME>:thank you.
kcb dear customer your account has been suspended contact placeholder kcb bank within placeholder thank you,5,imc25_english_smish_02349,Smishing-Dataset-IMC25,needs_review,KCB Dear Customer: Your Account has been (Suspended) Contact <US_BANK_NUMBER> Kcb Bank within <DATE_TIME>: Thank you
kcb dear customer your account has been suspended contact placeholder kcb bank within placeholder thank you,5,imc25_english_smish_02775,Smishing-Dataset-IMC25,needs_review,KCB Dear Customer: Your Account has been (Suspended) Contact <US_BANK_NUMBER> Kcb Bank within <DATE_TIME>:thank you
kcb dear customer your account has been suspended contact placeholder kcb bank within placeholder thank you,5,imc25_english_smish_04465,Smishing-Dataset-IMC25,needs_review,KCB Dear Customer: Your Account has been (Suspended) Contact <UK_NHS> Kcb Bank within <DATE_TIME>:thank you.
kcb dear customer your account has been suspended contact placeholder kcb bank within placeholder thank you,5,imc25_english_smish_04515,Smishing-Dataset-IMC25,needs_review,KCB Dear Customer: Your Account has been (Suspended) Contact <UK_NHS> Kcb Bank within <DATE_TIME>: Thank you
dear sbi yono user your will suspended placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_02331,Smishing-Dataset-IMC25,approved,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click <URL>
dear sbi yono user your will suspended placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_02474,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click.
dear sbi yono user your will suspended placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_03519,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Clickhear link <URL>
dear sbi yono user your will suspended placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_05274,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click'hear
dear sbi yono user your will suspended placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_05300,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/C will be Suspended <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking Click
emirates post your parcel has been stopped from delivery please update the address soon possible pay for shipping,5,imc25_english_smish_02642,Smishing-Dataset-IMC25,approved,Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible to pay for shipping reply 1 to get the link: <URL>
emirates post your parcel has been stopped from delivery please update the address soon possible pay for shipping,5,imc25_english_smish_02793,Smishing-Dataset-IMC25,needs_review,Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible to pay for shipping <URL> reply 1 to get the link
emirates post your parcel has been stopped from delivery please update the address soon possible pay for shipping,5,imc25_english_smish_03114,Smishing-Dataset-IMC25,needs_review,🚚📦 Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible to pay for shipping reply 1 to get the link : <URL> Excuse me
emirates post your parcel has been stopped from delivery please update the address soon possible pay for shipping,5,imc25_english_smish_04906,Smishing-Dataset-IMC25,needs_review,Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible to pay for shipping reply 1 to get the link:
emirates post your parcel has been stopped from delivery please update the address soon possible pay for shipping,5,imc25_english_smish_06322,Smishing-Dataset-IMC25,needs_review,Emirates Post: Your parcel has been stopped from delivery please update the address as soon as possible to pay for shipping reply 1 to get the link : <URL> Excuse me
high five nobuhlenombuso2 you done all the slam the scam challenges woohoo entered you into daily draw win,5,imc25_english_smish_02899,Smishing-Dataset-IMC25,needs_review,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋
high five nobuhlenombuso2 you done all the slam the scam challenges woohoo entered you into daily draw win,5,imc25_english_smish_03061,Smishing-Dataset-IMC25,needs_review,High five NobuhleNombuso2! You've done all the 📩 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋
high five nobuhlenombuso2 you done all the slam the scam challenges woohoo entered you into daily draw win,5,imc25_english_smish_03186,Smishing-Dataset-IMC25,needs_review,High five NobuhleNombuso2! You've done all the 📦 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋
high five nobuhlenombuso2 you done all the slam the scam challenges woohoo entered you into daily draw win,5,imc25_english_smish_03764,Smishing-Dataset-IMC25,needs_review,High five NobuhleNombuso2! You've done all the 📧 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋
high five nobuhlenombuso2 you done all the slam the scam challenges woohoo entered you into daily draw win,5,imc25_english_smish_05938,Smishing-Dataset-IMC25,needs_review,High five NobuhleNombuso2! You've done all the 🎉 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋
dear customer your request placeholder for update sms alerts has been initiated not done you please contact your,5,imc25_english_smish_03110,Smishing-Dataset-IMC25,approved,Dear Customer Your Request No. <PHONE_NUMBER> for Update SMS Alerts has been initiated. If not done by you please contact your Branch immediately. SBI Dear customer your Request No. <PHONE_NUMBER> for SMS Alerts update has been processed successfully. If you have not done it kindly report to SBI YONO customer Care.
dear customer your request placeholder for update sms alerts has been initiated not done you please contact your,5,imc25_english_smish_04954,Smishing-Dataset-IMC25,needs_review,Dear Customer Your Request No. <UK_NHS> for Update SMS Alerts has been initiated. If not done by you please contact your Branch immediately. SBI
dear customer your request placeholder for update sms alerts has been initiated not done you please contact your,5,imc25_english_smish_06321,Smishing-Dataset-IMC25,needs_review,Dear Customer Your Request No. <PHONE_NUMBER> for Update SMS Alerts has been initiated. If not done by you please contact your Branch immediately. SBI
dear customer your request placeholder for update sms alerts has been initiated not done you please contact your,5,imc25_english_smish_13639,Smishing-Dataset-IMC25,candidate,"Dear Customer, Your Request No. <PHONE_NUMBER> for Update SMS Alerts has been initiated. If not done by you, please contact your Branch immediately. SBI"
dear customer your request placeholder for update sms alerts has been initiated not done you please contact your,5,imc25_english_smish_14219,Smishing-Dataset-IMC25,candidate,"Dear Customer; Your Request No. <DATE_TIME> for Update SMS Alerts has been initiated. If not done by you, please contact your Branch immediately. SBI"
dear sbi yono user your will blocked placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_03435,Smishing-Dataset-IMC25,approved,DEAR SBI YONO USER Your A/c will be blocked <DATE_TIME> update-PANCARD for KYC verify your account login with NetBanking click link: <URL>
dear sbi yono user your will blocked placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_03600,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/c-will be blocked <DATE_TIME> update-PANCARD for KYC verify your account login with NetBanking click link
dear sbi yono user your will blocked placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_03723,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/c will be blocked <DATE_TIME> update-PANCARD for KYC-verify your account login with NetBanking click link.
dear sbi yono user your will blocked placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_03878,Smishing-Dataset-IMC25,needs_review,DEAR SBI YONO USER Your A/c-will be blocked <DATE_TIME> update-PANCARD for KYC-verify your account login with NetBanking click <URL>
dear sbi yono user your will blocked placeholder update pancard for kyc verify your account login with netbanking,5,imc25_english_smish_13408,Smishing-Dataset-IMC25,candidate,"DEAR SBI YONO USER, Your A/C will be blocked <DATE_TIME> update PANCARD for KYC verify your account login with NetBanking kyc Click here"
binance withdrawal has been requested from unknown address this was not you follow the steps here placeholder,5,imc25_english_smish_03888,Smishing-Dataset-IMC25,approved,[BINANCE] A withdrawal has been requested from an unknown IP address. If this was not you follow the steps here: <URL>
binance withdrawal has been requested from unknown address this was not you follow the steps here placeholder,5,imc25_english_smish_13265,Smishing-Dataset-IMC25,candidate,"[Binance]A withdrawal has been requested from an unknown IP address. If this was not you, follow the steps here: <URL>"
binance withdrawal has been requested from unknown address this was not you follow the steps here placeholder,5,imc25_english_smish_13454,Smishing-Dataset-IMC25,candidate,"[BINANCE] A withdrawal has been requested from an unknown IP address. If this was not you, follow the steps here: <URL>"
binance withdrawal has been requested from unknown address this was not you follow the steps here placeholder,5,imc25_english_smish_14168,Smishing-Dataset-IMC25,candidate,"BINANCE: A withdrawal has been requested from an unknown IP address. If this was not you, follow the steps here: <URL>"
binance withdrawal has been requested from unknown address this was not you follow the steps here placeholder,5,imc25_english_smish_14360,Smishing-Dataset-IMC25,candidate,"[BINANCE] A withdrawal has been requested from an unknown IP address. If this was not you, follow the steps here: <NAMED_ENTITY>"
woolworths and bought the wrong card with can you please send number will pay you back when get,5,imc25_english_smish_04320,Smishing-Dataset-IMC25,approved,I'm at Woolworths and bought the wrong card with me. Can you please send me 390 I will pay you back when i get home. BSB - <US_DRIVER_LICENSE> ACC - <US_BANK_NUMBER>
