id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
imc25_english_smish_02042,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,<NRP>-Account(s)<PHONE_NUMBER>]Attention(<OTP>)Required,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Coinbase. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_01330,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,UNILEVER PLC are looking for individuals all over the nation who can plaster their Car or Truck with our sticker for an advert and Earn 500 bucks <DATE_TIME>. PLS visit <URL> for more details to get started.,smishing,approved,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,need and greed. Named entity tag: unilever plc. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_02231,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear HDFC Customer your HDFC NET BANKING will be Suspended <DATE_TIME> please update your PAN card now visit below the link,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04075,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Placed: Flipkart Order for realme <US_DRIVER_LICENSE> (Rainy Nigh... is placed & will be delivered by <DATE_TIME>. Manage: <URL> Placed: Flipkart Order for realme <US_DRIVER_LICENSE> (Rainy Nigh... is placed & will be delivered by <DATE_TIME>. Manage: <URL>,smishing,approved,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: flipkart. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_07629,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR CUSTOMER CONGRATULATIONS IN FLIPKART COMPANY YOUR SECOND LUCKY WINNER TATA NEXON CAR CONTACT FOR=<PHONE_NUMBER> WHATSP <URL>MBER=<PHONE_NUMBER>,smishing,approved,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: flipkart. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_02265,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer Your SBI Bank account will be suspend <DATE_TIME> please click here to link and update your Pan no immediately.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04408,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR SBI Y0N0 USER Your Account will be blocked <DATE_TIME> please update your PANCARD & immediately click here link.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_02097,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,This is your H01lIDAY giveaway to express our reciprocal loyalty for your exellent payment record. Let's have another great year! <URL>,smishing,approved,spam,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_00856,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hello! We need extra hands in our team to meet up with our clients demand. Therefore, we'll like you to join us as a Purchasing Agent. You'll be working remotely and be compensated with $600 <DATE_TIME>. Why not visit <URL> to learn more about this offer!",smishing,approved,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04907,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,SANTANDER: Your One Time Passcode is <DATE_TIME> for an amount of 241.71GBP to a <NAMED_ENTITY>. REF: TA9BX If this was NOT you please call us on <PHONE_NUMBER>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Santander Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_07632,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Sir/mam Your Electric metre number is temporarily blocked. Your power will be disconnecte'd <DATE_TIME> at <DATE_TIME> from electric office. because your <DATE_TIME> bill was not updated. Please immediately contact with our electric officer on this number <PHONE_NUMBER> Thank you.,smishing,approved,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_01311,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your inv.o.ice fo.r Septe.mber was <URL>d. Than.ks. <URL>e's our <URL>y <URL>ent fo.r u: du9k3.c0m/rvirONcqBD,smishing,approved,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: dishonesty,need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_02772,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear SBI YONO User Your Account will be blocked <DATE_TIME>. Please update Your Pan card Click here link.,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00598,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to in-complete personal information. Please confirm your information in the link.",smishing,approved,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: IRS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08134,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"ATM BLOCKED:Dear customer,Due to our BVN UPGRADE,Your Account and ATM CARD has just been Blocked to Re-activate kindly call customer care <DATE_TIME> under 24ho",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_02685,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Congrats! You won a Rs. <OTP> Myntra voucher on your HDFC Bank Debit Card! Use code **** before <DATE_TIME> Claim : <URL> T&C,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_03435,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,DEAR SBI YONO USER Your A/c will be blocked <DATE_TIME> update-PANCARD for KYC verify your account login with NetBanking click link: <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04340,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,(MEESHO company)Dear Customer You are winner of Meesho company online shopping . You win 2nd prize (Tata nexon) Four wheeler Car marketing amount Rs-<US_DRIVER_LICENSE>/- <DATE_TIME> Registration service <URL>.<OTP>/-deposit. Contact no:- <UK_NHS>. GM no=<PHONE_NUMBER>,smishing,approved,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: meesho. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_05924,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Post Office REMINDER: Shipment is on its way. Your Package could not be delivered on time duo to unpaid shipping costs. shipping costs Pay Now: <URL>,smishing,approved,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: post office. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04172,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,<NAMED_ENTITY> QHK3HR7ELH <URL> have received Ksh5700.00 from <NAMED_ENTITY> <DATE_TIME> on <DATE_TIME> New M-PESA balance is Ksh13689.00 Pay bills via MPESA,smishing,approved,banking,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: authority. Named entity tag: m-pesa. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_07770,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Payment of import duty/tax is required for DHL Express 6XXXXXXXX926 from XXXXXX LTD.. Pay securely at,smishing,approved,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: DHL. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_01192,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Track your order every step of the way in the Shop app: <URL> Reply STOP to unsubscribe,smishing,approved,delivery,English,unique,Imported from IMC25 English-only smishing corpus. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_06973,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Congratulations! You've won Gift Voucher for Rs.<OTP> From HDFC Bank Credit Card Visit <URL> Login with: <NAMED_ENTITY> Redeem before: <DATE_TIME>. Have queries? Call <PHONE_NUMBER>/<PHONE_NUMBER>. T&C,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_05622,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,This is Linkt final reminder ! Just to remind you that your toll fee is overdue please make the payment now at <URL>,smishing,approved,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: linkt. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04789,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,WELL DONE!!! You have just been gifted A token of #<OTP> From Atiku Abubakar Empowerment Fund support PDP. Call Mr <NAMED_ENTITY>) now to be Credited,smishing,approved,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: atiku abubakar empowerment fund. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08030,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,1 new alert from Scotiabank: <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: scotiabank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00668,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"We could not successfully process your payment, and your subscription will remain active until <DATE_TIME>. It's a quick and easy to restart your membership by clicking the secure link below: <URL> Come back and enjoy newly added popular movies and full seasons of hit TV shows. Thanks for choosing Netflix.",smishing,approved,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Netflix. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00714,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,ZipLegal: Please call in to discuss your potential <LOCATION> payout <PHONE_NUMBER> Reply Stop to Quit,smishing,approved,others,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. Named entity tag: ziplegal. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_07982,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Dear customer,due to system upgrade your ATM CARD has been de_activated to re_activate call Mr <NAMED_ENTITY> on <DATE_TIME>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: atm card. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00113,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"POST-OFFICE No one was in to sign for (100764773GB), use <URL> to rebook a new slot.",smishing,approved,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: post-office. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_01179,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"<URL>: IRS now requires you to connect and verify your account with <NRP> within <DATE_TIME> at <URL> Reply STOP to unsubscribe. Freq varies, msg&data rates apply.",smishing,approved,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: IRS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04763,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear SBI user Your SBI Netbanking Account will be blocked by <DATE_TIME>. please Update your PANCARD now <URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00757,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"CHASE: Review an attempt to charge $928.65 Reply YES to approve OR If unrecognized, Please visit <URL> to cancel it before <DATE_TIME>.",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: chase. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_08033,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"BMO Security Alert : Due to security concerns, we have temporarily suspended your account. Please verify your credentials: <URL>",smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: bmo. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_05720,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer Your HDFC Credit Card Reward Points Worth Rs.<OTP> will expiring <DATE_TIME> Please Redeem your points in Cash Click Now,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_00512,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. Please take steps to reactivate after replying [OK], please keep us updated.",smishing,approved,delivery,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high
imc25_english_smish_05688,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear IPPB User Your INDIA POST PAYMENT BANK Account will be blocked <DATE_TIME>. Kindly Update Your Pan No. immediately via link-<URL>,smishing,approved,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: india post payment bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
