id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
hf_bengali_sms_smishing_english_smish_0095,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,"Received amount 2.221 Bitcoin BTC ($18,421 USD) please confirm transaction: <URL>",smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0125,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Your internet connection will be terminated. Clear dues <OTP> TK: net-payment.bd/urgent,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0356,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Your son arrested for drug possession. Pay bail <OTP> TK immediately: police-bail.bd/urgent,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0065,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,ALERT: Suspicious activity on your Rocket account. Verify now: <URL> Code: <OTP>,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0607,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Congratulations! You have won $<OTP> Amazon gift card. Click the link below to claim. bit.ly/<OTP>,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0519,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Error detected in Sonali Bank account. Call urgently: +<ACCT>,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0157,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,"Win TK100,000 prize in 1 minute. Play online quiz at home and win TK100,000 prize. Just answer 3 questions correctly and win TK100,000 prize. Questions will change your life. Just watching is not enough, you have to play. How will you win prize without playing quiz? visit: <URL>",smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0111,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Log in for the security of your bank account: [<URL>,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0560,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Your One Bank mobile banking PIN compromised. Reset: <URL> immediately,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0405,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Bank transfer of <OTP> TK failed. Retry with processing fee <OTP> TK: transfer-retry.bd/urgent,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
hf_bengali_sms_smishing_english_smish_0275,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,Bank security audit failed. Account will close unless you pay audit fee <OTP> TK: security-audit.bd/urgent,smishing,candidate,other,English,unique,"Imported as candidate from English-only smish subset; requires cleaning, deduplication, and thesis spot review before approval."
