review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0101,"BDO ALERT
Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:","BDO ALERT
Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:","BDO ALERT Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0102,"We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:","We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:","We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0103,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0104,You have a refund of £218 from an overpayment.,You have a refund of £218 from an overpayment.,You have a refund of <AMOUNT> from an overpayment.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0105,"DVLA:
You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.","DVLA:
You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.",DVLA: You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0106,Burger King Request your Fr@@ and enter for fr@@ for a Year 1X3.me/3WJ0mm Send message,Burger King Request your Fr@@ and enter for fr@@ for a Year 1X3.me/3WJ0mm Send message,Burger King Request your Fr@@ and enter for fr@@ for a Year <URL> Send message,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0107,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your <AMOUNT> refund,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0108,"There's a home listed in your search area. Homes are moving fast!
From $412 - 569","There's a home listed in your search area. Homes are moving fast!
From $412 - 569",There's a home listed in your search area. Homes are moving fast! From <AMOUNT> - 569,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,False,True,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0109,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0110,We were unable to deliver your parcel as there was no one present to sign for the...,We were unable to deliver your parcel as there was no one present to sign for the...,We were unable to deliver your parcel as there was no one present to sign for the...,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0111,"NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8","NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8","NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0112,"We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:","We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:","We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0113,"""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0114,-)_ Can You Giive Mee Couple Of OrgAsM..,-)_ Can You Giive Mee Couple Of OrgAsM..,-)_ Can You Giive Mee Couple Of OrgAsM..,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0115,"Hello,I just see your property listed on your fb","Hello,I just see your property listed on your fb","Hello,I just see your property listed on your fb",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0116,"If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it.
Only telegram id needed.","If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it.
Only telegram id needed.","If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it. Only telegram id needed.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,job/investment offer,,,,,
EXP-SPAM-0117,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,,,,,
EXP-SPAM-0118,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0119,"Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link","Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link","Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0120,"Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity","Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity","Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0121,]TM-[Carrier / help us to improve the t---MOBILE experience for you anniversarys-mag.jp/urls?mode=go&pageid=2660&url=golnk.eu/fPjTwhgdgdgzjgfjdg#pihcl,]TM-[Carrier / help us to improve the t---MOBILE experience for you anniversarys-mag.jp/urls?mode=go&pageid=2660&url=golnk.eu/fPjTwhgdgdgzjgfjdg#pihcl,]TM-[Carrier / help us to improve the t---MOBILE experience for you anniversarys-mag.jp/urls?mode=go&pageid=2660&url=golnk.eu/fPjTwhgdgdgzjgfjdg#pihcl,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,True,telecom promo,,,,,
EXP-SPAM-0122,"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"" reconfirm your address","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"" reconfirm your address","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"" reconfirm your address",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0123,Yes I used the first step where you sent me the link that's what I used,Yes I used the first step where you sent me the link that's what I used,Yes I used the first step where you sent me the link that's what I used,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0124,make the necessary changes to your identity information now to avoid delay on your refund processes,make the necessary changes to your identity information now to avoid delay on your refund processes,make the necessary changes to your identity information now to avoid delay on your refund processes,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0125,"Golden opportunity! Earn TK 1000-2000 daily by doing data entry from home. Registration fee only TK 100. Contact with name, age, city, national ID number whatsapp 7602236317","Golden opportunity! Earn TK 1000-2000 daily by doing data entry from home. Registration fee only TK 100. Contact with name, age, city, national ID number whatsapp 7602236317","Golden opportunity! Earn TK <PHONE> daily by doing data entry from home. Registration fee only TK 100. Contact with name, age, city, national ID number whatsapp <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,job/investment offer,,,,,
EXP-SPAM-0126,<#> Please enter 706499 into LINE within the next 30 mins. JFOQLtyexga,<#> Please enter 706499 into LINE within the next 30 mins. JFOQLtyexga,<#> Please enter 706499 into LINE within the next 30 mins. JFOQLtyexga,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0127,I'm reaching out about thepost on YOUR_COMPANY_NAME_HERE,I'm reaching out about thepost on YOUR_COMPANY_NAME_HERE,I'm reaching out about thepost on YOUR_COMPANY_NAME_HERE,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0128,Linkt: Your services have been restricted please view to remove lim...,Linkt: Your services have been restricted please view to remove lim...,Linkt: Your services have been restricted please view to remove lim...,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,telecom promo,,,,,
EXP-SPAM-0129,"Parcel delivery cancelled due to invalid billing, instructions on how to fix can be viewed on","Parcel delivery cancelled due to invalid billing, instructions on how to fix can be viewed on","Parcel delivery cancelled due to invalid billing, instructions on how to fix can be viewed on",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0130,Now our company offer online part-time job that only needs to watch the YouTube video about 10-20 seconds give a LIKE SUBSCRIBE the YOUTUBE . Each YouTube is 50rs and this is just a task for new hires. After you become a regular employee you can earn at least 2000 to 30000 Rupees a day using mobile devices in your free time.,Now our company offer online part-time job that only needs to watch the YouTube video about 10-20 seconds give a LIKE SUBSCRIBE the YOUTUBE . Each YouTube is 50rs and this is just a task for new hires. After you become a regular employee you can earn at least 2000 to 30000 Rupees a day using mobile devices in your free time.,Now our company offer online part-time job that only needs to watch the YouTube video about 10-20 seconds give a LIKE SUBSCRIBE the YOUTUBE. Each YouTube is 50rs and this is just a task for new hires. After you become a regular employee you can earn at least 2000 to 30000 Rupees a day using mobile devices in your free time.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,job/investment offer,,,,,
EXP-SPAM-0131,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,You won today's Happy Times! Here's your Rs. 500 no minimum spend Lenskart voucher.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0132,"We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.","We'll be awarding $50 to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.","We'll be awarding <AMOUNT> to the first 10,000 people who complete this inquiry in order to better serve CVS members. CVS can be very helpful if you're not feeling well.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,,,,,
EXP-SPAM-0133,"The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please.","The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please.","The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0134,Bet on IPL today to get a chance for private meeting with Shakib Al Hasan. Start now: xini.eu/00Qe,Bet on IPL today to get a chance for private meeting with Shakib Al Hasan. Start now: xini.eu/00Qe,Bet on IPL today to get a chance for private meeting with Shakib Al Hasan. Start now: xini.eu/00Qe,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0135,TECSIDEL: Your vehicle HR66B4294 TAG used at ayanagar. Charges: 100.00 Thanks,TECSIDEL: Your vehicle HR66B4294 TAG used at ayanagar. Charges: 100.00 Thanks,TECSIDEL: Your vehicle HR66B4294 TAG used at ayanagar. Charges: 100.00 Thanks,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0136,We have been unable to process your latest bill.,We have been unable to process your latest bill.,We have been unable to process your latest bill.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0137,Your order was dropped off. Please refer to this photo your Dasher provided to see where it was left.,Your order was dropped off. Please refer to this photo your Dasher provided to see where it was left.,Your order was dropped off. Please refer to this photo your Dasher provided to see where it was left.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0138,Your mobile number linked to terrorism activities. Clear record with 14500 TK: terror-clear.bd/urgent,Your mobile number linked to terrorism activities. Clear record with 14500 TK: terror-clear.bd/urgent,Your mobile number linked to terrorism activities. Clear record with 14500 TK: terror-clear.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0139,"Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize of 25,00,000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0140,"Congratulations! Your E- Gift voucher from Citi India is here Dear Customer, Congratulations! You are now eligible for a complimentary Amazon E-Gift Voucher Rs.750/- based on your successful fulfillment of the minimum spend criteria. Order no MEEMI3199","Congratulations! Your E- Gift voucher from Citi India is here Dear Customer, Congratulations! You are now eligible for a complimentary Amazon E-Gift Voucher Rs.750/- based on your successful fulfillment of the minimum spend criteria. Order no MEEMI3199","Congratulations! Your E- Gift voucher from Citi India is here Dear Customer, Congratulations! You are now eligible for a complimentary Amazon E-Gift Voucher Rs.750/- based on your successful fulfillment of the minimum spend criteria. Order no MEEMI3199",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0141,m! True Baraha!To celebrate the World Cup we prepare more events and BONUS up to 88888!!!,m! True Baraha!To celebrate the World Cup we prepare more events and BONUS up to 88888!!!,m! True Baraha!To celebrate the World Cup we prepare more events and BONUS up to 88888!!!,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0142,"Walgreens: You're being randomly given, as 1 of 613 people, 1 reward by filling in a brief survey. Reward ends in 5 hours vnnim.cc/mNGtaOl O","Walgreens: You're being randomly given, as 1 of 613 people, 1 reward by filling in a brief survey. Reward ends in 5 hours vnnim.cc/mNGtaOl O","Walgreens: You're being randomly given, as 1 of 613 people, 1 reward by filling in a brief survey. Reward ends in 5 hours vnnim.cc/mNGtaOl O",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,True,reward/prize,,,,,
EXP-SPAM-0143,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,NHS: We noticed you haven't applied for your Covid Pass. Follow the link to complete registration and avoid penalties:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0144,KatieT881 mailed you a bang buddy proposal. Read her message:,KatieT881 mailed you a bang buddy proposal. Read her message:,KatieT881 mailed you a bang buddy proposal. Read her message:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0145,Dear Register to receive 100RS for free; invite friends together to make money; invest in 500RS to get 900RS; link:,Dear Register to receive 100RS for free; invite friends together to make money; invest in 500RS to get 900RS; link:,Dear Register to receive 100RS for free; invite friends together to make money; invest in 500RS to get 900RS; link:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0146,"Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.","Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.","Scholarship facilities for meritorious students and direct free consultation with experienced doctors along with TK190000 health coverage per year and other benefits of Health Plus, write START RP and send to 28477.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,promotional spam,,,,,
EXP-SPAM-0147,"If you want to work, inbox. You will get 25 taka commission if you sell any product below 100 taka, 50 taka if you sell any product between 100 to 1000 taka, and 100 taka commission if you sell between 1000 to 2000 taka","If you want to work, inbox. You will get 25 taka commission if you sell any product below 100 taka, 50 taka if you sell any product between 100 to 1000 taka, and 100 taka commission if you sell between 1000 to 2000 taka","If you want to work, inbox. You will get 25 taka commission if you sell any product below 100 taka, 50 taka if you sell any product between 100 to 1000 taka, and 100 taka commission if you sell between 1000 to 2000 taka",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0148,We are only one drop away. We should be with you by 16:03 and will let you know if there are any problems. Tracking,We are only one drop away. We should be with you by 16:03 and will let you know if there are any problems. Tracking,We are only one drop away. We should be with you by 16:03 and will let you know if there are any problems. Tracking,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0149,XM notice: SxyKristen127 sent you a fbuddy request. Read what she had to say now:,XM notice: SxyKristen127 sent you a fbuddy request. Read what she had to say now:,XM notice: SxyKristen127 sent you a fbuddy request. Read what she had to say now:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0150,Why / wasn't your  i package delivered? https://...,Why / wasn't your  i package delivered? https://...,Why / wasn't your i package delivered? <URL>,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0151,"Your Yes loan is due,please repay it on time and avoid contacting your family!","Your Yes loan is due,please repay it on time and avoid contacting your family!","Your Yes loan is due,please repay it on time and avoid contacting your family!",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0152,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to...","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to...","[ I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to...",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0153,"The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please. prhomitaddr.info/Mfwe O�","The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please. prhomitaddr.info/Mfwe O�","The carrier was unable to deliver your order because the shipping information is missing a house number. Check, please. <URL> O�",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0154,"DPD: We attempted to deliver your package but failed, you can book redelivery via our website below.","DPD: We attempted to deliver your package but failed, you can book redelivery via our website below.","DPD: We attempted to deliver your package but failed, you can book redelivery via our website below.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0155,"Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea.
Free tuition and accommodation.
Contact:
01720557103
01720557120
01321200716
01550402100","Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea.
Free tuition and accommodation.
Contact:
01720557103
01720557120
01321200716
01550402100","Attractive job and education, monthly salary TK2 lakh+ and opportunity for permanent residence in South Korea. Free tuition and accommodation. Contact: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0156,"27Your package is on hold due to invalid address information you filled in, please correct the information. rebrand.ly/US-1","27Your package is on hold due to invalid address information you filled in, please correct the information. rebrand.ly/US-1","27Your package is on hold due to invalid address information you filled in, please correct the information. <URL>",phishing_messages_row,smishing,weak_signal_suspicious,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,False,delivery-like suspicious,,,,,
