unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,generation_method,notes,rejection_reason
synthetic_service_ham_000388,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000388,"Your Apr-2026 Statement Balance for your Card ending in 625652704774 is 4.95 GigaPoints. Min. Amt Due is P500. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000397,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000397,"JOCELYN ANNE, as of 03/19, you have 7,317 rewards pts w/ your RCBC Visa Infinite. Redeem from 3,PHP 1,000.00 for cash credits, vouchers & more, via Erica at the RCBC Credit site or call the Premium Cards hotline. Maximize every spend with your Card: earn 1 pt/P100 spend, 3x pts local online, 5x intl. online/in-store.","JOCELYN ANNE, as of 03/19, you have 7,317 rewards pts w/ your RCBC Visa Infinite. Redeem from 3,<AMOUNT> for cash credits, vouchers & more, via Erica at the RCBC Credit site or call the Premium Cards hotline. Maximize every spend with your Card: earn 1 pt/<AMOUNT> spend, 3x pts local online, 5x intl. online/in-store.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00034,template_slot_sampling,Generated from service_ham_template_00034; synthetic values only.,exact_duplicate
synthetic_service_ham_000399,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000399,"Promo extended! Get Diamond Indulgence Annual Membership for P500 (from 9.95 GigaPoints) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until 27-Aug 18:05, 2026. Call 09399857890 or search DHPINDUL on the RCBC Credit Website. DTI246122S26.","Promo extended! Get Diamond Indulgence Annual Membership for <AMOUNT> (from <AMOUNT>) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until <DATE_TIME>:05, 2026. Call <PHONE> or search DHPINDUL on the RCBC Credit Website. DTI246122S26.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00042,template_slot_sampling,Generated from service_ham_template_00042; synthetic values only.,exact_duplicate
synthetic_service_ham_000404,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000404,"The new galaxy is here! Get the Samsung Galaxy S26 Series for as low as P50/mo. at 0% inst for 24mos w/ your RCBC Credit Card! Plus, bundle the Galaxy Buds4 to get 10% OFF your Buds. Offers, validity dates and partners vary. Visit the RCBC Credit website & search SAMS26L for details. T&Cs apply. D250155&251419S26","The new galaxy is here! Get the Samsung Galaxy S26 Series for as low as <AMOUNT>/mo. at 0% inst for 24mos w/ your RCBC Credit Card! Plus, bundle the Galaxy Buds4 to get 10% OFF your Buds. Offers, validity dates and partners vary. Visit the RCBC Credit website & search SAMS26L for details. T&Cs apply. D250155&251419S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00048,template_slot_sampling,Generated from service_ham_template_00048; synthetic values only.,exact_duplicate
synthetic_service_ham_000409,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000409,"Your Apr-2026 Statement Balance for your Card ending in ****2679 is 9.95 GigaPoints. Min. Amt Due is PHP 1,000.00. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in ****2679 is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000410,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000410,"JOCELYN ANNE, as of 03/19, you have 7,317 rewards pts w/ your RCBC Visa Infinite. Redeem from 3,P100 for cash credits, vouchers & more, via Erica at the RCBC Credit site or call the Premium Cards hotline. Maximize every spend with your Card: earn 1 pt/P500 spend, 3x pts local online, 5x intl. online/in-store.","JOCELYN ANNE, as of 03/19, you have 7,317 rewards pts w/ your RCBC Visa Infinite. Redeem from 3,<AMOUNT> for cash credits, vouchers & more, via Erica at the RCBC Credit site or call the Premium Cards hotline. Maximize every spend with your Card: earn 1 pt/<AMOUNT> spend, 3x pts local online, 5x intl. online/in-store.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00034,template_slot_sampling,Generated from service_ham_template_00034; synthetic values only.,exact_duplicate
synthetic_service_ham_000417,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000417,"Promo extended! Get Diamond Indulgence Annual Membership for P500 (from P500) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until at 3:45 PM, 2026. Call 09173160157 or search DHPINDUL on the RCBC Credit Website. DTI246122S26.","Promo extended! Get Diamond Indulgence Annual Membership for <AMOUNT> (from <AMOUNT>) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until at <DATE_TIME>, 2026. Call <PHONE> or search DHPINDUL on the RCBC Credit Website. DTI246122S26.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00042,template_slot_sampling,Generated from service_ham_template_00042; synthetic values only.,exact_duplicate
synthetic_service_ham_000425,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000425,"Upgrade to the Samsung Galaxy S26 Series with your RCBC Credit Card! Pre-order for as low as PHP 1,000.00/mo. for 24mos at 0% inst + FREEBIES. Also, bundle with Galaxy Buds4 & get 10% OFF the Buds. Offers, validity dates and partners vary. T&Cs apply. Details at RCBC Credit website; search: SAMS26P. D250155&251419S26","Upgrade to the Samsung Galaxy S26 Series with your RCBC Credit Card! Pre-order for as low as <AMOUNT>/mo. for 24mos at 0% inst + FREEBIES. Also, bundle with Galaxy Buds4 & get 10% OFF the Buds. Offers, validity dates and partners vary. T&Cs apply. Details at RCBC Credit website; search: SAMS26P. D250155&251419S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00054,template_slot_sampling,Generated from service_ham_template_00054; synthetic values only.,exact_duplicate
synthetic_service_ham_000426,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000426,"The new galaxy is here! Get the Samsung Galaxy S26 Series for as low as P500/mo. at 0% inst for 24mos w/ your RCBC Credit Card! Plus, bundle the Galaxy Buds4 to get 10% OFF your Buds. Offers, validity dates and partners vary. Visit the RCBC Credit website & search SAMS26L for details. T&Cs apply. D250155&251419S26","The new galaxy is here! Get the Samsung Galaxy S26 Series for as low as <AMOUNT>/mo. at 0% inst for 24mos w/ your RCBC Credit Card! Plus, bundle the Galaxy Buds4 to get 10% OFF your Buds. Offers, validity dates and partners vary. Visit the RCBC Credit website & search SAMS26L for details. T&Cs apply. D250155&251419S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00048,template_slot_sampling,Generated from service_ham_template_00048; synthetic values only.,exact_duplicate
synthetic_service_ham_000440,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000440,"Purchase your Korea concert tickets using your Your bank Mastercard credit card and get up to PHP 1,000.00 CASHBACK! Search ""Up to P50 CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002.","Purchase your Korea concert tickets using your Your bank Mastercard credit card and get up to <AMOUNT> CASHBACK! Search ""Up to <AMOUNT> CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00016,template_slot_sampling,Generated from service_ham_template_00016; synthetic values only.,exact_duplicate
synthetic_service_ham_000442,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000442,"Your Apr-2026 Statement Balance for your Card ending in 6184992618 is P150. Min. Amt Due is P300. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000444,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000444,"Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to PHP 2,450.75 CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until 15-Aug 12:31! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26","Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to <AMOUNT> CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until <DATE_TIME>:31! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00046,template_slot_sampling,Generated from service_ham_template_00046; synthetic values only.,exact_duplicate
synthetic_service_ham_000460,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000460,"Your Apr-2026 Statement Balance for your Card ending in 53540838663 is 4.95 GigaPoints. Min. Amt Due is P150. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000466,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000466,"Your Apr-2026 Statement Balance for your Card ending in 30554885 is PHP 1,000.00. Min. Amt Due is 4.95 GigaPoints. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000475,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000475,"Good news! The RCBC Premium Credit Card STAY & DINE exclusive deal at DIAMOND HOTEL is extended until Jun.30! Don't miss your chance to get a DIAMOND INDULGENCE MEMBERSHIP for just P500 (orig. PHP 2,450.75). Enjoy a FREE night's stay, up to 50% OFF on dining, and more! For details, contact 09174935413. DTI246122S26.","Good news! The RCBC Premium Credit Card STAY & DINE exclusive deal at DIAMOND HOTEL is extended until Jun.30! Don't miss your chance to get a DIAMOND INDULGENCE MEMBERSHIP for just <AMOUNT> (orig. <AMOUNT>). Enjoy a FREE night's stay, up to 50% OFF on dining, and more! For details, contact <PHONE>. DTI246122S26.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00032,template_slot_sampling,Generated from service_ham_template_00032; synthetic values only.,exact_duplicate
synthetic_service_ham_000480,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000480,"Your Mar-2026 Statement Balance for your Card ending in 8799684608 is 9.95 GigaPoints. Min. Amt Due is PHP 1,000.00. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Mar-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00065,template_slot_sampling,Generated from service_ham_template_00065; synthetic values only.,exact_duplicate
synthetic_service_ham_000482,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000482,"Avoid additional charges by not missing your next due date on on 12 May 2026. The outstanding balance of your Metrobank credit card ending in XXXXXXXX4695 is P300. Pay at least the minimum amount due of P500, immediately. You may pay via BPI Online, BDO App or using other banking apps. Disregard if already paid.","Avoid additional charges by not missing your next due date on on <DATE_TIME>. The outstanding balance of your Metrobank credit card ending in <REF_NUM> is <AMOUNT>. Pay at least the minimum amount due of <AMOUNT>, immediately. You may pay via BPI Online, BDO App or using other banking apps. Disregard if already paid.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00008,template_slot_sampling,Generated from service_ham_template_00008; synthetic values only.,smishing_like_threat_or_scam_urgency
synthetic_service_ham_000495,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000495,"Your Apr-2026 Statement Balance for your Card ending in 7399305616 is 9.95 GigaPoints. Min. Amt Due is P50. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Apr-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 05/14. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00061,template_slot_sampling,Generated from service_ham_template_00061; synthetic values only.,exact_duplicate
synthetic_service_ham_000499,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000499,"Promo extended! Get Diamond Indulgence Annual Membership for 9.95 GigaPoints (from P100) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until today, 2026. Call 09399025719 or search DHPINDUL on the RCBC Credit Website. DTI246122S26.","Promo extended! Get Diamond Indulgence Annual Membership for <AMOUNT> (from <AMOUNT>) with your RCBC Premium Credit Card. Enjoy a free night stay, up to 50% off dining, and more at Diamond Hotel. Offer now valid until <DATE_TIME>, 2026. Call <PHONE> or search DHPINDUL on the RCBC Credit Website. DTI246122S26.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00042,template_slot_sampling,Generated from service_ham_template_00042; synthetic values only.,exact_duplicate
synthetic_service_ham_000502,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000502,"Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call 09397117053 / 09393449052. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26","Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call <PHONE> / <PHONE>. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,False,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00027,template_slot_sampling,Generated from service_ham_template_00027; synthetic values only.,exact_duplicate
synthetic_service_ham_000506,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000506,"To improve your experience, we will have a scheduled system upgrade on at 3:45 PM (SUN), from today to 04-Oct 02:21. Our debit cards, online channels, and other services, will be temporarily unavailable. Please plan ahead. Visit our social media pages for updates. For concerns, call (09391060950. Thank you.","To improve your experience, we will have a scheduled system upgrade on at <DATE_TIME> (SUN), from <DATE_TIME> to <DATE_TIME>:21. Our debit cards, online channels, and other services, will be temporarily unavailable. Please plan ahead. Visit our social media pages for updates. For concerns, call (<PHONE>. Thank you.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,True,False,False,False,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00050,template_slot_sampling,Generated from service_ham_template_00050; synthetic values only.,exact_duplicate
synthetic_service_ham_000508,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000508,"Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to 9.95 GigaPoints CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until today! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26","Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to <AMOUNT> CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until <DATE_TIME>! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00046,template_slot_sampling,Generated from service_ham_template_00046; synthetic values only.,exact_duplicate
synthetic_service_ham_000520,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000520,"Still haven't referred? Don't miss the chance to earn big: get P50 eGC for every successful referral until 15-Aug 12:31, 2026! Share your code ACO135 & invite friends to apply for their 1st BPI credit card! Visit our website for the application link and T&Cs. DT1245534S2025 CCPD26-041","Still haven't referred? Don't miss the chance to earn big: get <AMOUNT> eGC for every successful referral until <DATE_TIME>:31, 2026! Share your code ACO135 & invite friends to apply for their 1st BPI credit card! Visit our website for the application link and T&Cs. DT1245534S2025 CCPD26-041",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00022,template_slot_sampling,Generated from service_ham_template_00022; synthetic values only.,exact_duplicate
synthetic_service_ham_000526,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000526,"Your Mar-2026 Statement Balance for your Card ending in ending in 5961 is 9.95 GigaPoints. Min. Amt Due is P100. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Mar-2026 Statement Balance for your Card ending in <REF_NUM> is <AMOUNT>. Min. Amt Due is <AMOUNT>. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,banking,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00065,template_slot_sampling,Generated from service_ham_template_00065; synthetic values only.,exact_duplicate
