unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id,data_origin,is_synthetic,synthetic_template_id,generation_method,source_file,reviewer_notes,service_category,institution_type
replacement_hf_bengali_sms_smishing_english_smish_0742,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0742,Bet on IPL today to get a chance to have lunch with Shakib. Start: ebayisapidlld.altervista.org/,Bet on IPL today to get a chance to have lunch with Shakib. Start: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0742,gathered_imc25_english_smish_03796,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0742; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,96,17,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,bet on ipl today to get a chance to have lunch with shakib start < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bet on ipl today to get a chance to have lunch with shakib start <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,7318,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_005433,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_005433,"BENDlGO:  A  new  device  has  been  added  to  your  account,  click  online-support-id.com/  if  this  was  NOT  you.","BENDlGO: A new device has been added to your account, click <URL> if this was NOT you.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_005433,gathered_imc25_english_smish_03869,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_005433; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,119,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,bendlgo a new device has been added to your account click < > if this was not you,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bendlgo a new device has been added to your account click online support id com if this was not you,,1,unique_family,final dataset row kept under strong campaign-family cap,7340,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_imc25_english_smish_05326,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05326,You have a package and we are unable to deliver it due to incorrect information. Please update your shipping details to facilitate delivery. You will be charged for redelivery. Please click on the link below to make changes.,You have a package and we are unable to deliver it due to incorrect information. Please update your shipping details to facilitate delivery. You will be charged for redelivery. Please click on the link below to make changes.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_05326,gathered_imc25_english_smish_03891,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05326; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,224,38,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;delivery_theme,3,,keep,you have a package and we are unable to deliver it due to incorrect information please update your shipping details to facilitate delivery you will be charged for redelivery please click on the link below to make changes,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,you have a package and we are unable to deliver it due to incorrect information please update your shipping details to facilitate delivery you will be charged for redelivery please click on the link below to make changes,,1,unique_family,final dataset row kept under strong campaign-family cap,7346,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_imc25_english_smish_05581,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05581,Dear Customer Your HDFC Bank Account has been Blocked Today Please Update Your PAN CARD,Dear Customer Your HDFC Bank Account has been Blocked Today Please Update Your PAN CARD,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_05581,gathered_imc25_english_smish_04003,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05581; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,dear customer your hdfc bank account has been blocked today please update your pan card,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> your hdfc bank account has been blocked today please update your pan <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,7388,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_hf_bengali_sms_smishing_english_smish_0171,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0171,"Greetings on the great Independence Day. Sonali Bank is with you 24/7 in trusted and smart banking services.
Md. Afzal Karim
CEO and MD",Greetings on the great Independence Day. Sonali Bank is with you 24/7 in trusted and smart banking services. Md. Afzal Karim CEO and MD,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0171,gathered_imc25_english_smish_04006,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0171; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,137,25,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential,2,,keep,greetings on the great independence day sonali bank is with you 24 7 in trusted and smart banking services md afzal karim ceo and md,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,greetings on the great independence day sonali bank is with you 24 7 in trusted and smart banking services md afzal karim ceo and md,,1,unique_family,final dataset row kept under strong campaign-family cap,7390,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_005925,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_005925,"citizens_alerts@coo3.ygto.com  /  Citizens_Alert  /  Your  account  has  been  put  on  hold  due  to  unidentified  transactions,  for  more  info  visit","<EMAIL> / Citizens_Alert / Your account has been put on hold due to unidentified transactions, for more info visit",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_005925,gathered_imc25_english_smish_04051,true,true,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_005925; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,154,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,< > citizens alert your account has been put on hold due to unidentified transactions for more info visit,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<email> citizens alert your account has been put on hold due to unidentified transactions for more info <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,7409,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_hf_bengali_sms_smishing_english_smish_0259,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0259,Bank loan approved 300000 TK. Processing fee 7500 TK required: loan-process.bd/urgent,Bank loan approved 300000 TK. Processing fee 7500 TK required: loan-process.bd/urgent,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0259,gathered_imc25_english_smish_04134,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0259; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;urgency_or_security,3,,keep,bank loan approved < > tk processing fee < > tk required loan process bd urgent,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bank loan approved <num> tk processing fee <num> tk required loan process bd urgent,,1,unique_family,final dataset row kept under strong campaign-family cap,7440,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_imc25_english_smish_05963,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_05963,Congratulations! You have won 10000$. To receive your prize you need to prove your identity by sending us your personal details.  Please send credit card number and CVV number to verify your identity ASAP!,Congratulations! You have won 10000$. To receive your prize you need to prove your identity by sending us your personal details. Please send credit card number and CVV number to verify your identity ASAP!,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_05963,gathered_imc25_english_smish_04206,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05963; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,205,34,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;reward_with_action,5,,keep,congratulations you have won < > to receive your prize you need to prove your identity by sending us your personal details please send credit card number and cvv number to verify your identity asap,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,congratulations you have won <num> to receive your prize you need to prove your identity by sending us your personal details please send credit card number and cvv number to verify your identity asap,,1,unique_family,final dataset row kept under strong campaign-family cap,7466,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_006372,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_006372,"Truist Msg: Dear customer, your account is about to be compromised. Visit https://action-required.live now to verify your identity and restore your account","Truist Msg: Dear customer, your account is about to be compromised. Visit <URL> now to verify your identity and restore your account",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_006372,gathered_imc25_english_smish_04255,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_006372; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,155,25,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,truist msg dear customer your account is about to be compromised visit < > now to verify your identity and restore your account,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,truist msg dear <name> your account is about to be compromised visit <url> now to verify your identity and restore your <rand>,,1,unique_family,final dataset row kept under strong campaign-family cap,7479,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
strict_replacement_hf_bengali_sms_smishing_english_smish_0432,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,hf_bengali_sms_smishing_english_smish_0432,"Dear user, are you worried about bus fare? Click the link below now to get cheap bus tickets this Eid.","Dear user, are you worried about bus fare? Click the link below now to get cheap bus tickets this Eid.",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0432,replacement_imc25_english_smish_06338,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_06338; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,102,20,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,action_request,2,,keep,dear user are you worried about bus fare click the link below now to get cheap bus tickets this eid,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> are you worried about bus fare click the link below now to get cheap bus tickets this eid,,1,unique_family,final dataset row kept under strong campaign-family cap,7511,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_006956,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_006956,[KuCoin] Alert: Your password has been updated. Not you? Please visit: https://kucoin-auth.web.app,[KuCoin] Alert: Your password has been updated. Not you? Please visit: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_006956,gathered_imc25_english_smish_04329,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_006956; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,98,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep,kucoin alert your password has been updated not you please visit < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,kucoin alert your password <code> been updated not you please visit <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,7512,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_006957,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_006957,"A warm welcome for you - Claim these amazing offers. https://tx.vc/r/3c3ql/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3c3pb/","A warm welcome for you - Claim these amazing offers. <URL> T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_006957,gathered_imc25_english_smish_04334,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_006957; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,152,28,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;reward_with_action;url_or_domain,5,,keep,a warm welcome for you claim these amazing offers < > t cs apply 18 plus play responsibly unsubscribe at < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,a warm welcome for you claim these amazing offers <url> t cs apply 18 plus play responsibly unsubscribe at <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,7513,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_hf_bengali_sms_smishing_english_smish_0444,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0444,Your CV has been selected for our job. Work 2-3 hours daily from home and get 8 thousand taka salary daily. Click this link to receive offer letter.,Your CV has been selected for our job. Work 2-3 hours daily from home and get 8 thousand taka salary daily. Click this link to receive offer letter.,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0444,gathered_imc25_english_smish_04342,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0444; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,29,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request,2,,keep,your cv has been selected for our job work 2 3 hours daily from home and get 8 thousand taka salary daily click this link to receive offer letter,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your cv has been selected for our job work 2 3 hours daily from home and get 8 thousand taka salary daily click this link to receive offer letter,,1,unique_family,final dataset row kept under strong campaign-family cap,7520,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_hf_bengali_sms_smishing_english_smish_0445,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0445,Bank loan EMI overdue. Credit score affected. Clear 12500 TK: loan-recovery.bd/urgent,Bank loan EMI overdue. Credit score affected. Clear 12500 TK: loan-recovery.bd/urgent,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0445,gathered_imc25_english_smish_04347,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0445; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;urgency_or_security,3,,keep,bank loan emi overdue credit score affected clear < > tk loan recovery bd urgent,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bank loan emi overdue credit score affected clear <num> tk loan recovery bd urgent,,1,unique_family,final dataset row kept under strong campaign-family cap,7523,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_007558,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_007558,your  shipment  from  UPS  number  'RA704753417US'  will  sent  back.  Please  schedule  a  new  delivery  from  link  below:  https://salesdoc.evdpl.com/servi/,your shipment from UPS number 'RA704753417US' will sent back. Please schedule a new delivery from link below: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_007558,gathered_imc25_english_smish_04454,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_007558; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,160,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,delivery_theme;url_or_domain,3,,keep,your shipment from ups number ra704753417us will sent back please schedule a new delivery from link below < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,your shipment from ups number ra704753417us will sent back please schedule a new delivery from link below <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,7567,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_imc25_english_smish_06679,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_06679,BDO ALERT Your BDO Account is on-hold due to security purposes kindly verify here:,BDO ALERT Your BDO Account is on-hold due to security purposes kindly verify here:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_06679,gathered_imc25_english_smish_04460,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_06679; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,82,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,bdo alert your bdo account is on hold due to security purposes kindly verify here,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bdo alert your bdo account is on hold due to security purposes kindly verify here,,1,unique_family,final dataset row kept under strong campaign-family cap,7568,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_hf_bengali_sms_smishing_english_smish_0545,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0545,"Dear user, you have won a free concert ticket. Reply 'CONCERT' to this message.","Dear user, you have won a free concert ticket. Reply 'CONCERT' to this message.",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0545,gathered_imc25_english_smish_04504,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0545; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;reward_with_action,3,,keep,dear user you have won a free concert ticket reply concert to this message,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,dear <name> you have won a free concert ticket reply concert to this message,,1,unique_family,final dataset row kept under strong campaign-family cap,7580,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
replacement_ncsu_sms_phishing_007887,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_007887,"167ApplePay was deactivated on your mobile. To reactivate this feature on your device, visit the following link: reactivate-deviceau.com","167ApplePay was deactivated on your mobile. To reactivate this feature on your device, visit the following link: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_007887,gathered_imc25_english_smish_04671,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_007887; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,136,20,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,167applepay was deactivated on your mobile to reactivate this feature on your device visit the following link < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,167applepay was deactivated on your mobile to reactivate this feature on your device visit the following link reactivate deviceau com,,1,unique_family,final dataset row kept under strong campaign-family cap,7630,kept,kept under strong campaign-family cap,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
