unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id,data_origin,is_synthetic,synthetic_template_id,generation_method,source_file,reviewer_notes,service_category,institution_type
uci_000446,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,446,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""","""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,121,18,False,needs_review,kept_strict_raw,True,,,,,,,hey hey werethe monkeespeople say we monkeyaround howdy gorgeous howu doin foundurself a jobyet sausage love jen xxx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1657,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_000949,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,949,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,142,29,False,likely_sms,kept_strict_raw,True,,,,,,,hey i booked the kb on sat already what other lessons are we going for ah keep your sat night free we need to meet and confirm our lodging,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1663,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004995,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4995,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""","""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,152,29,False,needs_review,kept_strict_raw,True,,,,,,,hey kate hope ur ok will give u a buz wedlunch go outsomewhere 4 adrink in town cud go 2watershd 4 a bit ppl fromwrk will bthere love petexxx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1676,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004322,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4322,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,Hey mr and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,111,26,False,needs_review,kept_strict_raw,True,,,,,,,hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1685,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_003678,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3678,Hey r ü still online? I've finished the formatting...,Hey r ü still online? I've finished the formatting...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,53,9,False,needs_review,kept_strict_raw,True,,,,,,,hey r still online i ve finished the formatting,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1692,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004270,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4270,Hey so whats the plan this sat?,Hey so whats the plan this sat?,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,31,7,False,needs_review,kept_strict_raw,True,,,,,,,hey so whats the plan this sat,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1697,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_001514,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1514,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*","Hey sweet, I was wondering when you had a moment if you might come to me? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc? Could you tell me how to do that? Or do you know some other way to download big files? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,458,91,True,possible_multipart_sms,kept_strict_raw,True,,,,,,,hey sweet i was wondering when you had a moment if you might come to me i want to send a file to someone but it won t go over yahoo for them because their connection sucks remember when you set up that page for me to go to and download the format disc could you tell me how to do that or do you know some other way to download big files because they can download stuff directly from the internet any help would be great my prey teasing kiss,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1700,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004431,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4431,Hey they r not watching movie tonight so i'll prob b home early...,Hey they r not watching movie tonight so i'll prob b home early...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,66,14,False,needs_review,kept_strict_raw,True,,,,,,,hey they r not watching movie tonight so i ll prob b home early,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1704,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_005033,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5033,Hey... Very inconvenient for your sis a not huh?,Hey... Very inconvenient for your sis a not huh?,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,48,9,False,needs_review,kept_strict_raw,True,,,,,,,hey very inconvenient for your sis a not huh,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1709,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_001948,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1948,Hey we can go jazz power yoga hip hop kb and yogasana,Hey we can go jazz power yoga hip hop kb and yogasana,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,53,12,False,needs_review,kept_strict_raw,True,,,,,,,hey we can go jazz power yoga hip hop kb and yogasana,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1710,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_001530,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1530,Hey what happen de. Are you alright.,Hey what happen de. Are you alright.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,36,7,False,needs_review,kept_strict_raw,True,,,,,,,hey what happen de are you alright,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1712,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004718,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4718,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.","Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,112,24,False,likely_sms,kept_strict_raw,True,,,,,,,hey what happened u switch off ur cell d whole day this isnt good now if u do care give me a call tomorrow,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1713,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_003284,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3284,Hey you around? I've got enough for a half + the ten I owe you,Hey you around? I've got enough for a half + the ten I owe you,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,62,15,False,needs_review,kept_strict_raw,True,,,,,,,hey you around i ve got enough for a half the ten i owe you,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1719,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_002650,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2650,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.","Hi, can i please get a <#> dollar loan from you. I.ll pay you back by mid february. Pls.",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,96,21,False,likely_sms,kept_strict_raw,True,,,,,,,hi can i please get a lt gt dollar loan from you i ll pay you back by mid february pls,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1735,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_005126,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5126,"Hi Chikku, send some nice msgs","Hi Chikku, send some nice msgs",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,30,6,False,likely_sms,kept_strict_raw,True,,,,,,,hi chikku send some nice msgs,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1737,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_003430,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3430,"""Hi darlin did youPhone me? Im atHome if youwanna chat.""","""Hi darlin did youPhone me? Im atHome if youwanna chat.""",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,56,10,False,likely_sms,kept_strict_raw,True,,,,,,,hi darlin did youphone me im athome if youwanna chat,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1740,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_003308,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3308,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,93,24,False,likely_sms,kept_strict_raw,True,,,,,,,hi darlin i finish at 3 do u 1 2 pick me up or meet me text back on this number luv kate xxx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1743,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_002297,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2297,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,125,30,False,likely_sms,kept_strict_raw,True,,,,,,,hi darlin im missin u hope you are having a good time when are u back and what time if u can give me a call at home jess xx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1746,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_005269,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5269,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,152,33,False,likely_sms,kept_strict_raw,True,,,,,,,hi darlin its kate are u up for doin somethin tonight im going to a pub called the swan or something with my parents for one drink so phone me if u can,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1748,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_001627,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1627,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,156,34,False,likely_sms,kept_strict_raw,True,,,,,,,hi dear call me its urgnt i don t know whats your problem you don t want to work or if you have any other problem at least tell me wating for your reply,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1750,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004060,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4060,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,59,13,False,likely_sms,kept_strict_raw,True,,,,,,,hi di is yijue we re meeting at 7 pm at esaplanade tonight,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1753,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_004346,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4346,Hi:)did you asked to waheeda fathima about leave?,Hi:)did you asked to waheeda fathima about leave?,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,49,9,False,likely_sms,kept_strict_raw,True,,,,,,,hi did you asked to waheeda fathima about leave,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1755,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_000169,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,169,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?","Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,74,14,False,likely_sms,kept_strict_raw,True,,,,,,,hi frnd which is best way to avoid missunderstding wit our beloved one s,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1761,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_002009,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2009,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,Hi here. have birth at on the to at 8lb 7oz. Mother and baby doing brilliantly.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,81,16,False,likely_sms,kept_strict_raw,True,,,,,,,hi here have birth at on the to at 8lb 7oz mother and baby doing brilliantly,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1766,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_002363,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2363,Hi. I'm sorry i missed your call. Can you pls call back.,Hi. I'm sorry i missed your call. Can you pls call back.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,56,13,False,likely_sms,kept_strict_raw,True,,,,,,,hi i m sorry i missed your call can you pls call back,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1777,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_000527,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,527,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,57,15,False,likely_sms,kept_strict_raw,True,,,,,,,hi i won t b ard 4 christmas but do enjoy n merry x mas,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1778,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_000993,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,993,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,142,30,False,likely_sms,kept_strict_raw,True,,,,,,,hi im having the most relaxing time ever we have to get up at 7am every day was the party good the other night i get home tomorrow at 5ish,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1779,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
uci_003257,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3257,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,41,11,False,likely_sms,kept_strict_raw,True,,,,,,,hi its kate can u give me a ring asap xxx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,1784,kept_ham_passthrough,ham row copied through without content changes,,,public_real,False,,public_source,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,
