manual_id,message_raw,message_clean,raw_text_available,text_privacy_status,provisional_label,final_label,service_category,institution_type,review_status,reviewer_notes,source_file,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,merge_status,merged_from_manual_ids,merged_row_count,original_split_messages
manual_ham_000069,"Good news! The RCBC Premium Credit Card STAY & DINE exclusive deal at DIAMOND HOTEL is extended until Jun.30! Don't miss your chance to get a DIAMOND INDULGENCE MEMBERSHIP for just P8,710.40 (orig. P10,888). Enjoy a FREE night's stay, up to 50% OFF on dining, and more! For details, contact 09085846424. DTI246122S26.","Good news! The RCBC Premium Credit Card STAY & DINE exclusive deal at DIAMOND HOTEL is extended until Jun.30! Don't miss your chance to get a DIAMOND INDULGENCE MEMBERSHIP for just P8,710.40 (orig. P10,888). Enjoy a FREE night's stay, up to 50% OFF on dining, and more! For details, contact <PHONE>. DTI246122S26.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,True,False,True,True,not_merged,manual_ham_000069,1,
manual_ham_000070,"Mother's Day is sweeter w/ your RCBC Premium Credit Card! Enjoy a special gift at Paper Moon Café for purchases until Apr. 30! Get 3 Hokkaido Cupcakes for a P2,000 spend or a Small Original Mille Crepe for a P5,000 spend. Redeem from May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26","Mother's Day is sweeter w/ your RCBC Premium Credit Card! Enjoy a special gift at Paper Moon Café for purchases until Apr. 30! Get 3 Hokkaido Cupcakes for a P2,000 spend or a Small Original Mille Crepe for a P5,000 spend. Redeem from May 7-10 at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000070,1,
manual_ham_000071,Get extra 10% OFF (up to P600) at the Lazada Birthday,Get extra 10% OFF (up to P600) at the Lazada Birthday,True,raw_ocr_extracted_text,unsure,ham,delivery,Lazada,approved,source_hint=Lazada; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000071,1,
manual_ham_000072,Sale with your RCBC Visa,Sale with your RCBC Visa,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000072,1,
manual_ham_000073,Credit Card! Promo runs until,Credit Card! Promo runs until,True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,True,not_merged,manual_ham_000073,1,
manual_ham_000074,Mar. 27 for a min. spend of,Mar. 27 for a min. spend of,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000074,1,
manual_ham_000075,"P5,000. Discount auto-applied","P5,000. Discount auto-applied",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000075,1,
manual_ham_000076,at checkout; no code needed.,at checkout; no code needed.,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000076,1,
manual_ham_000077,"For info, search LAZBDAY26 on","For info, search LAZBDAY26 on",True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000077,1,
manual_ham_000078,the RCBC Credit website.,the RCBC Credit website.,True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000078,1,
manual_ham_000079,DTI#252224,DTI#252224,True,raw_ocr_extracted_text,unsure,ham,unsure,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000079,1,
manual_ham_000080,"Score deals at the Lazada Birthday Sale with your RCBC Mastercard Credit Card! Enjoy extra P500 OFF, min. spend P5,000. Offer is until Mar. 27, 2026. Discount auto-applied at checkout; no code needed. For info, search LAZBDAY26 on the RCBC Credit website. DTI#252224","Score deals at the Lazada Birthday Sale with your RCBC Mastercard Credit Card! Enjoy extra P500 OFF, min. spend P5,000. Offer is until Mar. 27, 2026. Discount auto-applied at checkout; no code needed. For info, search LAZBDAY26 on the RCBC Credit website. DTI#252224",True,raw_ocr_extracted_text,unsure,ham,banking,Lazada,approved,source_hint=Lazada; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000080,1,
manual_ham_000081,"Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to P5,000 CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until May 31! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26","Ready for summer? Refresh your OOTDs at Zara, Bershka, Massimo Dutti, Oysho, Pull & Bear & Stradivarius! Get up to P5,000 CASHBACK on straight or 0% installment spends using your RCBC Visa Credit Card from now until May 31! Visit the RCBC Credit Website & search CBFITS for full T&Cs. D249279S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000081,1,
manual_ham_000082,"Make the most of this offer until Mar. 31, JOCELYN ANNE! Get up to P1,141,000 when you convert your available limit on your card ending in 3000 to RCBC InstaCash. Pay as low as P26,391.94/mo. at a low add- on rate of 0.62%/mo for up to 60 mos. Go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU40QQUT to avail. Offer is exclusive to applications via the RCBC Credit website. DTI245989S26","Make the most of this offer until Mar. 31, JOCELYN ANNE! Get up to P1,141,000 when you convert your available limit on your card ending in <ACCT> to RCBC InstaCash. Pay as low as P26,391.94/mo. at a low add- on rate of 0.62%/mo for up to 60 mos. Go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU40QQUT to avail. Offer is exclusive to applications via the RCBC Credit website. DTI245989S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000082,1,
manual_ham_000083,"Your Mar-2026 Statement Balance for your Card ending in 3000 is Php 43,500.10. Min. Amt Due is Php 1,305.00. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.","Your Mar-2026 Statement Balance for your Card ending in <ACCT> is Php 43,500.10. Min. Amt Due is Php 1,305.00. Due on 04/13. Pay conveniently online using your bank's digital banking website/app or e- wallets. To view your statement & do more with your RCBC Credit Card, download and register to the RCBC Pulz app.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000083,1,
manual_ham_000084,"Win VIP tickets for two to see Laufey in Manila, thanks to Visa! Earn 1 entry per P1,000 spend, OR be one of the 10 Top Spenders to win automatically! Valid on RCBC Visa Credit Card spend from Mar 16—May 10. Register at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26","Win VIP tickets for two to see Laufey in Manila, thanks to Visa! Earn 1 entry per P1,000 spend, OR be one of the 10 Top Spenders to win automatically! Valid on RCBC Visa Credit Card spend from Mar 16—May 10. Register at the RCBC Credit website. Search: LAUFEYRP / LAUFEYTS. T&C apply. DT252226S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000084,1,
manual_ham_000085,"JOCELYN ANNE, whether for a home upgrade, business, or a getaway, get the extra cash you need! Convert the available limit on your RCBC card ending in 3000 to RCBC InstaCash. Access up to P1,141,000 and pay P26,391.94/mo. at a low add-on rate of 0.62%/mo for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU40QQUT. Offer exclusive to web applications until Mar. 31, 2026. DTI245989S26.","JOCELYN ANNE, whether for a home upgrade, business, or a getaway, get the extra cash you need! Convert the available limit on your RCBC card ending in <ACCT> to RCBC InstaCash. Access up to P1,141,000 and pay P26,391.94/mo. at a low add-on rate of 0.62%/mo for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU40QQUT. Offer exclusive to web applications until Mar. 31, 2026. DTI245989S26.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000085,1,
manual_ham_000086,"Payment of Php1,200.00 made to Card end 3000 was posted on 03/16.","Payment of Php1,200.00 made to Card end 3000 was posted on 03/16.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000086,1,
manual_ham_000087,"Ready for a getaway, JOCELYN ANNE? Whether it's a beach trip or a staycation, your RCBC Credit Card earns you more! Enjoy up to P5,000 cashback on hotels, resorts, and stays. Valid until May 31, 2026. Register and see full details on the RCBC Credit website, search LTR5K T&Cs apply. DT1I251514","Ready for a getaway, JOCELYN ANNE? Whether it's a beach trip or a staycation, your RCBC Credit Card earns you more! Enjoy up to P5,000 cashback on hotels, resorts, and stays. Valid until May 31, 2026. Register and see full details on the RCBC Credit website, search LTR5K T&Cs apply. DT1I251514",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000087,1,
manual_ham_000088,"We'd like to remind you that the payment for your card ending in 3000 is due on 03/16. Your minimum amount due Is Php1,013.00. Your statement balance is Php33,760.80. If you have already paid prior to receiving this message, thank you for your payment.","We'd like to remind you that the payment for your card ending in <ACCT> is due on 03/16. Your minimum amount due Is Php1,013.00. Your statement balance is Php33,760.80. If you have already paid prior to receiving this message, thank you for your payment.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000088,1,
manual_ham_000089,"Your supplementary, BOBBY A BARCE with Card ending in XXXx3109 has spent PHP10000.00 at Pru Life of U.K. on 03/16 5:30AM. If you have concerns, call 0288881883","Your supplementary, BOBBY A BARCE with Card ending in XXXx3109 has spent PHP10000.00 at Pru Life of U.K. on 03/16 5:30AM. If you have concerns, call <PHONE>",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,True,False,True,True,not_merged,manual_ham_000089,1,
manual_ham_000090,Travel and spend without worries with your RCBC Premium Credit Card. Convert your spend abroad into Unli 0% for 3 mos. or up to 36 mos. Uni Installment via the RCBC Pulz App. Visit rcbccredit > Credit Cards > Benefits > Installment. T&Cs apply.,Travel and spend without worries with your RCBC Premium Credit Card. Convert your spend abroad into Unli 0% for 3 mos. or up to 36 mos. Uni Installment via the RCBC Pulz App. Visit rcbccredit > Credit Cards > Benefits > Installment. T&Cs apply.,True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,True,not_merged,manual_ham_000090,1,
manual_ham_000091,"Spend P1,000 with your RCBC Visa Infinite and get a chance to win passes to F1 Race Watch Parties (Suzuka, Austria & Madrid) at Monza Barcade. Prizes include P1,000 F&B, sim racing, and more! Promo runs until 08/31/26. Register at the link on the website. Visit rcbccredit, search F1VIVS. DTI251184S26.","Spend P1,000 with your RCBC Visa Infinite and get a chance to win passes to F1 Race Watch Parties (Suzuka, Austria & Madrid) at Monza Barcade. Prizes include P1,000 F&B, sim racing, and more! Promo runs until 08/31/26. Register at the link on the website. Visit rcbccredit, search F1VIVS. DTI251184S26.",True,raw_ocr_extracted_text,unsure,ham,telecom,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000091,1,
manual_ham_000092,"Upgrade to the Samsung Galaxy S26 Series with your RCBC Credit Card! Pre-order for as low as P2,264.97/mo. for 24mos at 0% inst + FREEBIES. Also, bundle with Galaxy Buds4 & get 10% OFF the Buds. Offers, validity dates and partners vary. T&Cs apply. Details at RCBC Credit website; search: SAMS26P. D250155&251419S26","Upgrade to the Samsung Galaxy S26 Series with your RCBC Credit Card! Pre-order for as low as P2,264.97/mo. for 24mos at 0% inst + FREEBIES. Also, bundle with Galaxy Buds4 & get 10% OFF the Buds. Offers, validity dates and partners vary. T&Cs apply. Details at RCBC Credit website; search: SAMS26P. D250155&251419S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000092,1,
manual_ham_000093,"Unlock more possibilities this March, JOCELYN ANNE! Get extra cash when you convert your available limit on your card ending in 3000 to RCBC InstaCash! Access up to P1,141,000 and pay as low as P26,391.94/mo. at only 0.62% monthly add-on rate for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU4OQQUT. Offer exclusive to web applications until Mar. 31, 2026. DTI245989S26","Unlock more possibilities this March, JOCELYN ANNE! Get extra cash when you convert your available limit on your card ending in <ACCT> to RCBC InstaCash! Access up to P1,141,000 and pay as low as P26,391.94/mo. at only 0.62% monthly add-on rate for up to 60 mos. To avail, go to the RCBC Credit website, search Promo ID: RRN, and use code AWLU4OQQUT. Offer exclusive to web applications until Mar. 31, 2026. DTI245989S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000093,1,
manual_ham_000094,"Ready for Holy Week, JOCELYN ANNE? For every P30 spent, earn 5X points on overseas purchases & 3X points on local online shopping with your RCBC Visa Infinite. Redeem your points for airmiles, shopping & dining vouchers, and more!","Ready for Holy Week, JOCELYN ANNE? For every P30 spent, earn 5X points on overseas purchases & 3X points on local online shopping with your RCBC Visa Infinite. Redeem your points for airmiles, shopping & dining vouchers, and more!",True,raw_ocr_extracted_text,unsure,ham,promo_legitimate,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000094,1,
manual_ham_000095,"Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call 09177017840 / 09171069821. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26","Barefoot luxury in Siargao awaits. Enjoy an exclusive discount at Nay Palad Hideaway and all-inclusive island bliss w/ your RCBC Premium Credit Card. To book, call <PHONE> / <PHONE>. For details, visit the rcbccredit website, search NPH20. DTI246086S26. Offer until 6/30/26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,True,False,False,True,not_merged,manual_ham_000095,1,
manual_ham_000096,"Pre-order the Samsung Galaxy S26 Series for as low as P2,166.25/mo. at 0% inst. for 24mos at select Samsung Experience/Premium stores! Bundle with Galaxy Buds4 & get 10% OFF the Buds. Offer valid until Mar 8, for a min. spend of P40,000. T&Cs apply. Details at the RCBC Credit website & search: SAMS26SP. D250155S26","Pre-order the Samsung Galaxy S26 Series for as low as P2,166.25/mo. at 0% inst. for 24mos at select Samsung Experience/Premium stores! Bundle with Galaxy Buds4 & get 10% OFF the Buds. Offer valid until Mar 8, for a min. spend of P40,000. T&Cs apply. Details at the RCBC Credit website & search: SAMS26SP. D250155S26",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000096,1,
manual_ham_000097,"Going to Japan? Power up your concert experience with your Metrobank credit card. EARN P500 CASHBACK with Metrobank's Cashback Pass when you spend at least P50,000 in Japan. Valid for card-present transactions made in Japan with currency code of JPY from April 16 to 20, 2026 only. Register now! Download the Metrobank App, click ""Promos"" before logging in, and search for ""PHP 500 CASHBACK on your Japan Spends"" to know more. Quick Tip! When travelling abroad or shopping overseas online stores, always choose to pay in non-PHP currency to enjoy better conversion rates and avoid extra fees. T&Cs apply. DTI250926S26. CCPD26-05/7.","Going to Japan? Power up your concert experience with your Metrobank credit card. EARN P500 CASHBACK with Metrobank's Cashback Pass when you spend at least P50,000 in Japan. Valid for card-present transactions made in Japan with currency code of JPY from April 16 to 20, <OTP> only. Register now! Download the Metrobank App, click ""Promos"" before logging in, and search for ""PHP 500 CASHBACK on your Japan Spends"" to know more. Quick Tip! When travelling abroad or shopping overseas online stores, always choose to pay in non-PHP currency to enjoy better conversion rates and avoid extra fees. T&Cs apply. DTI250926S26. CCPD26-05/7.",True,raw_ocr_extracted_text,unsure,ham,otp_verification,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,True,True,True,not_merged,manual_ham_000097,1,
manual_ham_000098,"Avoid additional charges by not missing your next due date on 13 Apr 2026. The outstanding balance of your Metrobank credit card ending in 2538 is PHP 57,875.54. Pay at least the minimum amount due of PHP 2,025.64, immediately. You may pay via Metrobank Online, Metrobank App or using other banking apps. Disregard if already paid.","Avoid additional charges by not missing your next due date on 13 Apr 2026. The outstanding balance of your Metrobank credit card ending in <ACCT> is PHP 57,875.54. Pay at least the minimum amount due of PHP 2,025.64, immediately. You may pay via Metrobank Online, Metrobank App or using other banking apps. Disregard if already paid.",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000098,1,
manual_ham_000099,"Your referrals can earn you rewards! Get P5,000 eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until Jun 30, 2026. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041","Your referrals can earn you rewards! Get P5,000 eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until Jun 30, <OTP>. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041",True,raw_ocr_extracted_text,unsure,ham,otp_verification,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,True,True,True,not_merged,manual_ham_000099,1,
manual_ham_000100,"oat, Apr ti at 11-09 AM Your referrals can earn you rewards! Get P5,000 eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until Jun 30, 2026. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041","oat, Apr ti at 11-09 AM Your referrals can earn you rewards! Get P5,000 eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until Jun 30, <OTP>. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041",True,raw_ocr_extracted_text,unsure,ham,otp_verification,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,True,True,True,not_merged,manual_ham_000100,1,
manual_ham_000101,"Ready to scream, sing, and stan? Make every fandom moment in South Korea unforgettable. Get P500 CASHBACK for a min. accum. spend of P50,000 in South Korea. Valid for card present transactions made In South Korea with currency code of KRW. Register from April 8 to 13, 2026! Download the Metrobank App click ""Promos"" before logging in and search for ""PHP 500 CASHBACK on your South Korea Spends"" to know more. Quick Tip! When travelling abroad or shopping overseas online stores, always choose to pay in non-PHP currency to enjoy better conversion rates and avoid extra fees. T&Cs apply. DTI250926S26. CCPD26-057.","Ready to scream, sing, and stan? Make every fandom moment in South Korea unforgettable. Get P500 CASHBACK for a min. accum. spend of P50,000 in South Korea. Valid for card present transactions made In South Korea with currency code of KRW. Register from April 8 to 13, 2026! Download the Metrobank App click ""Promos"" before logging in and search for ""PHP 500 CASHBACK on your South Korea Spends"" to know more. Quick Tip! When travelling abroad or shopping overseas online stores, always choose to pay in non-PHP currency to enjoy better conversion rates and avoid extra fees. T&Cs apply. DTI250926S26. CCPD26-057.",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000101,1,
manual_ham_000102,"Your chance to start earning eGCs is EXTENDED until June 30, 2026! Share your code ACO135 & invite friends to apply for their first Metrobank credit card to earn P5,000 eGC per successful referral. Visit our website for the application link & T&Cs. DT1245534S2025 CCPD26-041","Your chance to start earning eGCs is EXTENDED until June 30, 2026! Share your code ACO135 & invite friends to apply for their first Metrobank credit card to earn P5,000 eGC per successful referral. Visit our website for the application link & T&Cs. DT1245534S2025 CCPD26-041",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000102,1,
manual_ham_000103,"Attending a concert in Korea or Japan? Enjoy these deals until 04/10/2026! - AGODA: USD80 cashback for amin. spend of USD6O0. Register now! - KLOOK: P4,000 OFF for a min. spend of P20,000. Select stay dates apply. Use code: MBWORLDTOUR Download the Metrobank app, click ""Promos"" before logging in and search for ""USD 80 CASHBACK at Agoda"" and ""20% OFF in Korea and Japan at Klook"" to know more. T&Cs apply DTI252629S26. CCPD26-133. Metrobank is regulated by the BSP.","Attending a concert in Korea or Japan? Enjoy these deals until 04/10/2026! - AGODA: USD80 cashback for amin. spend of USD6O0. Register now! - KLOOK: P4,000 OFF for a min. spend of P20,000. Select stay dates apply. Use code: MBWORLDTOUR Download the Metrobank app, click ""Promos"" before logging in and search for ""USD 80 CASHBACK at Agoda"" and ""20% OFF in Korea and Japan at Klook"" to know more. T&Cs apply DTI252629S26. CCPD26-133. Metrobank is regulated by the BSP.",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,False,not_merged,manual_ham_000103,1,
manual_ham_000104,"1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first Metrobank credit card using your code ACO135. Earn P5,000 eGCs for every successful referral until March 31, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041","1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first Metrobank credit card using your code ACO135. Earn P5,000 eGCs for every successful referral until March 31, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000104,1,
manual_ham_000105,"Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. Metrobank is regulated by the BSP.","Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. Metrobank is regulated by the BSP.",True,raw_ocr_extracted_text,unsure,ham,banking,Metrobank,approved,source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,False,False,not_merged,manual_ham_000105,1,
manual_ham_000106,"Your MCC card 3166 was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call 88700700 to avoid further unauthorized transactions.","Your MCC card <ACCT> was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call <ACCT> to avoid further unauthorized transactions.",True,raw_ocr_extracted_text,unsure,ham,banking,Unknown,approved,source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.,drive_export/THESIS/CLEANED/cleaned_dataset.csv,False,False,False,True,True,not_merged,manual_ham_000106,1,
