unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
gathered_imc25_english_smish_01631,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01631,CITI Alerts - We have blocked access to your debit card due to unusual activity. Verify your details at <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,citi alerts we have blocked access to your debit card due to unusual activity verify your details at <url>,dup_000586,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_12,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,12,"CITI: Unauthorized activity was detected, we have moved foward in locking your account. Please verify at http://citibsec.com or at a local branch.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CITI; sender_type=Phone Number; url=http://citibsec.com; domain=citibsec.com,citi unauthorized activity was detected we have moved foward in locking your account please verify at <url> or at a local branch,dup_000587,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_01584,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01584,"CITI: Unauthorized activity was detected, we have moved foward in locking your account. Please verify at <URL> or at a local branch.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,citi unauthorized activity was detected we have moved foward in locking your account please verify at <url> or at a local branch,dup_000587,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_52,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,52,"Citi: We blocked your account due to unusual activity, please visit (www.citibankaccount.info) to verify your account.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CITI; sender_type=Email To Text; url=www.citibankaccount.info; domain=www.citibankaccount.info,citi we blocked your account due to unusual activity please visit <url> to verify your account,dup_000588,3,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_885,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,885,"Citi: We blocked your account due to unusual activity, please visit (www.citibankvalidation.com ) to verify your account.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CITI; sender_type=Email To Text; url=www.citibankvalidation.com; domain=www.citibankvalidation.com,citi we blocked your account due to unusual activity please visit <url> to verify your account,dup_000588,3,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_00309,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_00309,"Citi : We blocked your account due to unusual activity , please visit ( <URL> ) to verify your account.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,citi we blocked your account due to unusual activity please visit <url> to verify your account,dup_000588,3,true,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_279,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,279,CITI: Your contact information has been updated. If this wasnt you please review visit https://cltl-00.herokuapp.com/login to verify,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CITI; sender_type=Phone Number; url=https://cltl-00.herokuapp.com/login; domain=cltl-00.herokuapp.com,citi your contact information has been updated if this wasnt you please review visit <url> to verify,dup_000589,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_01680,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01680,CITI: Your contact information has been updated. If this wasnt you please review visit <URL> to verify,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,citi your contact information has been updated if this wasnt you please review visit <url> to verify,dup_000589,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_783,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,783,"CitiAlrt: Your debit has been disabled, visit https://223ncitihelp.com to regain.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=CITI; sender_type=Phone Number; url=https://223ncitihelp.com; domain=223ncitihelp.com,citialrt your debit has been disabled visit <url> to regain,dup_000590,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_01679,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01679,"CitiAlrt: Your debit has been disabled, visit <URL> to regain.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,citialrt your debit has been disabled visit <url> to regain,dup_000590,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
uci_003781,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3781,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",spam,spam,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,claim a <num> shopping spree just call <num> now have you won mobstorequiz10ppm,dup_000591,2,false,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_002544,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2544,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,claim a <num> shopping spree just call <num> now have you won mobstorequiz10ppm,dup_000591,2,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
uci_001459,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1459,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam,spam,needs_smishing_relabel,needs_smishing_relabel,false,false,true,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,claire here am havin borin time am now alone u wanna cum over 2nite chat now <num> hope 2 c u luv claire xx calls 1 minmoremobsemspobox45po139wa,dup_000592,2,true,Mishra & Soni + UCI SMS Spam Collection,spam
mishra_002445,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2445,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam,spam,needs_smishing_relabel,needs_smishing_relabel,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,claire here am havin borin time am now alone u wanna cum over 2nite chat now <num> hope 2 c u luv claire xx calls 1 minmoremobsemspobox45po139wa,dup_000592,2,false,Mishra & Soni + UCI SMS Spam Collection,spam
smishtank_80,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,80,click the link to Upgrade Your Wells Fargo Account web:https://express.adobe.com/page/IkvuZSZq2z1lj/,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=Wells Fargo; sender_type=Phone Number; url=https://express.adobe.com/page/IkvuZSZq2z1lj/; domain=express.adobe.com,click the link to upgrade your wells fargo account web <url>,dup_000593,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_01156,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01156,click the link to Upgrade Your Wells Fargo Account web:<URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,click the link to upgrade your wells fargo account web <url>,dup_000593,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
uci_000321,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,321,"Coffee cake, i guess...",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,coffee cake i guess,dup_000594,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002766,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2766,"Coffee cake, i guess...",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,coffee cake i guess,dup_000594,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002275,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2275,Cold. Dont be sad dear,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,cold dont be sad dear,dup_000595,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001760,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1760,Cold. Dont be sad dear,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,cold dont be sad dear,dup_000595,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003569,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3569,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,spam,spam,conflict_needs_review,conflict_needs_review,true,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,collect your valentine s weekend to paris inc flight hotel <num> prize guaranteed text paris to no <num> <url>,dup_000596,2,false,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_002855,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2855,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,Smishing,smishing,conflict_needs_review,conflict_needs_review,true,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=yes; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,collect your valentine s weekend to paris inc flight hotel <num> prize guaranteed text paris to no <num> <url>,dup_000596,2,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
uci_002899,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2899,Ü collecting ur laptop then going to configure da settings izzit?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,collecting ur laptop then going to configure da settings izzit,dup_000597,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005090,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5090,Ü collecting ur laptop then going to configure da settings izzit?,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,collecting ur laptop then going to configure da settings izzit,dup_000597,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002902,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2902,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come aftr lt decimal gt now i m cleaning the house,dup_000598,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002245,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2245,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come aftr lt decimal gt now i m cleaning the house,dup_000598,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004565,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4565,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come around lt decimal gt pm vikky i m otside nw il come by tht time,dup_000599,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004902,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4902,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come around lt decimal gt pm vikky i m otside nw il come by tht time,dup_000599,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_004446,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4446,COME BACK TO TAMPA FFFFUUUUUUU,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come back to tampa ffffuuuuuuu,dup_000600,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_005681,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5681,COME BACK TO TAMPA FFFFUUUUUUU,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come back to tampa ffffuuuuuuu,dup_000600,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000412,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,412,Come by our room at some point so we can iron out the plan for this weekend,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come by our room at some point so we can iron out the plan for this weekend,dup_000601,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001803,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1803,Come by our room at some point so we can iron out the plan for this weekend,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come by our room at some point so we can iron out the plan for this weekend,dup_000601,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003544,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3544,Ü come lt 25 n pass to me lar,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come lt 25 n pass to me lar,dup_000602,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_003483,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3483,Ü come lt 25 n pass to me lar,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come lt 25 n pass to me lar,dup_000602,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001047,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1047,"Come round, it's .",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come round it s,dup_000603,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002002,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2002,"Come round, it's .",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come round it s,dup_000603,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003219,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3219,Come to mahal bus stop.. &lt;DECIMAL&gt;,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to mahal bus stop lt decimal gt,dup_000604,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002722,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2722,Come to mahal bus stop.. &lt;DECIMAL&gt;,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to mahal bus stop lt decimal gt,dup_000604,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002413,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2413,"Come to me right now, Ahmad",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to me right now ahmad,dup_000605,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002572,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2572,"Come to me right now, Ahmad",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to me right now ahmad,dup_000605,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001885,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1885,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to me slave your doing it again going into your shell and unconsciously avoiding me you are making me unhappy,dup_000606,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002131,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2131,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to me slave your doing it again going into your shell and unconsciously avoiding me you are making me unhappy,dup_000606,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003254,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3254,Come to medical college at 7pm ......forward it da,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to medical college at 7pm forward it da,dup_000607,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001202,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1202,Come to medical college at 7pm ......forward it da,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to medical college at 7pm forward it da,dup_000607,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000272,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,272,"Come to mu, we're sorting out our narcotics situation",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to mu we re sorting out our narcotics situation,dup_000608,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_000563,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,563,"Come to mu, we're sorting out our narcotics situation",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to mu we re sorting out our narcotics situation,dup_000608,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_001193,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1193,Come to my home for one last time i wont do anything. Trust me.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,come to my home for one last time i wont do anything trust me,dup_000609,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_002255,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,2255,Come to my home for one last time i wont do anything. Trust me.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,come to my home for one last time i wont do anything trust me,dup_000609,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
smishtank_980,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,980,COMERICA: Your Comerica banking profile has shown some irregularities. Visit http://alert-comerica.com to update your online banking profile.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Comerica; sender_type=Short Code; url=http://alert-comerica.com; domain=alert-comerica.com,comerica your comerica banking profile has shown some irregularities visit <url> to update your online banking profile,dup_000610,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_00264,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_00264,COMERICA : Your Comerica banking profile has shown some irregularities. Visit <URL> to update your online banking profile.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,comerica your comerica banking profile has shown some irregularities visit <url> to update your online banking profile,dup_000610,2,true,SmishTank + Smishing-Dataset-IMC25,smishing
uci_004153,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4153,Ü comin to fetch us oredi...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,comin to fetch us oredi,dup_000611,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001480,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1480,Ü comin to fetch us oredi...,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,comin to fetch us oredi,dup_000611,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_002548,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2548,Company is very good.environment is terrific and food is really nice:),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,company is very good environment is terrific and food is really nice,dup_000612,3,true,Mishra & Soni + UCI SMS Spam Collection,ham
uci_005179,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5179,Company is very good.environment is terrific and food is really nice:),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,company is very good environment is terrific and food is really nice,dup_000612,3,false,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_001129,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1129,Company is very good.environment is terrific and food is really nice:),ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,company is very good environment is terrific and food is really nice,dup_000612,3,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_003383,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3383,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",spam,spam,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,complimentary 4 star ibiza holiday or 10 <num> cash needs your urgent collection <num> now from landline not to lose out box434sk38wp150ppm18,dup_000613,2,false,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
mishra_005034,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,5034,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,complimentary 4 star ibiza holiday or 10 <num> cash needs your urgent collection <num> now from landline not to lose out box434sk38wp150ppm18,dup_000613,2,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
uci_005534,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,5534,Compliments to you. Was away from the system. How your side.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,compliments to you was away from the system how your side,dup_000614,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
mishra_004682,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4682,Compliments to you. Was away from the system. How your side.,ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,compliments to you was away from the system how your side,dup_000614,2,false,Mishra & Soni + UCI SMS Spam Collection,ham
uci_000057,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,57,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam,spam,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,congrats 1 year special cinema pass for 2 is yours call <num> now c suprman v matrix3 starwars3 etc all 4 free bx420 ip4 5we 150pm dont miss out,dup_000615,4,false,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
