unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
gathered_imc25_english_smish_15922,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15922,"Dear IncomeTax (e-filing) requires you to click <URL> to submit a formal refund request for the remittance of your approved refund of Rs24,290.09.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear incometax e filing requires you to click <url> to submit a formal refund request for the remittance of your approved refund of rs24 <num> 09,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_04448,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_04448,Dear India Post Payment Bank User Your Account Has been blocked <DATE_TIME> please update your pan card click here the link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear india post payment bank user your account has been blocked <date time> please update your pan card click here the link,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_12587,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_12587,Dear Indusind Bank user your Account will be block <DATE_TIME>. Please complete your KYC click here link update your PAN CARD Number.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear indusind bank user your account will be block <date time> please complete your kyc click here link update your pan card number,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_13747,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13747,"Dear Investor, If your Aadhaar & PAN are NOT linked, your Demat & Trading a/c will be disabled & all open positions will get squared-off. You won't get access to your a/c until the linking process is completed. Click here to link now <URL> -sbi securities",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear investor if your aadhaar pan are not linked your demat trading a c will be disabled all open positions will get squared off you won t get access to your a c until the linking process is completed click here to link now <url> sbi securities,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09365,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09365,Dear Investor Invest 1 LAKH & Get Return Up To 3 LAKH in <DATE_TIME> With Our MULTI-BAGGER STOCK <OTP> - No Advance Payment - JOIN FREE Give MissCall on <PHONE_NUMBER>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear investor invest 1 lakh get return up to 3 lakh in <date time> with our multi bagger stock <otp> no advance payment join free give misscall on <phone number>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09617,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09617,Dear IPAYTM Customer your IPAYTM Account well be KY'C 60% Immediately 40% Paytm kyc now <URL> /<URL>c Thank your IPAYTM Team.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear ipaytm customer your ipaytm account well be ky c 60 immediately 40 paytm kyc now <url> <url>c thank your ipaytm team,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_05688,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_05688,Dear IPPB User Your INDIA POST PAYMENT BANK Account will be blocked <DATE_TIME>. Kindly Update Your Pan No. immediately via link-<URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear ippb user your india post payment bank account will be blocked <date time> kindly update your pan no immediately via link <url>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_05641,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_05641,Dear Jerin please click <URL> to convert your Credit Card outstanding to EMI - IndusInd Bank,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear jerin please click <url> to convert your credit card outstanding to emi indusind bank,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09213,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09213,"Dear KAUSHAL INAMDAR, HDFC BANK LTD has requested payment for INR <OTP>.00 Tap on the link below to pay",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear kaushal inamdar hdfc bank ltd has requested payment for inr <otp> 00 tap on the link below to pay,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16550,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16550,"Dear Kodanda M, You have successfully been vaccinated with your Precaution Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear kodanda m you have successfully been vaccinated with your precaution dose with covaxin on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09831,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09831,Dear Kotak-811 Customer your Kotak-811 Account K.Y.C Has been Suspended Customer office PH:-<PHONE_NUMBER> Immediately your Account Will be blocked After <DATE_TIME>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear kotak <num> customer your kotak <num> account k y c has been suspended customer office ph <phone number> immediately your account will be blocked after <date time>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_10336,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10336,Dear kotak Mahindra Bank customer your account has been freeze & hold please contact customer care no: <PHONE_NUMBER> immediately Your account blocks 24hrs If you don't wish to receive SMS from this senderID click on the link <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear kotak mahindra bank customer your account has been freeze hold please contact customer care no <phone number> immediately your account blocks 24hrs if you don t wish to receive sms from this senderid click on the link <url>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09928,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09928,Dear KOTAK MAHINDRA Customer Your KYC has expired. your account will Hold plz call customer care no <US_BANK_NUMBER> immediately for more details.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear kotak mahindra customer your kyc has expired your account will hold plz call customer care no <us bank number> immediately for more details,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_13331,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13331,Dear Kreditbee Customer Since you did not make the payment online let us know your feasible time to visit your address to help you for payment assistance. Our Field collection agent is near by your Registered Address To Assist You. To avoid this pay online before <DATE_TIME>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear kreditbee customer since you did not make the payment online let us know your feasible time to visit your address to help you for payment assistance our field collection agent is near by your registered address to assist you to avoid this pay online before <date time>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_07606,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_07606,Dear LazyPay Customer your payment of Rs. <OTP>.00 for txn TXN310804042 on razorpay software private limited 1 was successful. Pay by <DATE_TIME> using,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear lazypay customer your payment of rs <otp> 00 for txn txn310804042 on razorpay software private limited 1 was successful pay by <date time> using,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08448,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08448,"Dear Luno Customer, Kindly Validate your Luno account to avoid Termination. To Validate click: <URL> .ignore to Deactivate account",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno customer kindly validate your luno account to avoid termination to validate click <url> ignore to deactivate account,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09375,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09375,Dear Luno Trader: Failure To Verify Your Account On The SSL Server Will Lead To Blocking Of Wallet In <DATE_TIME>. Tap-> <URL> To Update. <NAMED_ENTITY>.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno trader failure to verify your account on the ssl server will lead to blocking of wallet in <date time> tap > <url> to update <named entity>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08198,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08198,"Dear Luno Trader, Update your <NAMED_ENTITY> to avoid termination of wallet. To update click <URL> to update and secure account.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno trader update your <named entity> to avoid termination of wallet to update click <url> to update and secure account,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08298,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08298,"Dear Luno Trader, Validate your Luno account to avoid deactivation in 24hrs. click-> <URL> to validate and secure account. Luno Team.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno trader validate your luno account to avoid deactivation in 24hrs click > <url> to validate and secure account luno team,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08771,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08771,"Dear luno user, Validate your <NAMED_ENTITY> wallet on our <DATE_TIME> 3D SSL server immediately to avoid suspension of wallet. Click on: <NRP> to validate",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno user validate your <named entity> wallet on our <date time> 3d ssl server immediately to avoid suspension of wallet click on <nrp> to validate,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08614,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08614,"Dear Luno User,Your Luno account is not validated and will be deleted in <DATE_TIME><URL> validate click--> <URL> to secure wallet.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear luno user your luno account is not validated and will be deleted in <date time><url> validate click > <url> to secure wallet,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16118,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16118,"Dear M..., the Lagos State Government has chosen you as one of the registered residents of the State to benefit from the State's 'Emergency Food Response Package'. Kindly reply with 'FOOD YES' if your <NAMED_ENTITY> registered address: 1 ... is still valid for delivery of the Package. Thank you.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear m the lagos state government has chosen you as one of the registered residents of the state to benefit from the state s emergency food response package kindly reply with food yes if your <named entity> registered address 1 is still valid for delivery of the package thank you,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_15884,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15884,"Dear M.V.Ramesh, IncomeTax (e-filing) requires you to click <URL> to submit a formal refund request for the remittance of your approved unclaimed overdue tax refund of Rs28,290.09.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear m v ramesh incometax e filing requires you to click <url> to submit a formal refund request for the remittance of your approved unclaimed overdue tax refund of rs28 <num> 09,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_09914,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_09914,"Dear M****, your Account number is <DATE_TIME>. To fund your account, visit any GTBank branch nearest to you. Thank you for banking with us.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear m your account number is <date time> to fund your account visit any gtbank branch nearest to you thank you for banking with us,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_14121,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_14121,Dear MAHARASHTRA BANK Customer your account has been Blocked due to KYC.Update within 24Hrs please contact customer care <UK_NHS> to continue your Service-MHB,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear maharashtra bank customer your account has been blocked due to kyc update within 24hrs please contact customer care <uk nhs> to continue your service mhb,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16015,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16015,"Dear ManuVashishth, Central Board of Incometax requires you to click <URL> to submit your refund request form for the remittance of your entitlement of Rs41,850.97 which has accumulated over <DATE_TIME>.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear manuvashishth central board of incometax requires you to click <url> to submit your refund request form for the remittance of your entitlement of rs41 <num> 97 which has accumulated over <date time>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_smishx_smishing_0045,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0045,"Dear Matthew please call <ACCT> from a landline, your complimentary 4*Lux Tenerife holiday or £<OTP> CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",smishing,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,dear matthew please call <acct> from a landline your complimentary 4 lux tenerife holiday or <otp> cash await collection ppm150 sae t cs box334 sk38xh,,1,true,SmishX,smishing
mishra_003929,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3929,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",Smishing,smishing,conflict_needs_review,conflict_needs_review,false,false,true,data\source_archives\public_baseline\Dataset_5971 (1).zip::Dataset_5971.csv,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,dear matthew please call <num> from a landline your complimentary 4 lux tenerife holiday or <num> cash await collection ppm150 sae t cs box334 sk38xh,dup_000704,2,true,Mishra & Soni + UCI SMS Spam Collection,smishing + spam
uci_000689,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,689,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",ham,ham,accepted,accepted,false,false,false,data\source_archives\public_baseline\SMSSpamCollection 1.csv,UCI spam is preserved for later smishing relabel review.,dear me at cherthala in case u r coming cochin pls call bfore u start i shall also reach accordingly or tell me which day u r coming tmorow i am engaged ans its holiday,dup_000705,2,true,Mishra & Soni + UCI SMS Spam Collection,ham
gathered_imc25_english_smish_16945,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16945,"Dear member, Your PF contribution for <DATE_TIME> is <OTP>.00 and successfully added to UAN XX3732XX. Verify Your PAN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear member your pf contribution for <date time> is <otp> 00 and successfully added to uan xx3732xx verify your pan,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_03077,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_03077,Dear METRO Member <DATE_TIME>! GET 5KG SUGAR absolutely Free on minimum bill of <OTP>/- on card2300063806 till <DATE_TIME>. Show SMS @entry. Ignore if <URL>A,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row.,dear metro member <date time> get 5kg sugar absolutely free on minimum bill of <otp> on card2300063806 till <date time> show sms entry ignore if <url>a,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16328,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16328,"Dear motorist, you have not paid for parking for your car KCF454A located in zone CBD. Please pay within <DATE_TIME> and avoid Further Severe charges. Dear motorist, Car Reg No. <NAMED_ENTITY> has not paid for parking and has been penalized Clamping Fees KES <OTP>.00. Pay KES <OTP>.00 to avoid Further Penalties.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear motorist you have not paid for parking for your car kcf454a located in zone cbd please pay within <date time> and avoid further severe charges dear motorist car reg no <named entity> has not paid for parking and has been penalized clamping fees kes <otp> 00 pay kes <otp> 00 to avoid further penalties,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16001,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16001,"Dear MR. <NAMED_ENTITY> , IncomeTax (e-filing) requires you to click <URL> to submit a formal refund request for the remittance of your approved refund of Rs24,290.09.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear mr <named entity> incometax e filing requires you to click <url> to submit a formal refund request for the remittance of your approved refund of rs24 <num> 09,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_13824,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13824,"Dear MR. <NAMED_ENTITY>, your mobile number has been added as a reference by <NAMED_ENTITY> for Consumer Durable Loan app no. XXXXXXXXXX5086 with IDFC FIRST Bank. This message is for your information only. In case of any query, please call on <PHONE_NUMBER>. IDFC FIRST Bank",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear mr <named entity> your mobile number has been added as a reference by <named entity> for consumer durable loan app no xxxxxxxxxx5086 with idfc first bank this message is for your information only in case of any query please call on <phone number> idfc first bank,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_08943,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_08943,Dear Mr Heslop Administration Order Absa Bank. Kindly contact Red Admin on <UK_NHS> or <EMAIL_ADDRESS> to confirm that you are currently under Administration as well as the name of your Administrator. Thank you.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear mr heslop administration order absa bank kindly contact red admin on <uk nhs> or <email address> to confirm that you are currently under administration as well as the name of your administrator thank you,,1,true,Smishing-Dataset-IMC25,smishing
smishtank_1580,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1580,Dear Mr/Ms Your goods have arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm or update your address in the link. https://uspuss.xyz Alternatively (copy the link to the browser and open RCS messa...,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=; sender_type=Phone Number; url=https://uspuss.xyz; domain=uspuss.xyz,dear mr ms your goods have arrived at the warehouse and cannot be delivered due to incomplete address information please confirm or update your address in the link <url> alternatively copy the link to the browser and open rcs messa,,1,true,SmishTank,smishing
gathered_imc25_english_smish_10732,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_10732,"Dear Mr VISHAL KUMAR Your amount of Rs. <DATE_TIME> is due to pay against Loan no. 426GIPGC596958 You can check your details on <URL> You can also pay through online platforms, Contact us for any help required.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear mr vishal kumar your amount of rs <date time> is due to pay against loan no 426gipgc596958 you can check your details on <url> you can also pay through online platforms contact us for any help required,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_13882,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13882,Dear MT Your SBI ACCOUNT Will Be Blocked <DATE_TIME> update your PAN Card Number immediately Click Link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear mt your sbi account will be blocked <date time> update your pan card number immediately click link,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_13586,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13586,"Dear MUHAMMED NEZIRU JIBRIN, Your Access Credit Card balance for <DATE_TIME> is #-58,900.15, your minimum payment due is #54,489.57. Kindly pay into <DATE_TIME> on or before <DATE_TIME> to avoid penal charges.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear muhammed neziru jibrin your access credit card balance for <date time> is 58 <num> 15 your minimum payment due is 54 <num> 57 kindly pay into <date time> on or before <date time> to avoid penal charges,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16708,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16708,"Dear Nagarajeswaran p b, You have successfully been vaccinated with your Precaution Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear nagarajeswaran p b you have successfully been vaccinated with your precaution dose with covaxin on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_15939,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15939,"Dear [Name], the Incometax_Dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of Rs19,550. <URL>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear name the incometax dept requires you to click the link below to submit a formal request for the remittance of your unclaimed overdue tax refund of rs19 <num> <url>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16185,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16185,"Dear [Name], TIN: <PHONE_NUMBER> in line with the Tax Law, file your <DATE_TIME> Tax Returns at FCT-IRS on or before <DATE_TIME>. Comply to avoid penalties. Thank you.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear name tin <phone number> in line with the tax law file your <date time> tax returns at fct irs on or before <date time> comply to avoid penalties thank you,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_04458,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_04458,Dear Natalie please confirm your credentials for <DATE_TIME>'s delivery otherwise your package will be returned to the sender: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,dear natalie please confirm your credentials for <date time> s delivery otherwise your package will be returned to the sender <url>,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16005,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16005,"Dear Navin- Kondayur , the IncomeTaxDepartment wish to notify you that after the recent concluded account audit you are entitled to a refund of Rs 44,891.99 which is your accumulated excesses over <DATE_TIME>. Click <URL> to submit a formal request.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear navin kondayur the incometaxdepartment wish to notify you that after the recent concluded account audit you are entitled to a refund of rs 44 <num> 99 which is your accumulated excesses over <date time> click <url> to submit a formal request,,1,true,Smishing-Dataset-IMC25,smishing
gathered_imc25_english_smish_16024,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16024,"Dear Nikesh-<NAMED_ENTITY>, Central Board of Direct Tax advise you to click <URL> to submit your Tax Refund request form for the transfer of your approved benefits of Rs45,082.89 into your account.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear nikesh <named entity> central board of direct tax advise you to click <url> to submit your tax refund request form for the transfer of your approved benefits of rs45 <num> 89 into your account,,1,true,Smishing-Dataset-IMC25,smishing
