final_row_id,source_final_row_id,original_final_row_id,label_id,final_label,feature_text_col,embedding_text_col,feature_text_source,feature_text,message_raw,model_text,G1_URL_Signals,G2_OTP_Numeric_Density,G3_Obfuscation,G4_Urgency_Threat_Cues,G5_Action_Directives,G6_Financial_Terms,G7_Auth_Secrets_Request,G8_Brand_Impersonation,debug_url_hits,debug_digit_count,debug_number_token_count,debug_otp_like_hits,debug_obfuscation_hits,debug_urgency_hits,debug_action_hits,debug_financial_hits,debug_auth_secret_hits,debug_brand_hits
v3_public_manual_research_synthetic_row_009660,v3_public_manual_research_synthetic_row_009660,v3_public_manual_research_synthetic_row_009660,1,smishing,message_raw,model_text,message_raw,"Please Enter Your OTP 4984 to Verify your Mobile. Thanks, Adani Realty.","Please Enter Your OTP 4984 to Verify your Mobile. Thanks, Adani Realty.","Please Enter Your OTP <OTP> to Verify your Mobile. Thanks, Adani Realty.",0.0,0.1851525821596244,1.0,0.0,1.0,0.0,1.0,0.0,0,4,1,2,9,0,2,0,1,0
v3_public_manual_research_synthetic_row_000931,v3_public_manual_research_synthetic_row_000931,v3_public_manual_research_synthetic_row_000931,0,ham,message_raw,model_text,message_raw,"BPI Alert: Your card ending 7997 was used for PHP 1,250.00 at Sample Store on tomorrow. This is an automated notice.","BPI Alert: Your card ending 7997 was used for PHP 1,250.00 at Sample Store on tomorrow. This is an automated notice.",BPI Alert: Your <REF_NUM> was used for <AMOUNT> at Sample Store on <DATE_TIME>. This is an automated notice.,0.0,0.15755872063968018,1.0,0.6398550724637682,0.0,0.6398550724637682,0.0,0.6289313169502205,0,10,4,1,8,1,0,1,0,1
v3_public_manual_research_synthetic_row_006615,v3_public_manual_research_synthetic_row_006615,v3_public_manual_research_synthetic_row_006615,1,smishing,message_raw,model_text,message_raw,hi3 The account is locked abnormally. Details: bit.ly/3wy4GCG,hi3 The account is locked abnormally. Details: bit.ly/3wy4GCG,hi3 The account is locked abnormally. Details: <URL>,1.0,0.07704918032786885,1.0,1.0,0.0,1.0,0.0,0.0,2,3,2,0,4,1,0,1,0,0
v3_public_manual_research_synthetic_row_004956,v3_public_manual_research_synthetic_row_004956,v3_public_manual_research_synthetic_row_004956,0,ham,message_raw,model_text,message_raw,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0.0,0.012733333333333333,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0,1,1,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_005492,v3_public_manual_research_synthetic_row_005492,v3_public_manual_research_synthetic_row_005492,1,smishing,message_raw,model_text,message_raw,"Dear friend, we invite you tojointhecryptocurrencyinternal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link""belowtojoin https://chat.whatsapp.com/DtlvGProbBcHz85dCOol44","Dear friend, we invite you tojointhecryptocurrencyinternal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link""belowtojoin https://chat.whatsapp.com/DtlvGProbBcHz85dCOol44","Dear friend, we invite you tojointhecryptocurrencyinternal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link""belowtojoin <URL>",1.0,0.11418219461697723,1.0,0.0,0.7309523809523809,0.0,0.0,0.5857142857142856,4,12,3,1,8,0,2,0,0,1
v3_public_manual_research_synthetic_row_002402,v3_public_manual_research_synthetic_row_002402,v3_public_manual_research_synthetic_row_002402,0,ham,message_raw,model_text,message_raw,Ü still got lessons? Ü in sch?,Ü still got lessons? Ü in sch?,Ü still got lessons? Ü in sch?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0
v3_public_manual_research_synthetic_row_009488,v3_public_manual_research_synthetic_row_009488,v3_public_manual_research_synthetic_row_009488,1,smishing,message_raw,model_text,message_raw,Enjoy PartyCasino with over 3.000 games and your exclusive welcome package top up! https://tx.vc/r/38c7j 18 T&Cs apply.Unsubscribe? https://tx.vc/r/2Aurl,Enjoy PartyCasino with over 3.000 games and your exclusive welcome package top up! https://tx.vc/r/38c7j 18 T&Cs apply.Unsubscribe? https://tx.vc/r/2Aurl,Enjoy PartyCasino with over 3.000 games and your exclusive welcome package top up! <URL> 18 T&Cs apply.Unsubscribe? <URL>,1.0,0.07905116069416274,1.0,0.0,0.0,0.0,0.0,0.0,4,10,5,0,8,0,0,0,0,0
v3_public_manual_research_synthetic_row_001080,v3_public_manual_research_synthetic_row_001080,v3_public_manual_research_synthetic_row_001080,0,ham,message_raw,model_text,message_raw,DHL: Your parcel with ref 97589573900124 is scheduled for delivery on 27 Aug. This is an automated notice.,DHL: Your parcel with ref 97589573900124 is scheduled for delivery on 27 Aug. This is an automated notice.,DHL: Your parcel with ref <REF_NUM> is scheduled for delivery on <DATE_TIME>. This is an automated notice.,0.0,0.17746331236897275,0.7944444444444444,0.0,0.0,0.0,0.0,0.5133333333333332,0,16,2,1,2,0,0,0,0,1
v3_public_manual_research_synthetic_row_005402,v3_public_manual_research_synthetic_row_005402,v3_public_manual_research_synthetic_row_005402,1,smishing,message_raw,model_text,message_raw,"Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd","Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd","Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd",0.80625,0.017145174943566592,1.0,0.0,0.5583333333333333,0.725,0.0,0.0,3,10,7,0,26,0,5,9,0,0
v3_public_manual_research_synthetic_row_009790,v3_public_manual_research_synthetic_row_009790,v3_public_manual_research_synthetic_row_009790,1,smishing,message_raw,model_text,message_raw,800-951-8418TD#[email protected] / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/532,800-951-8418TD#[email protected] / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/532,800-951-8418TD#[email protected] / (URGENT) TD#ID00914 / TD Bank#09-(URGENT) Access-Locked. Recover your access by clicking: <URL>,1.0,0.15800185013876042,1.0,1.0,0.0,0.6398550724637682,0.0,0.0,1,21,7,0,13,3,0,1,0,0
v3_public_manual_research_synthetic_row_005126,v3_public_manual_research_synthetic_row_005126,v3_public_manual_research_synthetic_row_005126,0,ham,message_raw,model_text,message_raw,Sir send to group mail check it.,Sir send to group mail check it.,Sir send to group mail check it.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0
v3_public_manual_research_synthetic_row_007233,v3_public_manual_research_synthetic_row_007233,v3_public_manual_research_synthetic_row_007233,1,smishing,message_raw,model_text,message_raw,M&T USER: Your online access has been locked due to unusual activities. Complete verification steps at https://fixaccup.com to regain access to your account,M&T USER: Your online access has been locked due to unusual activities. Complete verification steps at https://fixaccup.com to regain access to your account,M&T USER: Your online access has been locked due to unusual activities. Complete verification steps at <URL> to regain access to your account,1.0,0.0,0.6576923076923077,0.6064102564102565,0.6064102564102565,0.6064102564102565,0.0,0.0,2,0,0,0,2,1,1,1,0,0
v3_public_manual_research_synthetic_row_008534,v3_public_manual_research_synthetic_row_008534,v3_public_manual_research_synthetic_row_008534,1,smishing,message_raw,model_text,message_raw,"Scotiabank security system has detected some unusual activity. Therefore, please verify your identity to avoid suspension.","Scotiabank security system has detected some unusual activity. Therefore, please verify your identity to avoid suspension.","Scotiabank security system has detected some unusual activity. Therefore, please verify your identity to avoid suspension.",0.0,0.0,0.85,0.7666666666666666,0.7666666666666666,0.0,0.0,0.0,0,0,0,0,2,1,1,0,0,0
v3_public_manual_research_synthetic_row_008167,v3_public_manual_research_synthetic_row_008167,v3_public_manual_research_synthetic_row_008167,1,smishing,message_raw,model_text,message_raw,"your t-mobile work schedule has been updated, please visit https://calendar-tmo.com to approve the changes, this is mandatory.","your t-mobile work schedule has been updated, please visit https://calendar-tmo.com to approve the changes, this is mandatory.","your t-mobile work schedule has been updated, please visit <URL> to approve the changes, this is mandatory.",1.0,0.0,0.5404761904761904,0.0,0.6674603174603174,0.0,0.0,0.0,2,0,0,0,1,0,1,0,0,0
v3_public_manual_research_synthetic_row_003023,v3_public_manual_research_synthetic_row_003023,v3_public_manual_research_synthetic_row_003023,0,ham,message_raw,model_text,message_raw,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,0.0,0.0,0.6166666666666667,0.0,0.7944444444444445,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0
v3_public_manual_research_synthetic_row_005298,v3_public_manual_research_synthetic_row_005298,v3_public_manual_research_synthetic_row_005298,1,smishing,message_raw,model_text,message_raw,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938768 to update now!,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on <PHONE> to update now!,0.0,0.10076992753623189,1.0,0.6398550724637682,0.9297101449275362,0.0,0.0,0.0,0,15,4,0,7,1,2,0,0,0
v3_public_manual_research_synthetic_row_006273,v3_public_manual_research_synthetic_row_006273,v3_public_manual_research_synthetic_row_006273,1,smishing,message_raw,model_text,message_raw,JOE RAPHAL here's how to create 3 High Cash-Flowing Properties & Scale to a Six Figure Revenue! tx.vc/r/2Aiak Optout https://tx.vc/o/8d122,JOE RAPHAL here's how to create 3 High Cash-Flowing Properties & Scale to a Six Figure Revenue! tx.vc/r/2Aiak Optout https://tx.vc/o/8d122,JOE RAPHAL here's how to create 3 High Cash-Flowing Properties & Scale to a Six Figure Revenue! tx.vc/r/2Aiak Optout <URL>,1.0,0.05069875776397516,1.0,0.0,0.0,0.588095238095238,0.0,0.0,3,6,3,0,11,0,0,1,0,0
v3_public_manual_research_synthetic_row_000116,v3_public_manual_research_synthetic_row_000116,v3_public_manual_research_synthetic_row_000116,0,ham,message_raw,model_text,message_raw,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/2026. T&Cs apply DTI245534S2025 CCPD26-041,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/2026. T&Cs apply DTI245534S2025 CCPD26-041,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/<OTP>. T&Cs apply DTI245534S2025 CCPD26-041,0.9373563218390805,0.3012988505747126,1.0,0.0,0.0,0.8097701149425287,0.0,0.0,1,27,8,2,8,0,0,2,0,0
v3_public_manual_research_synthetic_row_003636,v3_public_manual_research_synthetic_row_003636,v3_public_manual_research_synthetic_row_003636,0,ham,message_raw,model_text,message_raw,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,0.0,0.0424922600619195,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0,4,0,0,0,0,0
v3_public_manual_research_synthetic_row_008531,v3_public_manual_research_synthetic_row_008531,v3_public_manual_research_synthetic_row_008531,1,smishing,message_raw,model_text,message_raw,This is for As Covid-19 is spreading we have locked your debit card for safety. Please sign in to regain use:,This is for As Covid-19 is spreading we have locked your debit card for safety. Please sign in to regain use:,This is for As Covid-19 is spreading we have locked your debit card for safety. Please sign in to regain use:,0.0,0.02145537948290242,1.0,0.6530303030303031,0.0,0.956060606060606,0.0,0.0,0,2,1,0,4,1,0,2,0,0
v3_public_manual_research_synthetic_row_004300,v3_public_manual_research_synthetic_row_004300,v3_public_manual_research_synthetic_row_004300,0,ham,message_raw,model_text,message_raw,U buy newspapers already?,U buy newspapers already?,U buy newspapers already?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_005724,v3_public_manual_research_synthetic_row_005724,v3_public_manual_research_synthetic_row_005724,1,smishing,message_raw,model_text,message_raw,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. Preview not available 2:11 PM","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.direct-paying.com The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. Preview not available 2:11 PM","[ I.R.S ] You will receive a tax refund of <AMOUNT>, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. Preview not available 2:11 PM",1.0,0.027244453659548,1.0,0.0,0.5551282051282052,0.6576923076923077,0.0,0.7615384615384615,3,8,4,0,11,0,2,3,0,3
v3_public_manual_research_synthetic_row_008703,v3_public_manual_research_synthetic_row_008703,v3_public_manual_research_synthetic_row_008703,1,smishing,message_raw,model_text,message_raw,your parcel cannot be delivered due to an unpaid shipping fee http://wordpress-16554847985.devrimsdemo.com/ To return the parcel reply back with stop,your parcel cannot be delivered due to an unpaid shipping fee http://wordpress-16554847985.devrimsdemo.com/ To return the parcel reply back with stop,your parcel cannot be delivered due to an unpaid shipping fee <URL> To return the parcel reply back with stop,1.0,0.051020693512304253,0.6833333333333333,0.0,0.6277777777777778,0.0,0.0,0.0,2,11,1,0,2,0,1,0,0,0
v3_public_manual_research_synthetic_row_008728,v3_public_manual_research_synthetic_row_008728,v3_public_manual_research_synthetic_row_008728,1,smishing,message_raw,model_text,message_raw,"LLOYDS ALERT: A new payee has been linked in your app. If this WAS you, ignore this message, if NOT, cancel at :","LLOYDS ALERT: A new payee has been linked in your app. If this WAS you, ignore this message, if NOT, cancel at :","LLOYDS ALERT: A new payee has been linked in your app. If this WAS you, ignore this message, if NOT, cancel at:",0.0,0.0,0.0,0.6530303030303031,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
v3_public_manual_research_synthetic_row_008591,v3_public_manual_research_synthetic_row_008591,v3_public_manual_research_synthetic_row_008591,1,smishing,message_raw,model_text,message_raw,Your optimum Pc account is now inactive. To avoid losing your savings : Confirm your account remains active :,Your optimum Pc account is now inactive. To avoid losing your savings : Confirm your account remains active :,Your optimum Pc account is now inactive. To avoid losing your savings: Confirm your account remains active:,0.0,0.0,0.8205882352941176,1.0,0.7421568627450981,1.0,0.0,0.0,0,0,0,0,2,2,1,2,0,0
v3_public_manual_research_synthetic_row_000815,v3_public_manual_research_synthetic_row_000815,v3_public_manual_research_synthetic_row_000815,0,ham,message_raw,model_text,message_raw,Apple Account verification code: 231243. Enter this code to sign in. Use official channels for help.,Apple Account verification code: 231243. Enter this code to sign in. Use official channels for help.,Apple Account verification code: <OTP>. Enter this code to sign in. Use official channels for help.,0.0,0.24862500000000004,1.0,0.0,0.7666666666666666,0.7666666666666666,0.0,0.8386666666666667,0,6,1,3,3,0,1,1,0,1
v3_public_manual_research_synthetic_row_008142,v3_public_manual_research_synthetic_row_008142,v3_public_manual_research_synthetic_row_008142,1,smishing,message_raw,model_text,message_raw,NAB: The account may be suspended. Click for details.,NAB: The account may be suspended. Click for details.,NAB: The account may be suspended. Click for details.,0.0,0.0,0.7944444444444444,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0
v3_public_manual_research_synthetic_row_000730,v3_public_manual_research_synthetic_row_000730,v3_public_manual_research_synthetic_row_000730,0,ham,message_raw,model_text,message_raw,Ugh it I'm resubbing to eve,Ugh it I'm resubbing to eve,Ugh it I'm resubbing to eve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_004946,v3_public_manual_research_synthetic_row_004946,v3_public_manual_research_synthetic_row_004946,0,ham,message_raw,model_text,message_raw,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0.0,0.015869565217391305,0.5239130434782608,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_009640,v3_public_manual_research_synthetic_row_009640,v3_public_manual_research_synthetic_row_009640,1,smishing,message_raw,model_text,message_raw,Netflix is Refunding $50. Remaining Time to Claim (36) hr.,Netflix is Refunding $50. Remaining Time to Claim (36) hr.,Netflix is Refunding <AMOUNT>. Remaining Time to Claim (36) hr.,0.0,0.08793103448275863,1.0,0.0,1.0,0.0,0.0,1.0,0,4,2,0,8,0,1,0,0,1
v3_public_manual_research_synthetic_row_003479,v3_public_manual_research_synthetic_row_003479,v3_public_manual_research_synthetic_row_003479,0,ham,message_raw,model_text,message_raw,Where is that one day training:-),Where is that one day training:-),Where is that one day training:-),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_001458,v3_public_manual_research_synthetic_row_001458,v3_public_manual_research_synthetic_row_001458,0,ham,message_raw,model_text,message_raw,"1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first BPI credit card using your code ACO135. Earn P100 eGCs for every successful referral until 27 Aug 6:00 PM, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041","1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first BPI credit card using your code ACO135. Earn P100 eGCs for every successful referral until 27 Aug 6:00 PM, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041","1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first BPI credit card using your code ACO135. Earn <AMOUNT> eGCs for every successful referral until <DATE_TIME> <DATE_TIME>, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041",0.8015151515151515,0.2510544635544636,1.0,0.4712121212121212,0.4712121212121212,0.5924242424242424,0.0,0.44356473829201104,1,34,12,2,11,1,1,2,0,1
v3_public_manual_research_synthetic_row_005106,v3_public_manual_research_synthetic_row_005106,v3_public_manual_research_synthetic_row_005106,0,ham,message_raw,model_text,message_raw,Be sure to check your yahoo email. We sent photos yesterday,Be sure to check your yahoo email. We sent photos yesterday,Be sure to check your yahoo email. We sent photos yesterday,0.0,0.0,0.0,0.0,0.956060606060606,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
v3_public_manual_research_synthetic_row_003116,v3_public_manual_research_synthetic_row_003116,v3_public_manual_research_synthetic_row_003116,0,ham,message_raw,model_text,message_raw,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,0.0,0.0,1.0,0.0,0.7203703703703703,0.0,0.0,0.0,0,0,0,0,7,0,1,0,0,0
v3_public_manual_research_synthetic_row_006551,v3_public_manual_research_synthetic_row_006551,v3_public_manual_research_synthetic_row_006551,1,smishing,message_raw,model_text,message_raw,"A Suspicious Transfer Has Been Made From Your Current Account, Please CONFIRM or DENY it at: https://cwb-net-account.com","A Suspicious Transfer Has Been Made From Your Current Account, Please CONFIRM or DENY it at: https://cwb-net-account.com","A Suspicious Transfer Has Been Made From Your Current Account, Please CONFIRM or DENY it at: <URL>",1.0,0.0,1.0,0.0,0.6674603174603174,1.0,0.0,0.0,2,0,0,0,10,0,1,3,0,0
v3_public_manual_research_synthetic_row_004935,v3_public_manual_research_synthetic_row_004935,v3_public_manual_research_synthetic_row_004935,0,ham,message_raw,model_text,message_raw,Lol your always so convincing.,Lol your always so convincing.,Lol your always so convincing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
v3_public_manual_research_synthetic_row_007397,v3_public_manual_research_synthetic_row_007397,v3_public_manual_research_synthetic_row_007397,1,smishing,message_raw,model_text,message_raw,"Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via anz-online-check.com.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via anz-online-check.com.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL>",1.0,0.0,0.8954545454545454,0.6530303030303031,0.956060606060606,0.6530303030303031,0.0,0.0,1,0,0,0,3,1,2,1,0,0
v3_public_manual_research_synthetic_row_005506,v3_public_manual_research_synthetic_row_005506,v3_public_manual_research_synthetic_row_005506,1,smishing,message_raw,model_text,message_raw,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa","Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa","Dear Voucher Holder, To claim this weeks offer, at you PC please go to <URL>",1.0,0.0,1.0,0.0,0.6674603174603174,0.0,0.0,0.0,4,0,0,0,4,0,1,0,0,0
v3_public_manual_research_synthetic_row_000718,v3_public_manual_research_synthetic_row_000718,v3_public_manual_research_synthetic_row_000718,0,ham,message_raw,model_text,message_raw,Thats cool. i liked your photos.,Thats cool. i liked your photos.,Thats cool. i liked your photos.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_004876,v3_public_manual_research_synthetic_row_004876,v3_public_manual_research_synthetic_row_004876,0,ham,message_raw,model_text,message_raw,When you came to hostel.,When you came to hostel.,When you came to hostel.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
v3_public_manual_research_synthetic_row_008087,v3_public_manual_research_synthetic_row_008087,v3_public_manual_research_synthetic_row_008087,1,smishing,message_raw,model_text,message_raw,"URGENT - Dear NAB Customer, Please review and update your NAB account to avoid suspension :","URGENT - Dear NAB Customer, Please review and update your NAB account to avoid suspension :","URGENT - Dear NAB Customer, Please review and update your NAB account to avoid suspension:",0.0,0.0,1.0,1.0,0.8261904761904761,0.8261904761904761,0.0,0.0,0,0,0,0,3,2,1,1,0,0
v3_public_manual_research_synthetic_row_009875,v3_public_manual_research_synthetic_row_009875,v3_public_manual_research_synthetic_row_009875,1,smishing,message_raw,model_text,message_raw,"I have transaction for you to split 12,900,000.00 contact me for full details respond only on>","I have transaction for you to split 12,900,000.00 contact me for full details respond only on>","I have transaction for you to split 12,900,000.00 contact me for full details respond only on>",0.0,0.11114221724524076,1.0,0.0,0.0,0.7008771929824561,0.0,0.0,0,10,4,0,4,0,0,1,0,0
v3_public_manual_research_synthetic_row_001125,v3_public_manual_research_synthetic_row_001125,v3_public_manual_research_synthetic_row_001125,0,ham,message_raw,model_text,message_raw,DHL Express: Duties and tax are due for shipment 1733772605 from Payment Center. Complete payment through your official account.,DHL Express: Duties and tax are due for shipment 1733772605 from Payment Center. Complete payment through your official account.,DHL Express: Duties and tax are due for shipment <REF_NUM> from Payment Center. Complete payment through your official account.,0.0,0.056126644736842105,1.0,0.0,0.7008771929824561,1.0,0.0,0.8263157894736841,0,10,1,0,6,0,1,4,0,1
v3_public_manual_research_synthetic_row_001923,v3_public_manual_research_synthetic_row_001923,v3_public_manual_research_synthetic_row_001923,0,ham,message_raw,model_text,message_raw,"Get extra 10% OFF (up to PHP 1,250.00) at the Your courier Birthday. Standard rates may apply.","Get extra 10% OFF (up to PHP 1,250.00) at the Your courier Birthday. Standard rates may apply.",Get extra 10% OFF (up to <AMOUNT>) at the Your courier Birthday. Standard rates may apply.,0.0,0.0994400895856663,1.0,0.0,0.0,0.0,0.0,0.0,0,8,4,0,6,0,0,0,0,0
v3_public_manual_research_synthetic_row_007159,v3_public_manual_research_synthetic_row_007159,v3_public_manual_research_synthetic_row_007159,1,smishing,message_raw,model_text,message_raw,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number https://,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number https://,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number https://,1.0,0.0,1.0,0.0,1.0,0.7421568627450981,0.0,0.888235294117647,2,0,0,0,6,0,2,1,0,1
v3_public_manual_research_synthetic_row_010306,v3_public_manual_research_synthetic_row_010306,v3_public_manual_research_synthetic_row_010306,1,smishing,message_raw,model_text,message_raw,"ANZ: ¤65.37 sent to MICHAEL HOLLOWAY - 03/08. If this was NOT done by you, visit: anz.com.au.secure93.ga/","ANZ: ¤65.37 sent to MICHAEL HOLLOWAY - 03/08. If this was NOT done by you, visit: anz.com.au.secure93.ga/","ANZ: ¤65.37 sent to MICHAEL HOLLOWAY - 03/08. If this was NOT done by you, visit: <URL>",1.0,0.1091991341991342,1.0,0.0,0.6530303030303031,0.0,0.0,0.0,1,10,5,0,6,0,1,0,0,0
v3_public_manual_research_synthetic_row_009532,v3_public_manual_research_synthetic_row_009532,v3_public_manual_research_synthetic_row_009532,1,smishing,message_raw,model_text,message_raw,Click this link COVID-19Cure to take part in a new study.,Click this link COVID-19Cure to take part in a new study.,Click this link COVID-19Cure to take part in a new study.,1.0,0.04013157894736842,1.0,0.0,0.9055555555555556,0.0,0.0,0.0,1,2,1,0,3,0,1,0,0,0
v3_public_manual_research_synthetic_row_000040,v3_public_manual_research_synthetic_row_000040,v3_public_manual_research_synthetic_row_000040,0,ham,message_raw,model_text,message_raw,"25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!","25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!","25 Jan 2024 at 3:29PM Enjoy a P20 FREE Voucher. Explore load, savings, crypto, bills payment and more! Open the app now!",0.0,0.17143115942028986,1.0,0.6398550724637682,0.6398550724637682,0.6398550724637682,0.0,0.0,0,11,5,1,5,1,1,1,0,0
