review_candidate_id,original_unified_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,data_origin,is_synthetic,source_priority,candidate_reason,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,scam_category,service_category,notes,expert_review_normalized_key,duplicate_cluster_id,duplicate_cluster_size,is_duplicate_representative,exclusion_type
erc_522838f8f9fa,imc25_english_smish_06784,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_06784,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> Keeping calm & b3tting online W+! s3xy WORLD cup ENDLESS PASSION! Join now wpluxs  c 0 m!,<NAMED_ENTITY> Keeping calm & b3tting online W+! s3xy WORLD cup ENDLESS PASSION! Join now wpluxs c 0 m!,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> keeping calm b3tting online w s3xy world cup endless passion join now wpluxs c 0 m,expdup_001310,4.0,False,
erc_e380a38972ba,imc25_english_smish_04124,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_04124,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> Keeping calm & b3tting online W+! s3xy WORLD cup ENDLESS PASSION! Join now wpluxs  c 0 m,<NAMED_ENTITY> Keeping calm & b3tting online W+! s3xy WORLD cup ENDLESS PASSION! Join now wpluxs c 0 m,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> keeping calm b3tting online w s3xy world cup endless passion join now wpluxs c 0 m,expdup_001310,4.0,False,
erc_19508baeb2c6,imc25_english_smish_20106,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20106,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> launches NEET 2020 The Terminal Q/P. 180 most likely Q/s as per latest NTA trend. 620+ score guaranteed. Limited Edition. Buy now (<URL>) @ 449,<NAMED_ENTITY> launches NEET 2020 The Terminal Q/P. 180 most likely Q/s as per latest NTA trend. 620+ score guaranteed. Limited Edition. Buy now (<URL>) @ 449,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: allen.",<named entity> launches neet 2020 the terminal q p 180 most likely q s as per latest nta trend 620 score guaranteed limited edition buy now <url> 449,expdup_001311,2.0,False,
erc_5bdc4f8206d6,imc25_english_smish_20052,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20052,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"<NAMED_ENTITY>: License To Warm Up with our #SunKissedSale! Get upto Rs.5000 OFF on Domestic Hotels, with American Express Cards. Code: GOAMEX.","<NAMED_ENTITY>: License To Warm Up with our #SunKissedSale! Get upto Rs.5000 OFF on Domestic Hotels, with American Express Cards. Code: <OTP>.",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,True,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag:  american express,goibibo.",<named entity> license to warm up with our sunkissedsale get upto < > off on domestic hotels with american express cards < >,expdup_001312,2.0,False,
erc_ffdf9a01fddf,imc25_english_smish_01014,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01014,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> may be owed to you that you're not aware of. Expiring soon:  <URL> okrWt zkMU6n1 Reply Stop to Stop .,<NAMED_ENTITY> may be owed to you that you're not aware of. Expiring soon: <URL> okrWt zkMU6n1 Reply Stop to Stop.,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency.",<named entity> may be owed to you that you re not aware of expiring soon <url> okrwt zkmu6n1 reply stop to stop,expdup_001313,2.0,False,
erc_9b52a21b77b5,imc25_english_smish_01850,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01850,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"<NAMED_ENTITY> Merely Just one drop required. Shove off tags, moles as well as moles easily. Answer by using 3675 regarding additional particulars.","<NAMED_ENTITY> Merely Just one drop required. Shove off tags, moles as well as moles easily. Answer by using 3675 regarding additional particulars.",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,True,False,spam,,Imported from IMC25 English-only smishing corpus.,<named entity> merely just one drop required shove off tags moles as well as moles easily answer by using 3675 regarding additional particulars,expdup_001314,2.0,False,
erc_bade447400a0,imc25_english_smish_00671,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00671,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"<NAMED_ENTITY>: My team tells me I can count on you, but I must know for myself. Rush $9 before I review our supporter list: <URL>
STOP=unsubscribe","<NAMED_ENTITY>: My team tells me I can count on you, but I must know for myself. Rush <AMOUNT> before I review our supporter list: <URL> STOP=unsubscribe",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency.",<named entity> my team tells me i can count on you but i must know for myself rush < > before i review our supporter list <url> stop unsubscribe,expdup_001315,2.0,False,
erc_fccc7dd1a01e,imc25_english_smish_19947,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_19947,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"<NAMED_ENTITY> Offer (Congratulation) You Are Winner Of Shopclues Company TV Show Online Shopping Centre You Won The <DATE_TIME> Price Tata Nexon Car Our Amount RS-6,90,000 Please You Have Pay Company Registration Charge -RS -6,500 (In State Bank Of India) Deposit Details For Contact Me Helpline Number Toll Free <PHONE_NUMBER> WhatsApp Number <PHONE_NUMBER> LOGIN- <URL>","<NAMED_ENTITY> Offer (Congratulation) You Are Winner Of Shopclues Company TV Show Online Shopping Centre You Won The <DATE_TIME> Price Tata Nexon Car Our Amount RS-6,90,000 Please You Have Pay Company Registration Charge -RS -6,500 (In State Bank Of India) Deposit Details For Contact Me Helpline Number Toll Free <PHONE> WhatsApp Number <PHONE> LOGIN- <URL>",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,True,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: shopclues.",<named entity> offer congratulation you are winner of shopclues company tv show online shopping centre you won the <date time> price tata nexon car our amount rs < > lease you have pay company registration charge rs 6 500 in state bank of india deposit details for contact me helpline number toll free <phone number> whatsapp number <phone number> login <url>,expdup_001316,2.0,False,
erc_b58c62542d5a,imc25_english_smish_01029,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01029,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>: Reminder here is your H01LIDAY grab bag to deeply express the deepest care for your exceptional payment history. Cheers.,<NAMED_ENTITY>: Reminder here is your H01LIDAY grab bag to deeply express the deepest care for your exceptional payment history. Cheers.,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed.",<named entity> reminder here is your h01liday grab bag to deeply express the deepest care for your exceptional payment history cheers,expdup_001317,2.0,False,
erc_a5c61982ffd9,imc25_english_smish_00313,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00313,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>'s Biggest Give-Away Ever!,<NAMED_ENTITY>'s Biggest Give-Away Ever!,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: herd,need and greed. Named entity tag: oprah.",<named entity> s biggest give away ever,expdup_001318,2.0,False,
erc_b57e27086aec,imc25_english_smish_20114,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20114,data/raw/collected_smishing_candidates.csv,<NAMED_ENTITY>'s Harpenden Collection Deal! Get any size pizza for £9.99 when you collect! To order tap <URL> T&C's OptOut STOP to <PHONE_NUMBER>,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. Named entity tag: dominos harpenden.,<named entity> s harpenden collection deal get any size pizza for < > when you collect to order tap <url> t c s optout stop to <phone number>,expdup_001319,4.0,False,
erc_a66048e930a1,imc25_english_smish_20059,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20059,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>'s Harpenden Collection Deal! Get any size pizza for £9.99 when you collect! To order tap <URL> T&C's OptOut STOP to <PHONE_NUMBER>,<NAMED_ENTITY>'s Harpenden Collection Deal! Get any size pizza for <AMOUNT> when you collect! To order tap <URL> T&C's OptOut STOP to <PHONE>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: distraction. Named entity tag: dominos.,<named entity> s harpenden collection deal get any size pizza for < > when you collect to order tap <url> t c s optout stop to <phone number>,expdup_001319,4.0,False,
erc_11752dfb83cd,imc25_english_smish_20114,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20114,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>'s Harpenden Collection Deal! Get any size pizza for £9.99 when you collect! To order tap <URL> T&C's OptOut STOP to <PHONE_NUMBER>,<NAMED_ENTITY>'s Harpenden Collection Deal! Get any size pizza for <AMOUNT> when you collect! To order tap <URL> T&C's OptOut STOP to <PHONE>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. Named entity tag: dominos harpenden.,<named entity> s harpenden collection deal get any size pizza for < > when you collect to order tap <url> t c s optout stop to <phone number>,expdup_001319,4.0,False,
erc_9c86eecc4fc3,imc25_english_smish_21867,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21867,data/raw/collected_smishing_candidates.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out,expdup_001320,6.0,False,
erc_3ee74d82b626,imc25_english_smish_21874,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21874,data/raw/collected_smishing_candidates.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out,expdup_001320,6.0,False,
erc_3104aecc682a,imc25_english_smish_21806,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21806,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out,expdup_001320,6.0,False,
erc_d531b6269966,imc25_english_smish_21867,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21867,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out,expdup_001320,6.0,False,
erc_4893184b969e,imc25_english_smish_21874,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21874,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out:,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out,expdup_001320,6.0,False,
erc_b53cde593f8b,imc25_english_smish_21831,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21831,data/raw/collected_smishing_candidates.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out <url>,expdup_001321,6.0,False,
erc_051e23aeb192,imc25_english_smish_21892,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21892,data/raw/collected_smishing_candidates.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,,smishing_corpus_row,smishing,,candidate,True,pending,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out <url>,expdup_001321,6.0,False,
erc_580af14d2db8,imc25_english_smish_21798,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21798,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out <url>,expdup_001321,6.0,False,
erc_469141d41e2f,imc25_english_smish_21831,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21831,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out <url>,expdup_001321,6.0,False,
erc_99b7b5842625,imc25_english_smish_21892,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_21892,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,<NAMED_ENTITY> SALE ENDING SOON! Save up to 40% off select pumps and accessories now. Don't miss out: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: legendairy milk.",<named entity> sale ending soon save up to 40 off select pumps and accessories now don t miss out <url>,expdup_001321,6.0,False,
erc_06419bb4887c,imc25_english_smish_01613,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01613,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> sent these triple x-photos 4 you. Open them here: <URL>,<NAMED_ENTITY> sent these triple x-photos 4 you. Open them here: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> sent these triple x photos 4 you open them here <url>,expdup_001322,2.0,False,
erc_d5e92a195f61,imc25_english_smish_00645,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00645,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> sent you a kiss. She shared her s3xy pics with you. See now: <URL>,<NAMED_ENTITY> sent you a kiss. She shared her s3xy pics with you. See now: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> sent you a kiss she shared her s3xy pics with you see now <url>,expdup_001323,2.0,False,
erc_503781ed86f7,imc25_english_smish_19845,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_19845,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>: Thank you for subscribing to <URL> for £4.50 every week from Wahoo Limited until you text STOP to 83463. HELP? <PHONE_NUMBER>,<NAMED_ENTITY>: Thank you for subscribing to <URL> for <AMOUNT> every week from Wahoo Limited until you text STOP to 83463. HELP? <PHONE>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: wahoo limited.",<named entity> thank you for subscribing to <url> for < > every week from wahoo limited until you text stop to 83463 help <phone number>,expdup_001324,2.0,False,
erc_3adf033d0efd,imc25_english_smish_20250,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20250,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"[<NAMED_ENTITY>] Thanks for you like us , you will get <US_DRIVER_LICENSE> for Slots.","[<NAMED_ENTITY>] Thanks for you like us, you will get <US_DRIVER_LICENSE> for Slots.",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed. Named entity tag: foodpanda.",<named entity> thanks for you like us you will get <us driver license> for slots,expdup_001325,2.0,False,
erc_762b6a1a89ba,imc25_english_smish_01630,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01630,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> thought you'd like <NRP>: We can earn $200 <DATE_TIME> -- here's my referral <URL> Reply YES to learn more,<NAMED_ENTITY> thought you'd like <NRP>: We can earn <AMOUNT> <DATE_TIME> -- here's my referral <URL> Reply YES to learn more,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> thought you d like <nrp> we can earn < > <date time> here s my referral <url> reply yes to learn more,expdup_001326,2.0,False,
erc_505666bd8844,imc25_english_smish_01219,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_01219,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>: ⏳ Time is ticking. See this before it's gone. <URL> - Reply STOP to unsubscribe,<NAMED_ENTITY>: ⏳ Time is ticking. See this before it's gone. <URL> - Reply STOP to unsubscribe,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency.",<named entity> time is ticking see this before it s gone <url> reply stop to unsubscribe,expdup_001327,2.0,False,
erc_822d5c771a50,imc25_english_smish_06165,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_06165,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> to be credited on My11Circle. HYD vs PUN Prize Pool - <US_BANK_NUMBER> (6.70 Cr) Entry Fees - Rs.49 Click -,<NAMED_ENTITY> to be credited on My11Circle. HYD vs PUN Prize Pool - <US_BANK_NUMBER> (6.70 Cr) Entry Fees - Rs.49 Click -,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: my11circle.",<named entity> to be credited on my11circle hyd vs pun prize pool <us bank number> 6 70 cr entry fees < > click,expdup_001328,2.0,False,
erc_b7ebc6a2198b,imc25_english_smish_19975,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_19975,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY>: U have joined <URL> for <DATE_TIME> access for Euro 20 (8x Euro 2.50 msgs). Help? <PHONE_NUMBER> SP: <URL>,<NAMED_ENTITY>: U have joined <URL> for <DATE_TIME> access for Euro 20 (8x Euro 2.50 msgs). Help? <PHONE> SP: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. Named entity tag: modogamesclub.,<named entity> u have joined <url> for <date time> access for euro 20 8x euro 2 50 msgs help <phone number> sp <url>,expdup_001329,2.0,False,
erc_647fcef2690b,imc25_english_smish_05444,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_05444,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> UBENA T. The fun never stop @SAB0NG! play now and win upto Php. 8...,<NAMED_ENTITY> UBENA T. The fun never stop @SAB0NG! play now and win upto Php. 8...,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,False,False,False,True,False,spam,,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed.,<named entity> ubena t the fun never stop sab0ng play now and win upto php 8,expdup_001330,2.0,False,
erc_09a34c4d3146,imc25_english_smish_00519,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00519,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> unlocked her bare pix! Use this code <DATE_TIME> to access now: <URL>,<NAMED_ENTITY> unlocked her bare pix! Use this code <DATE_TIME> to access now: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency.",<named entity> unlocked her bare pix use this code <date time> to access now <url>,expdup_001331,2.0,False,
erc_501f7e782a06,imc25_english_smish_00081,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_00081,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,<NAMED_ENTITY> unlocked her private gallery. Your code is 95068 to view now: <URL>,<NAMED_ENTITY> unlocked her private gallery. Your code is 95068 to view now: <URL>,smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,False,False,False,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed.",<named entity> unlocked her private gallery your code is 95068 to view now <url>,expdup_001332,2.0,False,
erc_f87951888cdd,imc25_english_smish_20089,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,imc25_english_smish_20089,data/organized/raw_recovery/collected_smishing_candidates_raw_classified.csv,"<NAMED_ENTITY>, Up to $50,000 in vouchers up for grabs*. Shop the eBay app for a chance to win! Go to: <URL> *Ends <DATE_TIME>. T&Cs apply: <URL> SMS STOP to <PHONE_NUMBER>","<NAMED_ENTITY>, Up to <AMOUNT> in vouchers up for grabs*. Shop the eBay app for a chance to win! Go to: <URL> *Ends <DATE_TIME>. T&Cs apply: <URL> SMS STOP to <PHONE>",smishing_corpus_row,smishing,,candidate,False,already_redacted,public_source,False,6.0,public_candidate_spam,True,True,False,True,False,spam,,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: ebay.",<named entity> up to < > in vouchers up for grabs shop the ebay app for a chance to win go to <url> ends <date time> t cs apply <url> sms stop to <phone number>,expdup_001333,2.0,False,
