unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based,campaign_family_filter_status,campaign_family_filter_reason,campaign_family_replacement_candidate_id,campaign_family_removed_original_unified_id
smishtank_15,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,15,"BofA:Your account has been restricted, visit secbofa.page.link/NLt","BofA:Your account has been restricted, visit secbofa.page.link/NLt",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,category=Account Alert; brand=Bank of America; sender_type=Phone Number; url=secbofa.page.link/NLt; domain=secbofa.page.link,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,66,11,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep,bofa your account has been restricted visit secbofa page link nlt,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bofa your account has been restricted visit secbofa page link nlt,,1,unique_family,final dataset row kept under strong campaign-family cap,537,kept,kept under strong campaign-family cap,,
smishtank_271,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,271,BofAEDD: Avoid losing your California state benefits from fraudulent applicants by confirming your profile information here: http://statebenefitalertsedd.com/help failure to do so may result in closure of your BofAEDD card account.,BofAEDD: Avoid losing your California state benefits from fraudulent applicants by confirming your profile information here: <URL> failure to do so may result in closure of your BofAEDD card account.,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Account Alert; brand=Bank of America; sender_type=; url=http://statebenefitalertsedd.com/help; domain=statebenefitalertsedd.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,231,33,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep,bofaedd avoid losing your california state benefits from fraudulent applicants by confirming your profile information here < > failure to do so may result in closure of your bofaedd card account,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bofaedd avoid losing your california state benefits from fraudulent applicants by confirming your profile information here <url> failure to do so may result in closure of your bofaedd card account,,1,unique_family,final dataset row kept under strong campaign-family cap,538,kept,kept under strong campaign-family cap,,
uci_002517,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2517,Bognor it is! Should be splendid at this time of year.,Bognor it is! Should be splendid at this time of year.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,54,11,False,needs_review,kept_strict_raw,True,,,,,,,bognor it is should be splendid at this time of year,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,539,kept_ham_passthrough,ham row copied through without content changes,,
uci_000821,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,821,"""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.""","""BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.""",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,126,25,False,needs_review,kept_strict_raw,True,,,,,,,boo babe u enjoyin yourjob u seemed 2 b gettin on well hunny hope ure ok take care i llspeak 2u soonlots of loveme xxxx,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,540,kept_ham_passthrough,ham row copied through without content changes,,
uci_002391,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2391,Boo. How's things? I'm back at home and a little bored already :-(,Boo. How's things? I'm back at home and a little bored already :-(,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,66,14,False,needs_review,kept_strict_raw,True,,,,,,,boo how s things i m back at home and a little bored already,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,541,kept_ham_passthrough,ham row copied through without content changes,,
uci_002245,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2245,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,64,15,False,needs_review,kept_strict_raw,True,,,,,,,boo i m on my way to my moms she s making tortilla soup yummmm,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,542,kept_ham_passthrough,ham row copied through without content changes,,
uci_004336,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4336,Boo what time u get out? U were supposed to take me shopping today. :(,Boo what time u get out? U were supposed to take me shopping today. :(,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,70,14,False,needs_review,kept_strict_raw,True,,,,,,,boo what time u get out u were supposed to take me shopping today,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,543,kept_ham_passthrough,ham row copied through without content changes,,
uci_000719,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,719,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,121,25,False,likely_sms,kept_strict_raw,True,,,,,,,book which lesson then you msg me i will call up after work or sth i m going to get specs my membership is px3748,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,544,kept_ham_passthrough,ham row copied through without content changes,,
uci_000435,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,435,Booked ticket for pongal?,Booked ticket for pongal?,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,25,4,False,needs_review,kept_strict_raw,True,,,,,,,booked ticket for pongal,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,545,kept_ham_passthrough,ham row copied through without content changes,,
uci_000809,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,809,Boooo you always work. Just quit.,Boooo you always work. Just quit.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,33,6,False,needs_review,kept_strict_raw,True,,,,,,,boooo you always work just quit,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,546,kept_ham_passthrough,ham row copied through without content changes,,
uci_004351,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,4351,Ü bot notes oredi... Cos i juz rem i got...,Ü bot notes oredi... Cos i juz rem i got...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,43,9,False,needs_review,kept_strict_raw,True,,,,,,,bot notes oredi cos i juz rem i got,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,547,kept_ham_passthrough,ham row copied through without content changes,,
uci_000211,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,211,Both :) i shoot big loads so get ready!,Both :) i shoot big loads so get ready!,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,39,8,False,needs_review,kept_strict_raw,True,,,,,,,both i shoot big loads so get ready,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,548,kept_ham_passthrough,ham row copied through without content changes,,
uci_003145,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3145,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,156,28,False,needs_review,kept_strict_raw,True,,,,,,,boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl i love u kano,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,549,kept_ham_passthrough,ham row copied through without content changes,,
uci_003070,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3070,Boy you best get yo ass out here quick,Boy you best get yo ass out here quick,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,38,9,False,needs_review,kept_strict_raw,True,,,,,,,boy you best get yo ass out here quick,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,550,kept_ham_passthrough,ham row copied through without content changes,,
uci_003359,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3359,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..","Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,67,9,False,needs_review,kept_strict_raw,True,,,,,,,brainless baby doll d vehicle sariyag drive madoke barolla,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,551,kept_ham_passthrough,ham row copied through without content changes,,
smishtank_1068,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1068,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in 2 months. Read this crazy story here ak90.xyz/VHtCnf804F how she keeps her job,Breaking Story! NBC threatens to fire Actress if she doesn't drop 30 pds in 2 months. Read this crazy story here <URL> how she keeps her job,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=NBC; sender_type=Phone Number; url=ak90.xyz/VHtCnf804F; domain=ak90.xyz,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,154,30,False,needs_review,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,breaking story nbc threatens to fire actress if she doesn t drop 30 pds in 2 months read this crazy story here < > how she keeps her job,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,breaking story nbc threatens to fire actress if she doesn t drop 30 pds in 2 months read this crazy story here ak90 xyz vhtcnf804f how she keeps her job,,1,unique_family,final dataset row kept under strong campaign-family cap,552,kept,kept under strong campaign-family cap,,
smishtank_657,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,657,"Breakthrough new miracle CBD Gummies that fixes Type-2 immediately blows the sharks away. Drops A1C On The Spot! Handle Your Type 2 Today imperialautumn.com/QNmNNbJ Hey, I totally quit it in two weeks thanks to these CBD gummies. I quit smoking for good! I was a smoker for 15 years and had enough of it. After trying it all - the gum, the patch, the you name it - I went to this as a last resort. Just 1 Gummy stops nicotine cravings on the spot! This method is","Breakthrough new miracle CBD Gummies that fixes Type-2 immediately blows the sharks away. Drops A1C On The Spot! Handle Your Type 2 Today <URL> Hey, I totally quit it in two weeks thanks to these CBD gummies. I quit smoking for good! I was a smoker for 15 years and had enough of it. After trying it all - the gum, the patch, the you name it - I went to this as a last resort. Just 1 Gummy stops nicotine cravings on the spot! This method is",verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Advertisement; brand=imperialautumn.com; sender_type=Phone Number; url=imperialautumn.com/QNmNNbJ; domain=imperialautumn.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,462,89,True,possible_multipart_sms,kept_strict_raw,True,,pass_likely_smishing,urgency_or_security;url_or_domain,3,,keep,breakthrough new miracle cbd gummies that fixes type 2 immediately blows the sharks away drops a1c on the spot handle your type 2 today < > hey i totally quit it in two weeks thanks to these cbd gummies i quit smoking for good i was a smoker for 15 years and had enough of it after trying it all the gum the patch the you name it i went to this as a last resort just 1 gummy stops nicotine cravings on the spot this method is,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,breakthrough new miracle cbd gummies that fixes type 2 immediately blows the sharks away drops a1c on the spot handle your type 2 today imperialautumn com qnmnnbj hey i totally quit it in two weeks thanks to these cbd gummies i quit smoking for good i was a smoker for 15 years and had enough of it after trying it all the gum the patch the you name it i went to this as a last resort just 1 gummy stops nicotine cravings on the spot this method is,,1,unique_family,final dataset row kept under strong campaign-family cap,553,kept,kept under strong campaign-family cap,,
smishtank_249,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,249,Brenda shot you a live video invite. Access her webcam here: http://cvvwbt.com/P9nu9lx,Brenda shot you a live video invite. Access her webcam here: <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=http://cvvwbt.com/P9nu9lx; domain=cvvwbt.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,86,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep,brenda shot you a live video invite access her webcam here < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,brenda shot you a live video invite access her webcam here <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,554,kept,kept under strong campaign-family cap,,
uci_000415,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,415,Bring home some Wendy =D,Bring home some Wendy =D,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,24,5,False,needs_review,kept_strict_raw,True,,,,,,,bring home some wendy d,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,555,kept_ham_passthrough,ham row copied through without content changes,,
uci_002199,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2199,Bring it if you got it,Bring it if you got it,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,22,6,False,needs_review,kept_strict_raw,True,,,,,,,bring it if you got it,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,556,kept_ham_passthrough,ham row copied through without content changes,,
uci_001691,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1691,Bring tat cd don forget,Bring tat cd don forget,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,23,5,False,needs_review,kept_strict_raw,True,,,,,,,bring tat cd don forget,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,557,kept_ham_passthrough,ham row copied through without content changes,,
uci_002438,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2438,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,114,24,False,needs_review,kept_strict_raw,True,,,,,,,btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,558,kept_ham_passthrough,ham row copied through without content changes,,
uci_001352,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,1352,Bugis oso near wat...,Bugis oso near wat...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,21,4,False,needs_review,kept_strict_raw,True,,,,,,,bugis oso near wat,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,559,kept_ham_passthrough,ham row copied through without content changes,,
uci_003396,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3396,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,129,28,False,needs_review,kept_strict_raw,True,,,,,,,bull your plan was to go floating off to ikea with me without a care in the world so i have to live with your mess another day,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,560,kept_ham_passthrough,ham row copied through without content changes,,
smishtank_243,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,243,BustyMary89 sent these triple x-photos 4 you. Open them here: http://swhcdt.com/zErCE7I,BustyMary89 sent these triple x-photos 4 you. Open them here: <URL>,verified_smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,true,false,false,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=http://swhcdt.com/zErCE7I; domain=swhcdt.com,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,15,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,bustymary89 sent these triple x photos 4 you open them here < >,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,bustymary89 sent these triple x photos 4 you open them here <url>,,1,unique_family,final dataset row kept under strong campaign-family cap,561,kept,kept under strong campaign-family cap,,
uci_000365,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,365,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,88,16,False,needs_review,kept_strict_raw,True,,,,,,,busy here trying to finish for new year i am looking forward to finally meeting you,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,562,kept_ham_passthrough,ham row copied through without content changes,,
uci_000544,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,544,But am going to college pa. What to do. are else ill come there it self. Pa.,But am going to college pa. What to do. are else ill come there it self. Pa.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,76,17,False,needs_review,kept_strict_raw,True,,,,,,,but am going to college pa what to do are else ill come there it self pa,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,563,kept_ham_passthrough,ham row copied through without content changes,,
uci_002349,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2349,But i dint slept in afternoon.,But i dint slept in afternoon.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,30,6,False,needs_review,kept_strict_raw,True,,,,,,,but i dint slept in afternoon,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,564,kept_ham_passthrough,ham row copied through without content changes,,
uci_003419,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,3419,But i haf enuff space got like 4 mb...,But i haf enuff space got like 4 mb...,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,38,9,False,needs_review,kept_strict_raw,True,,,,,,,but i haf enuff space got like 4 mb,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,565,kept_ham_passthrough,ham row copied through without content changes,,
uci_000441,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,441,But i have to. I like to have love and arrange.,But i have to. I like to have love and arrange.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,47,11,False,needs_review,kept_strict_raw,True,,,,,,,but i have to i like to have love and arrange,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,566,kept_ham_passthrough,ham row copied through without content changes,,
uci_002141,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2141,But i juz remembered i gotta bathe my dog today..,But i juz remembered i gotta bathe my dog today..,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,49,10,False,needs_review,kept_strict_raw,True,,,,,,,but i juz remembered i gotta bathe my dog today,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,567,kept_ham_passthrough,ham row copied through without content changes,,
uci_002002,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,2002,But i'll b going 2 sch on mon. My sis need 2 take smth.,But i'll b going 2 sch on mon. My sis need 2 take smth.,ham,ham,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,false,UCI spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,55,15,False,needs_review,kept_strict_raw,True,,,,,,,but i ll b going 2 sch on mon my sis need 2 take smth,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept_ham_passthrough,ham rows copied through in this step,,,,,,,,568,kept_ham_passthrough,ham row copied through without content changes,,
