review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,raw_quality_status,raw_quality_flags,raw_placeholder_detected,raw_placeholder_types,raw_length,raw_token_count,multi_message_cell_detected,duplicate_key,duplicate_status,suggested_action,replacement_needed_reason
EXP-SPAM-0076,"Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.","Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.","Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.",spam,spam,needs_smishing_relabel,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,True,True,False,True,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,159,26,False,minimal documentation quick approval low rates home loan 9 25 loan against properties 11 5 call on < > visit < > apply,unique,keep,
EXP-SPAM-0077,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,148,28,False,sorry u can not unsubscribe yet the mob offer package has a min term of 54 weeks> pls resubmit request after expiry reply themob help 4 more info,unique,keep,
EXP-SPAM-0078,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!","Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!","Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,telecom promo,,,,,,pass_raw_complete,,False,,100,17,False,free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now,unique,keep,
EXP-SPAM-0079,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,,,,,,pass_raw_complete,,False,,149,23,False,double mins and txts 4 6months free bluetooth on orange available on sony nokia motorola phones call mobileupd8 on < > or call2optout n9dx,unique,keep,
EXP-SPAM-0080,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,spam,spam,needs_smishing_relabel,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom promo,,,,,,pass_raw_complete,,False,,125,26,False,ur balance is now < > ur next question is who sang uptown girl in the 80 s 2 answer txt ur answer to 83600 good luck,unique,keep,
EXP-SPAM-0081,Fuck you scammer! I'll find you and I'm coming for you. 💀,Fuck you scammer! I'll find you and I'm coming for you. 💀,Fuck you scammer! I'll find you and I'm coming for you. 💀,smishing_corpus_row,smishing,possible_spam_not_smishing,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,57,13,False,fuck you scammer i ll find you and i m coming for you,unique,keep,
EXP-SPAM-0082,I sent money to the wrong person (single digit error).,I sent money to the wrong person (single digit error).,I sent money to the wrong person (single digit error).,smishing_corpus_row,smishing,possible_spam_not_smishing,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,,,,,,pass_raw_complete,,False,,54,10,False,i sent money to the wrong person single digit error,unique,keep,
EXP-SPAM-0083,Who is this if I don't know you please stop texting me before I report it to the police,Who is this if I don't know you please stop texting me before I report it to the police,Who is this if I don't know you please stop texting me before I report it to the police,smishing_corpus_row,smishing,possible_spam_not_smishing,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,87,20,False,who is this if i don t know you please stop texting me before i report it to the police,unique,keep,
EXP-SPAM-0084,MS1 Your package was sent to the wrong address and no one signed for it. Please fill in the address and redeliver: usp-plutrebun.us,MS1 Your package was sent to the wrong address and no one signed for it. Please fill in the address and redeliver: usp-plutrebun.us,MS1 Your package was sent to the wrong address and no one signed for it. Please fill in the address and redeliver: <URL>,phishing_messages_row,smishing,weak_signal_suspicious,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,131,25,False,ms1 your package was sent to the wrong address and no one signed for it please fill in the address and redeliver < >,unique,keep,
EXP-SPAM-0085,"No fee required. 🎁🎁
Earn $1 to $2 daily, with additional earning opportunities. Message us if interested.","No fee required. 🎁🎁
Earn $1 to $2 daily, with additional earning opportunities. Message us if interested.","No fee required. 🎁🎁 Earn <AMOUNT> to <AMOUNT> daily, with additional earning opportunities. Message us if interested.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,job/investment offer,,,,,,pass_raw_complete,,False,,106,16,False,no fee required earn < > to < > daily with additional earning opportunities message us if interested,unique,keep,
EXP-SPAM-0086,I bless your generosity my highest gratitude and appreciation for all the love and support you've shown me during my staying in BBT I'm so grateful❤️🙏🏼❤️🙏🏼,I bless your generosity my highest gratitude and appreciation for all the love and support you've shown me during my staying in BBT I'm so grateful❤️🙏🏼❤️🙏🏼,I bless your generosity my highest gratitude and appreciation for all the love and support you've shown me during my staying in BBT I'm so grateful❤️🙏🏼❤️🙏🏼,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,155,28,False,i bless your generosity my highest gratitude and appreciation for all the love and support you ve shown me during my staying in bbt i m so grateful,unique,keep,
EXP-SPAM-0087,We would like to know your experience with Grab,We would like to know your experience with Grab,We would like to know your experience with Grab,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,47,9,False,we would like to know your experience with grab,unique,keep,
EXP-SPAM-0088,FB Company  #The facebook page you are managing has been reported.  #For more info,FB Company  #The facebook page you are managing has been reported.  #For more info,FB Company #The facebook page you are managing has been reported. #For more info,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,82,14,False,fb company the facebook page you are managing has been reported for more info,unique,keep,
EXP-SPAM-0089,"100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: 01867546389","100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: 01867546389","100% guaranteed job opportunity abroad. No fee, just need your passport and educational qualifications. Contact: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,job/investment offer,,,,,,pass_raw_complete,,False,,124,16,False,100 guaranteed job opportunity abroad no fee just need your passport and educational qualifications contact < >,unique,keep,
EXP-SPAM-0090,Your order PO08521477130884 has been delivered. Thank you for ordering with 1mg. Stay Healthy! Team 1mg,Your order PO08521477130884 has been delivered. Thank you for ordering with 1mg. Stay Healthy! Team 1mg,Your order PO08521477130884 has been delivered. Thank you for ordering with 1mg. Stay Healthy! Team 1mg,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,True,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,103,16,False,your order po < > has been delivered thank you for ordering with 1mg stay healthy team 1mg,unique,keep,
EXP-SPAM-0091,Your son's university admission canceled. Restore with donation 75000 TK: admission-restore.bd/urgent,Your son's university admission canceled. Restore with donation 75000 TK: admission-restore.bd/urgent,Your son's university admission canceled. Restore with donation 75000 TK: admission-restore.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,,,,,,pass_raw_complete,,False,,101,15,False,your son s university admission canceled restore with donation 75000 tk < >,unique,keep,
EXP-SPAM-0092,"FRM:ampbell
SUBJ:the shadedEvie and
MSG: kn6wde
Please wait...","FRM:ampbell
SUBJ:the shadedEvie and
MSG: kn6wde
Please wait...",FRM:ampbell SUBJ:the shadedEvie and MSG: kn6wde Please wait...,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,62,10,False,frm ampbell subj the shadedevie and msg kn6wde please wait,unique,keep,
EXP-SPAM-0093,Win signed gloves by Mashrafe by betting at the casino. Start now: xini.eu/00Qe,Win signed gloves by Mashrafe by betting at the casino. Start now: xini.eu/00Qe,Win signed gloves by Mashrafe by betting at the casino. Start now: xini.eu/00Qe,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,79,15,False,win signed gloves by mashrafe by betting at the casino start now < >,unique,keep,
EXP-SPAM-0094,"If anyone wants to earn income online from home, inbox me. 200 to 500 taka daily.","If anyone wants to earn income online from home, inbox me. 200 to 500 taka daily.","If anyone wants to earn income online from home, inbox me. 200 to 500 taka daily.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,job/investment offer,,,,,,pass_raw_complete,,False,,81,16,False,if anyone wants to earn income online from home inbox me 200 to 500 taka daily,unique,keep,
EXP-SPAM-0095,You have a pending tax refund for 265.84GBP to proceed please follow the link below.,You have a pending tax refund for 265.84GBP to proceed please follow the link below.,You have a pending tax refund for 265.84GBP to proceed please follow the link below.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,84,16,False,you have a pending tax refund for < > to proceed please follow the link below,unique,keep,
EXP-SPAM-0096,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,136,24,False,high five nobuhlenombuso2 you ve done all the slam the scam challenges woohoo i ve entered you into a daily draw to win data,unique,keep,
EXP-SPAM-0097,"We tried delivering your parcel, but found no one at your address.
Reschedule a delivery to avoid having the parcel sent back:","We tried delivering your parcel, but found no one at your address.
Reschedule a delivery to avoid having the parcel sent back:","We tried delivering your parcel, but found no one at your address. Reschedule a delivery to avoid having the parcel sent back:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,126,22,False,we tried delivering your parcel but found no one at your address reschedule a delivery to avoid having the parcel sent back,unique,keep,
EXP-SPAM-0098,Sorry about that. We understand that you're waiting for a communication from our end. Be assured we're working on the issue raised. Request you to allow us some more time so that we can sort this out. Appreciate your patience. ^CK,Sorry about that. We understand that you're waiting for a communication from our end. Be assured we're working on the issue raised. Request you to allow us some more time so that we can sort this out. Appreciate your patience. ^CK,Sorry about that. We understand that you're waiting for a communication from our end. Be assured we're working on the issue raised. Request you to allow us some more time so that we can sort this out. Appreciate your patience. ^CK,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,230,43,False,sorry about that we understand that you re waiting for a communication from our end be assured we re working on the issue raised request you to allow us some more time so that we can sort this out appreciate your patience ck,unique,keep,
EXP-SPAM-0099,"If you have 3-4 hours free daily, then let me know. I hope I can provide you with a very good job opportunity. Inbox me","If you have 3-4 hours free daily, then let me know. I hope I can provide you with a very good job opportunity. Inbox me","If you have 3-4 hours free daily, then let me know. I hope I can provide you with a very good job opportunity. Inbox me",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,119,26,False,if you have 3 4 hours free daily then let me know i hope i can provide you with a very good job opportunity inbox me,unique,keep,
EXP-SPAM-0100,"Dear Customer, our delivery man tried delivery at your address but failed due to House was locked . Delivery will be attempted again. - HPCL","Dear Customer, our delivery man tried delivery at your address but failed due to House was locked . Delivery will be attempted again. - HPCL","Dear Customer, our delivery man tried delivery at your address but failed due to House was locked. Delivery will be attempted again. - HPCL",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,140,23,False,dear customer our delivery man tried delivery at your address but failed due to house was locked delivery will be attempted again hpcl,unique,keep,
EXP-SPAM-0101,"BDO ALERT
Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:","BDO ALERT
Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:","BDO ALERT Our system has detected a suspicious activity from your funds. If this was you, kindly disregard this message. Otherwise, please proceed to verification:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,163,25,False,bdo alert our system has detected a suspicious activity from your funds if this was you kindly disregard this message otherwise please proceed to verification,unique,keep,
EXP-SPAM-0102,"We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:","We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:","We are currently approving all sort of loans with low interest rates & flexible repayments. To apply, Pls contact us at:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,120,20,False,we are currently approving all sort of loans with low interest rates flexible repayments to apply pls contact us at,unique,keep,
EXP-SPAM-0103,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,Note Reward will return to sender if you fail to collect it in Ashland: hqwr.link/77Taj8F,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,reward/prize,,,,,,pass_raw_complete,,False,,89,17,False,note reward will return to sender if you fail to collect it in ashland < >,unique,keep,
EXP-SPAM-0104,You have a refund of £218 from an overpayment.,You have a refund of £218 from an overpayment.,You have a refund of <AMOUNT> from an overpayment.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,46,9,False,you have a refund of < > from an overpayment,unique,keep,
EXP-SPAM-0105,"DVLA:
You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.","DVLA:
You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.",DVLA: You still have an outstanding vehicle tax reimbursement of 63.97 GBP. Follow the link.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,92,16,False,dvla you still have an outstanding vehicle tax reimbursement of < > follow the link,unique,keep,
EXP-SPAM-0106,Burger King Request your Fr@@ and enter for fr@@ for a Year 1X3.me/3WJ0mm Send message,Burger King Request your Fr@@ and enter for fr@@ for a Year 1X3.me/3WJ0mm Send message,Burger King Request your Fr@@ and enter for fr@@ for a Year <URL> Send message,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,86,17,False,burger king request your fr and enter for fr for a year < > send message,unique,keep,
EXP-SPAM-0107,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your <AMOUNT> refund,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,115,17,False,refund confirmation process complete the required online verification to ensure the release of your < > refund,unique,keep,
EXP-SPAM-0108,"There's a home listed in your search area. Homes are moving fast!
From $412 - 569","There's a home listed in your search area. Homes are moving fast!
From $412 - 569",There's a home listed in your search area. Homes are moving fast! From <AMOUNT> - 569,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,False,True,False,True,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,81,16,False,there s a home listed in your search area homes are moving fast from < >,unique,keep,
EXP-SPAM-0109,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,Nedbank. You recently received an SMS regarding your FICA verification. The SMS was sent in error. We apologise for any inconvenience caused.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,141,22,False,nedbank you recently received an sms regarding your fica verification the sms was sent in error we apologise for any inconvenience caused,unique,keep,
EXP-SPAM-0110,We were unable to deliver your parcel as there was no one present to sign for the...,We were unable to deliver your parcel as there was no one present to sign for the...,We were unable to deliver your parcel as there was no one present to sign for the...,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,84,17,False,we were unable to deliver your parcel as there was no one present to sign for the,unique,keep,
EXP-SPAM-0111,"NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8","NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8","NTLFIX.ID# 328054 Your-SUBSCRIPTION-IS-ON ""HOID"",Renewal-your-bill-now:// @@,unusa.id/csv8",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,90,15,False,< > 328054 your subscription is on hoid renewal your bill now < >,unique,keep,
EXP-SPAM-0112,"We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:","We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:","We've been notified you have been exposed to someone with Omicron. To control the spread of the virus, please order a test via:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,127,24,False,we ve been notified you have been exposed to someone with omicron to control the spread of the virus please order a test via,unique,keep,
EXP-SPAM-0113,"""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:","""My wife & I are struggling, this could be our answer."" - our product is helping couples nationwide. Do, your free sample:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,122,20,False,my wife i are struggling this could be our answer our product is helping couples nationwide do your free sample,unique,keep,
EXP-SPAM-0114,-)_ Can You Giive Mee Couple Of OrgAsM..,-)_ Can You Giive Mee Couple Of OrgAsM..,-)_ Can You Giive Mee Couple Of OrgAsM..,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,40,8,False,can you giive mee couple of orgasm,unique,keep,
EXP-SPAM-0115,"Hello,I just see your property listed on your fb","Hello,I just see your property listed on your fb","Hello,I just see your property listed on your fb",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,,pass_raw_complete,,False,,48,10,False,hello i just see your property listed on your fb,unique,keep,
EXP-SPAM-0116,"If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it.
Only telegram id needed.","If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it.
Only telegram id needed.","If you try well, you can earn TK30-60 thousand per month...!🥰Even if you don't want to work, do our online class once, hope you will like it. Only telegram id needed.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,job/investment offer,,,,,,pass_raw_complete,,False,,167,34,False,if you try well you can earn tk30 60 thousand per month even if you don t want to work do our online class once hope you will like it only telegram id needed,unique,keep,
EXP-SPAM-0117,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,Hi Dad I have damaged my phone so this is my new number just until I get my phone repaired Save my temp number x Thanks for saving number. I'll be on this number just until I get my phone repaired. X Hopefully the phone shop can fix it fingers crossed.. I'm having a nightmare with another issue that I may need help with.. x,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,delivery-like suspicious,,,,,,review_too_long,too_long,False,,325,67,False,hi dad i have damaged my phone so this is my new number just until i get my phone repaired save my temp number x thanks for saving number i ll be on this number just until i get my phone repaired x hopefully the phone shop can fix it fingers crossed i m having a nightmare with another issue that i may need help with x,unique,keep,
EXP-SPAM-0118,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,82,8,False,hdfcupi 07naizdocfyt 2ffds1rric2 bi 2fq5f0i3305660d 3d1licrcl1knbh 2f0yo 2fwug8kjd,unique,keep,
EXP-SPAM-0119,"Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link","Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link","Dear customer, we were unable to deliver the package to the provided address Request a second attempt by using the following link",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,,pass_raw_complete,,False,,129,22,False,dear customer we were unable to deliver the package to the provided address request a second attempt by using the following link,unique,keep,
EXP-SPAM-0120,"Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity","Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity","Notification: Dear Consumers, If you get an SMS about disconnection of Electricity, asking you to contact an electricity officer, know that it’s a FRAUD message. DO not fall prey to it. We at Adani Electricity will never send out an SMS from an unregistered number. Regards Team Adani Electricity",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,generic scam-like or unclear,,,,,,pass_raw_complete,,False,,296,50,False,notification dear consumers if you get an sms about disconnection of electricity asking you to contact an electricity officer know that it s a fraud message do not fall prey to it we at adani electricity will never send out an sms from an unregistered number regards team adani electricity,unique,keep,
