unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action
replacement_imc25_english_smish_03923,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03923,Dear Customer Your SBI Account will be block please update your PANCARD immediately complete your KYC click here.,Dear Customer Your SBI Account will be block please update your PANCARD immediately complete your KYC click here.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03923,gathered_imc25_english_smish_02987,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03923; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,113,18,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep
replacement_ncsu_sms_phishing_003186,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003186,"5You recently set up a new payee via mobile , on 27/07. If this was NOT you, please visit: https:// teste.com","5You recently set up a new payee via mobile, on 27/07. If this was NOT you, please visit: https:// <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003186,gathered_imc25_english_smish_02992,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003186; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,109,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep
replacement_hf_bengali_sms_smishing_english_smish_0196,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0196,"You have been selected for part-time or full-time, 500 taka daily, apply for vacant positions and take this opportunity https://wa.me/88017444378617","You have been selected for part-time or full-time, 500 taka daily, apply for vacant positions and take this opportunity <URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0196,gathered_imc25_english_smish_02993,true,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0196; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,25,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,callback_phone;url_or_domain,3,,keep
replacement_imc25_english_smish_03928,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03928,Paytm Secure SMS to verify your number and login: $YzU1M2E4MTIyMmQ5NWMmNWVjMmMTjYThiZTg,Paytm Secure SMS to verify your number and login: $YzU1M2E4MTIyMmQ5NWMmNWVjMmMTjYThiZTg,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03928,gathered_imc25_english_smish_02994,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03928; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,87,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request,2,,keep
replacement_ncsu_sms_phishing_003191,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003191,Welcome to Artlogo! Being a part of our VIP CLUB comes with privilege. Download your free branding workbook here: https://kvo6.io/0/53Vd4C Add Business Card Template to your cart together with your logo signature. Use code: ARTLOGOCLUB And get your Business Card Template FOR FREE! Shop now: https://kvo6.io/0/53Vd4D,Welcome to Artlogo! Being a part of our VIP CLUB comes with privilege. Download your free branding workbook here: <URL> Add Business Card Template to your cart together with your logo signature. Use code: ARTLOGOCLUB And get your Business Card Template FOR FREE! Shop now: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003191,gathered_imc25_english_smish_02995,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003191; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,316,54,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;url_or_domain,4,,keep
replacement_hf_bengali_sms_smishing_english_smish_0201,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0201,Win free hotel booking with Mashrafe by betting on BPL. Join: promusic.co/components/interbank.com/,Win free hotel booking with Mashrafe by betting on BPL. Join: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0201,gathered_imc25_english_smish_02997,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=hey mum/dad; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0201; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,99,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep
replacement_imc25_english_smish_03939,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03939,eFlow: Your eFlow account will be disabled due to failure to accept the new update. To accept Please visit:,eFlow: Your eFlow account will be disabled due to failure to accept the new update. To accept Please visit:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03939,gathered_imc25_english_smish_02999,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03939; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,107,19,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request,4,,keep
replacement_ncsu_sms_phishing_003198,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003198,Dear Customer. You have to put all the data from accurate information in order for us to reach your address to receive your package Check Here: https://trademine.io/veriflcation,Dear Customer. You have to put all the data from accurate information in order for us to reach your address to receive your package Check Here: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003198,gathered_imc25_english_smish_03003,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003198; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,177,30,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,delivery_theme;url_or_domain,3,,keep
replacement_hf_bengali_sms_smishing_english_smish_0205,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0205,"Bet at the casino today and get a chance to win 10,000 taka! Join now: smilesvoegol.servebbs.org/voegol.php","Bet at the casino today and get a chance to win 10,000 taka! Join now: <URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0205,gathered_imc25_english_smish_03006,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0205; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,107,21,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep
replacement_imc25_english_smish_03946,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03946,Authentication code for confirming your enquiry is [redacted]. Please enter the same to verify your number. Regards PNB Housing,Authentication code for confirming your enquiry is [redacted]. Please enter the same to verify your number. Regards PNB Housing,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03946,gathered_imc25_english_smish_03007,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03946; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,127,19,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request,4,,keep
replacement_ncsu_sms_phishing_003199,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003199,ATO: you are entitled to a tax refund. Complete the refund on our website: https://ato-au.online/aus/online/62g5a9y7ced734g,ATO: you are entitled to a tax refund. Complete the refund on our website: <URL>,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003199,gathered_imc25_english_smish_03008,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003199; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,123,21,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,government_theme;url_or_domain,3,,keep
replacement_hf_bengali_sms_smishing_english_smish_0210,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0210,"Bet on IPL today and win 10,000 taka cashback. Start: promusic.co/components/interbank.com/","Bet on IPL today and win 10,000 taka cashback. Start: <URL>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0210,gathered_imc25_english_smish_03010,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0210; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,91,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep
strict_replacement_imc25_english_smish_03965,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03965,Dear HDFC Bank user your HDFC Netbanking account ...,Dear HDFC Bank user your HDFC Netbanking account ...,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03965,replacement_imc25_english_smish_03951,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03951; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=hey mum/dad,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,52,8,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential,2,,keep
replacement_ncsu_sms_phishing_003204,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003204,"Your   ANZ   OnlineCode   security   settings   have   expired.   To   maintain   the   security   of   your   account,   confirm   your   details   via   anz-online-check.com.   Hello.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL> Hello.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003204,gathered_imc25_english_smish_03012,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003204; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,185,23,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep
replacement_hf_bengali_sms_smishing_english_smish_0213,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0213,Get a chance to lunch with Shakib by betting on cricket! Start here: ebayisapidlld.altervista.org/,Get a chance to lunch with Shakib by betting on cricket! Start here: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0213,gathered_imc25_english_smish_03016,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0213; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,98,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,url_or_domain,2,,keep
replacement_ncsu_sms_phishing_003205,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003205,"Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via anz-online-check.com.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003205,gathered_imc25_english_smish_03022,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003205; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,140,22,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep
replacement_hf_bengali_sms_smishing_english_smish_0215,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0215,Your gas bill is overdue. Make payment immediately. Call +8801814455667,Your gas bill is overdue. Make payment immediately. Call <PHONE>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0215,gathered_imc25_english_smish_03027,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0215; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,71,10,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;callback_phone;urgency_or_security,6,,keep
replacement_imc25_english_smish_03980,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03980,[BANK Alert]: Your BANK account was successfully linked into BPI Online if you did not make this change cancel it here:,[BANK Alert]: Your BANK account was successfully linked into BPI Online if you did not make this change cancel it here:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03980,gathered_imc25_english_smish_03032,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03980; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,119,21,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep
replacement_ncsu_sms_phishing_003207,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003207,"Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via anz-online-check.com. Bull.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL> Bull.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003207,gathered_imc25_english_smish_03035,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003207; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,146,23,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep
replacement_hf_bengali_sms_smishing_english_smish_0224,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0224,"🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://t.me/pepe_miner_game_bot?start=5825648889","🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://<URL>?start=<PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0224,gathered_imc25_english_smish_03037,true,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0224; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,217,36,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,callback_phone,1,borderline smishing signal,manual_review
strict_replacement_ncsu_sms_phishing_003179,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_003179,"[M&T]: Your one time passcode is 731194. If you did not request this code, visit and validate steps as follows at: https://secured-mtb3online.com.","[M&T]: Your one time passcode is 731194. If you did not request this code, visit and validate steps as follows at: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003179,replacement_imc25_english_smish_03990,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03990; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,146,26,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep
replacement_ncsu_sms_phishing_003208,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003208,"Your  ANZ  OnlineCode  security  settings  have  expired.  To  maintain  the  security  of  your  account,  confirm  your  details  via  anz-online-check.com.  Xray.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL> Xray.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003208,gathered_imc25_english_smish_03039,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003208; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,165,23,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep
replacement_hf_bengali_sms_smishing_english_smish_0227,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0227,"Thank you for your recent Amazon purchase. You have been charged $180.34. If there is any mistake, please call (407)438-4356","Thank you for your recent Amazon purchase. You have been charged <AMOUNT>. If there is any mistake, please call (<PHONE>",smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0227,gathered_imc25_english_smish_03040,false,false,true,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0227; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,124,23,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;callback_phone,3,,keep
replacement_imc25_english_smish_03992,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03992,Dear user your HDFC Account is blocked pls update PAN CARD Click here link-,Dear user your HDFC Account is blocked pls update PAN CARD Click here link-,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03992,gathered_imc25_english_smish_03041,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03992; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,75,14,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security,5,,keep
replacement_ncsu_sms_phishing_003209,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_003209,"Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via anz-online-check.com. Soft.","Your ANZ OnlineCode security settings have expired. To maintain the security of your account, confirm your details via <URL> Soft.",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_003209,gathered_imc25_english_smish_03042,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_003209; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,146,23,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential;action_request;urgency_or_security;url_or_domain,7,,keep
