unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason
replacement_imc25_english_smish_08181,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_08181,(BOA) Your account is limited. Please follow the link to securely update your personal information:,(BOA) Your account is limited. Please follow the link to securely update your personal information:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_08181,gathered_imc25_english_smish_05605,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_08181; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,99,15,False,likely_sms,kept_strict_raw,True,,boa your account is limited please follow the link to securely update your personal information,camp_000055,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_ncsu_sms_phishing_024316,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_024316,"Buyer paid, confirm sale:https://shrtlink.net/61ae4db1","Buyer paid, confirm sale:<URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_024316,replacement_imc25_english_smish_17345,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17345; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,54,8,False,likely_sms,replaced_with_strict_raw_candidate,True,,buyer paid confirm sale < >,camp_000056,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_ncsu_sms_phishing_007800,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_007800,Cba - We have temporarily frozen your bank due to unusual activity. Please visit: comm-home.com immediately,Cba - We have temporarily frozen your bank due to unusual activity. Please visit: <URL> immediately,phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_007800,replacement_imc25_english_smish_07151,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07151; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,107,17,False,likely_sms,replaced_with_strict_raw_candidate,True,,cba we have temporarily frozen your bank due to unusual activity please visit < > immediately,camp_000057,2,campaign_representative,True,selected under max 1 per template cap
gathered_imc25_english_smish_01898,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_01898,Citizen Bank : we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account,Citizen Bank: we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account,smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,211,37,False,likely_sms,kept_strict_raw,True,,citizen bank we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account,camp_000058,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_hf_bengali_sms_smishing_english_smish_0634,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,hf_bengali_sms_smishing_english_smish_0634,Click here to increase your credit card limit: http://bit.ly/CardLimit,Click here to increase your credit card limit: <URL>,smish,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0634,replacement_imc25_english_smish_03147,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03147; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,70,12,False,likely_sms,replaced_with_strict_raw_candidate,True,,click here to increase your credit card limit < >,camp_000059,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_08127,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_08127,"Commonwealth Bank Alert:Dear customer,
You're required to verify your personal information to avoid restriction being placed on your account.
Please follow the link to update your details.","Commonwealth Bank Alert:Dear customer, You're required to verify your personal information to avoid restriction being placed on your account. Please follow the link to update your details.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_08127,replacement_imc25_english_smish_08162,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_08162; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,188,29,False,likely_sms,replaced_with_strict_raw_candidate,True,,commonwealth bank alert dear customer you re required to verify your personal information to avoid restriction being placed on your account please follow the link to update your details,camp_000060,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_17662,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17662,"Congratulations,
Dear Customer,
Only You Got Xiaomi Special offer Buy Latest Redmi Note 7 Pro At Just Rs.11/- Only, Hurry Click Now-","Congratulations, Dear Customer, Only You Got Xiaomi Special offer Buy Latest Redmi Note 7 Pro At Just Rs.11/- Only, Hurry Click Now-",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17662,gathered_imc25_english_smish_12567,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17662; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,132,23,False,likely_sms,kept_strict_raw,True,,congratulations dear customer only you got xiaomi special offer buy latest redmi note 7 pro at just rs 11 only hurry click now,camp_000061,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_19174,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_19174,"Congratulations Dear Customer You Have Won The Prize Of 25,00000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations","Congratulations Dear Customer You Have Won The Prize Of 25,00000 By KBC Department Please Collect Your Prize Urgently By Follow The Company Rule's & Regulations",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19174,replacement_imc25_english_smish_19172,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19172; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,160,26,False,likely_sms,replaced_with_strict_raw_candidate,True,,congratulations dear customer you have won the prize of < > by kbc department please collect your prize urgently by follow the company rule s regulations,camp_000062,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_11846,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_11846,Dear A/c Holder Your SBI Bank Documents has expired A/c will be Blocked your updete Document by Net Banking visit,Dear A/c Holder Your SBI Bank Documents has expired A/c will be Blocked your updete Document by Net Banking visit,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_11846,replacement_imc25_english_smish_12032,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_12032; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,113,22,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear a c holder your sbi bank documents has expired a c will be blocked your updete document by net banking visit,camp_000063,2,campaign_representative,True,selected under max 1 per template cap
replacement_ncsu_sms_phishing_004138,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_004138,"Dear Badis Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: https://mytextprospector.com/PackID-965220","Dear Badis Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_004138,gathered_imc25_english_smish_03483,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_004138; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,188,29,False,likely_sms,kept_strict_raw,True,,dear badis sorry to inform you that your package bearing tracking number us954202 which arrived on july < > will be returned look here < >,camp_000064,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_ncsu_sms_phishing_004397,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_004397,"Dear BBw5ay , Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: https://mytextprospector.com/PackID-965220","Dear BBw5ay, Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_004397,replacement_imc25_english_smish_05731,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_05731; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,191,29,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear bbw5ay sorry to inform you that your package bearing tracking number us954202 which arrived on july < > will be returned look here < >,camp_000065,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_15430,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_15430,"Dear Consumer, Advance Payment of Rs. 911.50 for your Order No.78692 Received Successfully.","Dear Consumer, Advance Payment of Rs. 911.50 for your Order No.78692 Received Successfully.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_15430,replacement_imc25_english_smish_15455,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_15455; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,91,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear consumer advance payment of rs < > for your order no < > received successfully,camp_000066,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_13282,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_13282,Dear Customer your ATM Card has been Blocked By State Bank Due To Non-Verification Yet If You Want To Keep Using Your ATM CARD Us:Call me.,Dear Customer your ATM Card has been Blocked By State Bank Due To Non-Verification Yet If You Want To Keep Using Your ATM CARD Us:Call me.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_13282,replacement_imc25_english_smish_13436,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13436; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,138,28,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear customer your atm card has been blocked by state bank due to non verification yet if you want to keep using your atm card us call me,camp_000067,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_07875,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07875,Dear Customer Your Electricity Power will be disconnected...,Dear Customer Your Electricity Power will be disconnected...,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07875,gathered_imc25_english_smish_15982,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07875; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,60,8,False,likely_sms,kept_strict_raw,True,,dear customer your electricity power will be disconnected,camp_000068,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_07721,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07721,Dear Customer your H.D.F.C NET BANKING! Account Will be Suspended! Today Please Update Your PAN CARD Click here to link,Dear Customer your H.D.F.C NET BANKING! Account Will be Suspended! Today Please Update Your PAN CARD Click here to link,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07721,gathered_imc25_english_smish_04820,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07721; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,119,23,False,likely_sms,kept_strict_raw,True,,dear customer your h d f c net banking account will be suspended today please update your pan card click here to link,camp_000069,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_07532,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07532,Dear Customer your HDFC NET-BANKING Account Will be Blocked Today Please Update,Dear Customer your HDFC NET-BANKING Account Will be Blocked Today Please Update,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07532,gathered_imc25_english_smish_04751,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07532; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,79,13,False,likely_sms,kept_strict_raw,True,,dear customer your hdfc net banking account will be blocked today please update,camp_000070,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_11302,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_11302,Dear customer your SBI A/C has been Suspended. please update your KYC Click here link submit your details,Dear customer your SBI A/C has been Suspended. please update your KYC Click here link submit your details,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_11302,replacement_imc25_english_smish_11393,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_11393; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,105,19,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear customer your sbi a c has been suspended please update your kyc click here link submit your details,camp_000071,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_02289,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02289,Dear customer Your SBI BANK account has been blocked. Please update your KYC in click here link -,Dear customer Your SBI BANK account has been blocked. Please update your KYC in click here link -,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_02289,gathered_imc25_english_smish_02173,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02289; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,97,17,False,likely_sms,kept_strict_raw,True,,dear customer your sbi bank account has been blocked please update your kyc in click here link,camp_000072,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_13222,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_13222,Dear Customer your STATE BANK A/C has been Suspended. please Update your KYC Immediately click here link,Dear Customer your STATE BANK A/C has been Suspended. please Update your KYC Immediately click here link,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,kept_original_raw_available,imc25_english_smish_13222,gathered_imc25_english_smish_09390,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,104,18,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear customer your state bank a c has been suspended please update your kyc immediately click here link,camp_000073,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_imc25_english_smish_12572,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_12572,Dear Customer Your State Bank of india Account Will Be Suspended! Please Re KYC Verification Update Click here link,Dear Customer Your State Bank of india Account Will Be Suspended! Please Re KYC Verification Update Click here link,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_12572,replacement_imc25_english_smish_12569,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_12569; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,115,19,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear customer your state bank of india account will be suspended please re kyc verification < > click here link,camp_000074,2,campaign_representative,True,selected under max 1 per template cap
replacement_imc25_english_smish_02350,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02350,Dear CustomerYour this BSNL Mobile number is found suspected due to misuse of telecom resources as Spam text message / Telecom Phishing / UCC / Robo or Automated calls & more than 9 connections on same name according to DoT instructions. For reverificationkindly visit nearest BSNL Customer Service Center with POI documents or contact {MPCC},Dear CustomerYour this BSNL Mobile number is found suspected due to misuse of telecom resources as Spam text message / Telecom Phishing / UCC / Robo or Automated calls & more than 9 connections on same name according to DoT instructions. For reverificationkindly visit nearest BSNL Customer Service Center with POI documents or contact {MPCC},smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_02350,gathered_imc25_english_smish_02208,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02350; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_too_long; sms_likeness_status=possible_multipart_sms.,342,51,True,possible_multipart_sms,kept_strict_raw,True,,dear customeryour this bsnl mobile number is found suspected due to misuse of telecom resources as spam text message telecom phishing ucc robo or automated calls more than 9 connections on same name according to dot instructions for < > visit nearest bsnl customer service center with poi documents or contact mpcc,camp_000075,2,campaign_representative,True,selected under max 1 per template cap
strict_replacement_ncsu_sms_phishing_004399,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_004399,"Dear Dada7ana , Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: https://mytextprospector.com/PackID-965220","Dear Dada7ana, Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_004399,replacement_imc25_english_smish_06375,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_06375; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,193,29,False,likely_sms,replaced_with_strict_raw_candidate,True,,dear dada7ana sorry to inform you that your package bearing tracking number us954202 which arrived on july < > will be returned look here < >,camp_000076,2,campaign_representative,True,selected under max 1 per template cap
gathered_imc25_english_smish_00105,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_00105,"Dear friend, we invite you to join the cryptocurrency internal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link"" below to join","Dear friend, we invite you to join the cryptocurrency internal discussion group. And teaches you how to earn 1000-5000US per day in the cryptocurrency market. Reply ""OK"", Please click on the ""link"" below to join",smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,211,36,False,likely_sms,kept_strict_raw,True,,dear friend we invite you to join the cryptocurrency internal discussion group and teaches you how to earn < > 5000us per day in the cryptocurrency market reply ok please click on the link below to join,camp_000077,2,campaign_representative,True,selected under max 1 per template cap
replacement_ncsu_sms_phishing_004136,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_004136,"Dear  Gambli  Sorry  To  Inform  You  That  Your  Package,  Bearing  Tracking  Number  US954202**,  Which  Arrived  On  July  9,  2022,  Will  Be  Returned.  Look  Here:  https://mytextprospector.com/PackID-965220","Dear Gambli Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_004136,gathered_imc25_english_smish_03471,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_004136; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,213,29,False,likely_sms,kept_strict_raw,True,,dear gambli sorry to inform you that your package bearing tracking number us954202 which arrived on july < > will be returned look here < >,camp_000078,2,campaign_representative,True,selected under max 1 per template cap
