unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason
replacement_ncsu_sms_phishing_035627,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_035627,"【 usdtttrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,982,5","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,982,5",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_035627,gathered_imc25_english_smish_11098,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_035627; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,< > a unt login rom88 p word r66888 usable < >,camp_000006,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_036949,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_036949,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,985,2","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,985,2",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_036949,gathered_imc25_english_smish_11215,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_036949; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,< > a unt login rom88 p word r66888 usable < >,camp_000006,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_041643,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_041643,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,992,5","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,992,5",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_041643,gathered_imc25_english_smish_11348,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_041643; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,< > a unt login rom88 p word r66888 usable < >,camp_000006,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_043456,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_043456,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,968,4","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,968,4",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_043456,gathered_imc25_english_smish_11367,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_043456; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,< > a unt login rom88 p word r66888 usable < >,camp_000006,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_044135,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_044135,"【 sunioc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,976,861","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,976,861",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_044135,gathered_imc25_english_smish_11438,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_044135; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,67,13,False,likely_sms,kept_strict_raw,True,,< > a unt login rom88 p word r66888 usable < >,camp_000006,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_smishx_smishing_0092,SmishX,yizhu-joy/SmishX,raw_recovery_91k_pool,smishx_smishing_0092,"[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387","[emailÂ protected] / (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: <URL>",smishing,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,smishx_smishing_0092,gathered_imc25_english_smish_00141,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate smishx_smishing_0092; source_url=https://github.com/yizhu-joy/SmishX; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,135,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_045620,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_045620,"[email protected] / (FirstHorizon-ID#10013) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/364","[email protected] / (FirstHorizon-ID#10013) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_045620,gathered_imc25_english_smish_11544,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_045620; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,134,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_representative,True,selected under max 2 per template cap
replacement_ncsu_sms_phishing_045623,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_045623,"[email protected] / (FirstHorizon-ID#38063) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/366","[email protected] / (FirstHorizon-ID#38063) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_045623,gathered_imc25_english_smish_11546,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_045623; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,134,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_representative,True,selected under max 2 per template cap
replacement_ncsu_sms_phishing_046168,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046168,"[email protected] / (FirstHorizon-ID#20114) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/385","[email protected] / (FirstHorizon-ID#20114) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046168,gathered_imc25_english_smish_11568,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046168; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,134,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046169,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046169,"[email protected] / (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/369","[email protected] / (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046169,gathered_imc25_english_smish_11573,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046169; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,134,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046170,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046170,"[email protected] / (FirstHorizon-ID#25134) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/386","[email protected] / (FirstHorizon-ID#25134) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046170,gathered_imc25_english_smish_11583,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046170; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,134,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046504,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046504,"[email protected] / (FirstHorizon-ID#174512) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","[email protected] / (FirstHorizon-ID#174512) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046504,gathered_imc25_english_smish_11616,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046504; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,135,19,False,likely_sms,kept_strict_raw,True,,email protected firsthorizon id < > online verification click the following link to confirm your account < >,camp_000007,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
gathered_smishx_smishing_0038,SmishX,Gathered approved smishing 7k,gathered_approved_smishing,smishx_smishing_0038,"/ (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/387","/ (FirstHorizon-ID#11174) / (ONLINE-Verification),click the following link to confirm your account: <URL>",smishing,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=SmishX; scam_category=other; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_representative,True,selected under max 2 per template cap
replacement_ncsu_sms_phishing_045615,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_045615,"/ (FirstHorizon-ID#10013) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/364","/ (FirstHorizon-ID#10013) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_045615,gathered_imc25_english_smish_11525,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_045615; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_representative,True,selected under max 2 per template cap
replacement_ncsu_sms_phishing_045619,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_045619,"/ (FirstHorizon-ID#38063) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/366","/ (FirstHorizon-ID#38063) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_045619,gathered_imc25_english_smish_11539,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_045619; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046167,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046167,"/ (FirstHorizon-ID#20114) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/385","/ (FirstHorizon-ID#20114) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046167,gathered_imc25_english_smish_11565,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046167; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046173,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046173,"/ (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/369","/ (FirstHorizon-ID#48123) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046173,gathered_imc25_english_smish_11589,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046173; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,116,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046501,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046501,"/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#165012) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046501,gathered_imc25_english_smish_11599,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046501; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,117,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
replacement_ncsu_sms_phishing_046502,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_046502,"/ (FirstHorizon-ID#174512) / (ONLINE-Verification),click the following link to confirm your account: http://e7.al/395","/ (FirstHorizon-ID#174512) / (ONLINE-Verification),click the following link to confirm your account: <URL>",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_046502,gathered_imc25_english_smish_11605,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_046502; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,117,17,False,likely_sms,kept_strict_raw,True,,firsthorizon id < > online verification click the following link to confirm your account < >,camp_000008,7,campaign_repeat_excluded,False,excluded by max 2 per template cap
mishra_003079,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,3079,"Please call our customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,149,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_repeat_excluded,False,excluded by max 2 per template cap
mishra_004333,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4333,"Please call our customer service representative on 8927307655 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.4,00,000. FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.4,00,000. FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_repeat_excluded,False,excluded by max 2 per template cap
mishra_000583,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,583,"Please call our customer service representative on 6299257179 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,147,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_representative,True,selected under max 2 per template cap
mishra_004825,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,4825,"Please call our customer service representative on 7908807538 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.6,00,000. FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_repeat_excluded,False,excluded by max 2 per template cap
mishra_001583,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,1583,"Please call our customer service representative on 7679046492 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.7,00,000. FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.7,00,000. FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,148,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_repeat_excluded,False,excluded by max 2 per template cap
mishra_000272,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,272,"Please call our customer service representative on 6200992462 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM","Please call our customer service representative on <PHONE> between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM",Smishing,smishing,accepted,accepted,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,,,,false,false,true,URL=No; EMAIL=No; PHONE=yes. Mishra spam is preserved for later smishing relabel review.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,147,26,False,likely_sms,kept_strict_raw,True,,please call our customer service representative on < > between 10am 9pm as you have w0n a guaranteed cash prize of rs < > fl1pkart team,camp_000009,6,campaign_representative,True,selected under max 2 per template cap
replacement_imc25_english_smish_02899,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02899,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📢 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_02899,gathered_imc25_english_smish_15352,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02899; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,136,24,False,needs_review,kept_strict_raw,True,,high five nobuhlenombuso2 you ve done all the slam the scam challenges woohoo i ve entered you into a daily draw to win data,camp_000010,5,campaign_representative,True,selected under max 2 per template cap
