unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,template_basis,research_source_id,synthetic_template_family_id,generation_method,notes
synthetic_research_service_ham_000460,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000460,"J&T Express DELIVERY! TN: JT146600384393, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.","J&T Express DELIVERY! TN: JT146600384393, Rider: THRIX PUAL A TAN. Your COD amount is 879.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing J&T Express Philippines! Stay safe and have a great day ahead.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00075,manual_template,,manual_service_ham_template_00075,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00075. Brand=J&T Express; synthetic values only.
synthetic_research_service_ham_000461,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000461,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using P500. Keep using the Smart App to earn MORE points to redeem MORE rewards!. This is an automated notice.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Smart App to earn MORE points to redeem MORE rewards!. This is an automated notice.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00159,manual_template,,manual_service_ham_template_00159,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00159. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000462,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000462,Use verification code 397069 for BPI authentication. Use verification code 794422 for BDO authentication. No reply is needed.,Use verification code <OTP> for BPI authentication. Use verification code <OTP> for BDO authentication. No reply is needed.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,False,manual_ph_service_templates,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00094,manual_template,,manual_service_ham_template_00094,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00094. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000463,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000463,"Get a chance to win up to Metrobankvoucher when you buy at least P50 regular BPI load on the Metrobank App. Just log in to your account, and tap 'Send Load"". Promo runs from 27 Aug 6:00 PM to 15 May 10:20 AM, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. No reply is needed.","Get a chance to win up to Metrobankvoucher when you buy at least <AMOUNT> regular BPI load on the Metrobank App. Just log in to your account, and tap 'Send Load"". Promo runs from <DATE_TIME> <DATE_TIME> to <DATE_TIME>:20 AM, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. No reply is needed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Lazada,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00003,manual_template,,manual_service_ham_template_00003,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00003. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000464,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000464,"Register now! Download the Metrobank App, click ""Promos"" before logging in and search for ""Up to P100 cashback on all travel spend"" to know more. Promo runs from 03/16/26 to 05/15/26 only. T&Cs apply. DTI249796S26. CCPD26-108. No reply is needed.","Register now! Download the Metrobank App, click ""Promos"" before logging in and search for ""Up to <AMOUNT> cashback on all travel spend"" to know more. Promo runs from 03/16/26 to 05/15/26 only. T&Cs apply. DTI249796S26. CCPD26-108. No reply is needed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00019,manual_template,,manual_service_ham_template_00019,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00019. Brand=Metrobank; synthetic values only.
synthetic_research_service_ham_000465,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000465,"1/2 27 Aug 6:00 PM:21: P50 loaded to 09392645085 from 854825677373 for 1 year. Ref:CJ44111XJ2. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME> <DATE_TIME>:21: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CJ44111XJ2. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00134,manual_template,,manual_service_ham_template_00134,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00134. Brand=Globe; synthetic values only.
synthetic_research_service_ham_000466,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000466,Use verification code 1747 for Your e-wallet authentication. Use verification code 65651 for Your bank authentication. Use verification code 48568 for BDO authentication.,Use verification code <OTP> for Your e-wallet authentication. Use verification code <OTP> for Your bank authentication. Use verification code <OTP> for BDO authentication.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,False,manual_ph_service_templates,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00095,manual_template,,manual_service_ham_template_00095,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00095. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000467,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000467,"Score deals at the BPI Birthday Sale with your RCBC Mastercard Credit Card! Enjoy extra P100 OFF, min. spend PHP 1,250.00. Offer is until Mar. 27, 2026. Discount auto-applied at checkout; no code needed. For info, search LAZBDAY26 on the RCBC Credit website. DTI#252224","Score deals at the BPI Birthday Sale with your RCBC Mastercard Credit Card! Enjoy extra <AMOUNT> OFF, min. spend <AMOUNT>. Offer is until Mar. 27, 2026. Discount auto-applied at checkout; no code needed. For info, search LAZBDAY26 on the RCBC Credit website. DTI#252224",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Lazada,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00004,manual_template,,manual_service_ham_template_00004,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00004. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000468,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000468,"Your chance to start earning eGCs is EXTENDED until 12 May 3:45 PM, 2026! Share your code ACO135 & invite friends to apply for their first Your bank credit card to earn P300 eGC per successful referral. Visit our website for the application link & T&Cs. DT1245534S2025 CCPD26-041","Your chance to start earning eGCs is EXTENDED until <DATE_TIME> <DATE_TIME>, 2026! Share your code ACO135 & invite friends to apply for their first Your bank credit card to earn <AMOUNT> eGC per successful referral. Visit our website for the application link & T&Cs. DT1245534S2025 CCPD26-041",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00025,manual_template,,manual_service_ham_template_00025,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00025. Brand=Your bank; synthetic values only.
synthetic_research_service_ham_000469,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000469,"1/2 15 May 10:20 AM:38: P100 loaded to 09391440462 from 46516874436 for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track","1/2 <DATE_TIME>:20 AM:38: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: CLM48AWRSY. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00141,manual_template,,manual_service_ham_template_00141,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00141. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000470,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000470,"Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BPI is regulated by BSP.","Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BPI is regulated by BSP.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00017,manual_template,,manual_service_ham_template_00017,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00017. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000471,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000471,"oat, Apr ti at 11-09 AM Your referrals can earn you rewards! Get PHP 2,450.75 eGC for every successful referral when friends apply & get approved for their first BDO credit card using your code ACO135. Promo runs until tomorrow, 260923. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041","oat, Apr ti at 11-09 AM Your referrals can earn you rewards! Get <AMOUNT> eGC for every successful referral when friends apply & get approved for their first BDO credit card using your code ACO135. Promo runs until <DATE_TIME>, 260923. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00092,manual_template,,manual_service_ham_template_00092,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00092. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000472,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000472,Hi Ka-J&T Express! We will deliver your shipment tomorrow. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks,Hi Ka-J&T Express! We will deliver your shipment <DATE_TIME>. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00077,manual_template,,manual_service_ham_template_00077,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00077. Brand=J&T Express; synthetic values only.
synthetic_research_service_ham_000473,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000473,"Jocelyn, Big Travel Bonus is back with up to P50 CASHBACK for a min. accum. spend on all your travel spend using your Your bank credit card!. No reply is needed.","Jocelyn, Big Travel Bonus is back with up to <AMOUNT> CASHBACK for a min. accum. spend on all your travel spend using your Your bank credit card!. No reply is needed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00015,manual_template,,manual_service_ham_template_00015,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00015. Brand=Your bank; synthetic values only.
synthetic_research_service_ham_000474,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000474,Greetings from BDO! Jocelyn Anne Barce just sent you P50. Message from sender: Fees. Thank you. This is an automated notice.,Greetings from BDO! Jocelyn Anne Barce just sent you <AMOUNT>. Message from sender: Fees. Thank you. This is an automated notice.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00012,manual_template,,manual_service_ham_template_00012,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00012. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000475,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000475,"1/2 27 Aug 6:00 PM:19: P500 loaded to 09980743361 from 3767293652 for 1 year. Ref:CB56DJX3TO. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME> <DATE_TIME>:19: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CB56DJX3TO. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00131,manual_template,,manual_service_ham_template_00131,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00131. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000476,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000476,"We'd like to remind you that the due date for your card ending in 5892344917 is on 04/13. Your minimum amount due is P100. Your total statement balance is PHP 2,450.75. If you have already paid prior to receiving this message, thank you for your payment.","We'd like to remind you that the due date for your card ending in <REF_NUM> is on 04/13. Your minimum amount due is <AMOUNT>. Your total statement balance is <AMOUNT>. If you have already paid prior to receiving this message, thank you for your payment.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00056,manual_template,,manual_service_ham_template_00056,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00056. Brand=; synthetic values only.
synthetic_research_service_ham_000477,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000477,"Indulge at Gloria Maris Greenhills, JOCELYN ANNE! Enjoy 50% OFF for a min. P100 spend with your RCBC Premium Credit Card from today, Mon.-Fri. Valid for Lunch (12 May 3:45 PM-15 May 10:20 AM) and Dinner (27 Aug 6:00 PM-12 May 3:45 PM). Search GMGH on the RCBC Credit website for details. T&Cs apply. DTI253026S26","Indulge at Gloria Maris Greenhills, JOCELYN ANNE! Enjoy 50% OFF for a min. <AMOUNT> spend with your RCBC Premium Credit Card from <DATE_TIME>, Mon.-Fri. Valid for Lunch (<DATE_TIME> <DATE_TIME>-<DATE_TIME>:20 AM) and Dinner (<DATE_TIME> <DATE_TIME>-<DATE_TIME> <DATE_TIME>). Search GMGH on the RCBC Credit website for details. T&Cs apply. DTI253026S26",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00033,manual_template,,manual_service_ham_template_00033,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00033. Brand=; synthetic values only.
synthetic_research_service_ham_000478,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000478,Banks closed this Holy Week. Deposit or withdraw from your Your bank account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance.,Banks closed this Holy Week. Deposit or withdraw from your Your bank account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00001,manual_template,,manual_service_ham_template_00001,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00001. Brand=Your bank; synthetic values only.
synthetic_research_service_ham_000479,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000479,"1/2 12 May 3:45 PM:14: PHP 1,250.00 loaded to 09398662031 from 950700366496 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME> <DATE_TIME>:14: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,manual_template,,manual_service_ham_template_00130,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00130. Brand=Globe; synthetic values only.
synthetic_research_service_ham_000480,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000480,"Greetings from Your bank! This is a friendly reminder on your minimum amount due of PHP 1,250.00. You may pay via BPI Online, BDO App or using other banking apps.","Greetings from Your bank! This is a friendly reminder on your minimum amount due of <AMOUNT>. You may pay via BPI Online, BDO App or using other banking apps.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00014,manual_template,,manual_service_ham_template_00014,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00014. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000481,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000481,"Psst! 'Wag ka nang tamarin, 15 May 10:20 AM lang ‘to! Mag-GrabCar Saver na for 15% cheaper fares. Ayaw mo pa rin bumangon? Eto extra 25% OFF your ride with code TINATAMADAKO! Max discount of P100, min fare of PHP 1,250.00. No reply is needed.","Psst! 'Wag ka nang tamarin, <DATE_TIME>:20 AM lang ‘to! Mag-GrabCar Saver na for 15% cheaper fares. Ayaw mo pa rin bumangon? Eto extra 25% OFF your ride with code TINATAMADAKO! Max discount of <AMOUNT>, min fare of <AMOUNT>. No reply is needed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00112,manual_template,,manual_service_ham_template_00112,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00112. Brand=; synthetic values only.
synthetic_research_service_ham_000482,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000482,"Psst! 'Wag ka nang tamarin, 27 Aug 6:00 PM lang ‘to! Mag-GrabCar Saver na for 15% cheaper fares. Ayaw mo pa rin bumangon? Eto extra 25% OFF your ride with code TINATAMADAKO! Max discount of P300, min fare of P300. This is an automated notice.","Psst! 'Wag ka nang tamarin, <DATE_TIME> <DATE_TIME> lang ‘to! Mag-GrabCar Saver na for 15% cheaper fares. Ayaw mo pa rin bumangon? Eto extra 25% OFF your ride with code TINATAMADAKO! Max discount of <AMOUNT>, min fare of <AMOUNT>. This is an automated notice.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00112,manual_template,,manual_service_ham_template_00112,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00112. Brand=; synthetic values only.
synthetic_research_service_ham_000483,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000483,"1/2 15 May 10:20 AM:58: P50 loaded to 09987110943 from 94452633641310 for 1 year. Ref:DBI6D32L9I. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com C","1/2 <DATE_TIME>:20 AM:58: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:DBI6D32L9I. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Globe App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00150,manual_template,,manual_service_ham_template_00150,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00150. Brand=Globe; synthetic values only.
