review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,likely_review_bucket,bucket_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-BAL-0110,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0111,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0112,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0113,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0114,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0115,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0116,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p","Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p","Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0117,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324","Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324","Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0118,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0119,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0120,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0121,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;adult_chat_promo;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0122,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;opt_out_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0123,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv","FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv","FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0124,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...","Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...","Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;adult_chat_promo;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0125,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0126,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0127,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0128,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0129,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0130,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week","Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week","Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;prize_reward_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0131,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0132,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;opt_out_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0133,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0134,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0135,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply","Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply","Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0136,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P","You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P","You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0137,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0138,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832","Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832","Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;prize_reward_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,prize/reward promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0139,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;adult_chat_promo;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-BAL-0140,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0141,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0142,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,spam,spam,original_spam_label,likely_spam_not_smishing,ringtone_subscription;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0143,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0144,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;opt_out_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0145,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!","Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!","Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0146,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0147,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,spam,spam,original_spam_label,likely_spam_not_smishing,opt_out_ad;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,True,False,True,promotional spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0148,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,spam,spam,original_spam_label,likely_spam_not_smishing,promotional_offer;ringtone_subscription;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,True,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-BAL-0149,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam,spam,original_spam_label,likely_spam_not_smishing,adult_chat_promo;premium_number_ad;original_spam_label,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
