artifact_path,augmentation_id,original_final_row_id,normalized_label,perturbation_level,perturbation_techniques,variant_index,seed,quality_status,augmentation_purpose
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006981_v2,v3_public_manual_research_synthetic_row_006981,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,2,1078546512,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009492_v1,v3_public_manual_research_synthetic_row_009492,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,3458217769,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008272_v1,v3_public_manual_research_synthetic_row_008272,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,2885662585,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007770_v1,v3_public_manual_research_synthetic_row_007770,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,4128521716,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009959_v1,v3_public_manual_research_synthetic_row_009959,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;url_variation,1,1546760569,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006850_v1,v3_public_manual_research_synthetic_row_006850,smishing,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,1,3524880138,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006785_v1,v3_public_manual_research_synthetic_row_006785,smishing,20,url_variation;homoglyph_substitution;spacing_punctuation_case_noise,1,170404615,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008643_v1,v3_public_manual_research_synthetic_row_008643,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,2639252686,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008696_v1,v3_public_manual_research_synthetic_row_008696,smishing,20,separator_injection;homoglyph_substitution;leetspeak_obfuscation,1,3426290538,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008696_v2,v3_public_manual_research_synthetic_row_008696,smishing,20,leetspeak_obfuscation;separator_injection;spacing_punctuation_case_noise,2,1610767452,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008696_v3,v3_public_manual_research_synthetic_row_008696,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,3,292446491,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009807_v1,v3_public_manual_research_synthetic_row_009807,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,1,668606589,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009807_v2,v3_public_manual_research_synthetic_row_009807,smishing,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,2,2194835567,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009427_v1,v3_public_manual_research_synthetic_row_009427,smishing,20,spacing_punctuation_case_noise;separator_injection;url_variation,1,3519274686,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008095_v1,v3_public_manual_research_synthetic_row_008095,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,1,1574512678,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008095_v2,v3_public_manual_research_synthetic_row_008095,smishing,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,2,3859456061,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006150_v1,v3_public_manual_research_synthetic_row_006150,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;separator_injection,1,3927199375,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008530_v1,v3_public_manual_research_synthetic_row_008530,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,4098282755,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008530_v2,v3_public_manual_research_synthetic_row_008530,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,2,3041244807,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009994_v1,v3_public_manual_research_synthetic_row_009994,smishing,20,url_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,1,3212190265,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010307_v1,v3_public_manual_research_synthetic_row_010307,smishing,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,1,476047164,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005775_v1,v3_public_manual_research_synthetic_row_005775,smishing,20,url_variation;leetspeak_obfuscation;separator_injection,1,2099646726,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008477_v1,v3_public_manual_research_synthetic_row_008477,smishing,20,spacing_punctuation_case_noise;url_variation;separator_injection,1,504120652,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008477_v2,v3_public_manual_research_synthetic_row_008477,smishing,20,url_variation;numeric_otp_variation;spacing_punctuation_case_noise,2,2039622537,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010005_v1,v3_public_manual_research_synthetic_row_010005,smishing,20,numeric_otp_variation;url_variation;homoglyph_substitution,1,1677856275,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010005_v2,v3_public_manual_research_synthetic_row_010005,smishing,20,numeric_otp_variation;homoglyph_substitution;url_variation,2,3578261933,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009000_v1,v3_public_manual_research_synthetic_row_009000,smishing,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,1,3748053790,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007682_v1,v3_public_manual_research_synthetic_row_007682,smishing,20,leetspeak_obfuscation;numeric_otp_variation;homoglyph_substitution,1,1339071529,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007856_v1,v3_public_manual_research_synthetic_row_007856,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,1,2854346856,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009982_v1,v3_public_manual_research_synthetic_row_009982,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,743658991,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009118_v1,v3_public_manual_research_synthetic_row_009118,smishing,20,numeric_otp_variation;homoglyph_substitution;leetspeak_obfuscation,1,3265923335,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005630_v1,v3_public_manual_research_synthetic_row_005630,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,1,962754823,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006386_v1,v3_public_manual_research_synthetic_row_006386,smishing,20,homoglyph_substitution;urgency_paraphrasing;separator_injection,1,1832186849,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010254_v1,v3_public_manual_research_synthetic_row_010254,smishing,20,url_variation;numeric_otp_variation;separator_injection,1,305842224,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005508_v1,v3_public_manual_research_synthetic_row_005508,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,1,3136656082,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005508_v2,v3_public_manual_research_synthetic_row_005508,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,2,336014166,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009973_v1,v3_public_manual_research_synthetic_row_009973,smishing,20,homoglyph_substitution;separator_injection;url_variation,1,228272744,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009973_v2,v3_public_manual_research_synthetic_row_009973,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,2,1256777010,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010329_v1,v3_public_manual_research_synthetic_row_010329,smishing,20,homoglyph_substitution;url_variation;numeric_otp_variation,1,2784811864,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010329_v2,v3_public_manual_research_synthetic_row_010329,smishing,20,homoglyph_substitution;url_variation;numeric_otp_variation,2,3595579134,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009922_v1,v3_public_manual_research_synthetic_row_009922,smishing,20,separator_injection;homoglyph_substitution;numeric_otp_variation,1,3145768828,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009922_v2,v3_public_manual_research_synthetic_row_009922,smishing,20,numeric_otp_variation;url_variation;leetspeak_obfuscation,2,3435804946,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009395_v1,v3_public_manual_research_synthetic_row_009395,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,1,2990516485,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007015_v1,v3_public_manual_research_synthetic_row_007015,smishing,20,url_variation;spacing_punctuation_case_noise;homoglyph_substitution,1,1536887175,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007015_v2,v3_public_manual_research_synthetic_row_007015,smishing,20,leetspeak_obfuscation;url_variation;spacing_punctuation_case_noise,2,1573013084,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010078_v1,v3_public_manual_research_synthetic_row_010078,smishing,20,url_variation;urgency_paraphrasing;numeric_otp_variation,1,2715290014,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010078_v2,v3_public_manual_research_synthetic_row_010078,smishing,20,spacing_punctuation_case_noise;url_variation;numeric_otp_variation,2,3991596706,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009372_v1,v3_public_manual_research_synthetic_row_009372,smishing,20,leetspeak_obfuscation;homoglyph_substitution;url_variation,1,2225997061,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010404_v1,v3_public_manual_research_synthetic_row_010404,smishing,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,1,2521797614,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006553_v1,v3_public_manual_research_synthetic_row_006553,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;numeric_otp_variation,1,3209777952,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010352_v1,v3_public_manual_research_synthetic_row_010352,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,1,1542870714,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005990_v1,v3_public_manual_research_synthetic_row_005990,smishing,20,separator_injection;institution_substitution;url_variation,1,3199249032,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010160_v1,v3_public_manual_research_synthetic_row_010160,smishing,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,1,752776349,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009195_v1,v3_public_manual_research_synthetic_row_009195,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,1370264294,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009241_v1,v3_public_manual_research_synthetic_row_009241,smishing,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,1,2416805082,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010464_v1,v3_public_manual_research_synthetic_row_010464,smishing,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,1,2169209769,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005596_v1,v3_public_manual_research_synthetic_row_005596,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,1,1874563010,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005596_v2,v3_public_manual_research_synthetic_row_005596,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,2,2042365834,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008356_v1,v3_public_manual_research_synthetic_row_008356,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;separator_injection,1,1793130288,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006819_v1,v3_public_manual_research_synthetic_row_006819,smishing,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,1,564397810,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006819_v2,v3_public_manual_research_synthetic_row_006819,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,2,2635435816,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010425_v1,v3_public_manual_research_synthetic_row_010425,smishing,20,numeric_otp_variation;url_variation;separator_injection,1,2777901198,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010425_v2,v3_public_manual_research_synthetic_row_010425,smishing,20,url_variation;separator_injection;spacing_punctuation_case_noise,2,1770394723,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006616_v1,v3_public_manual_research_synthetic_row_006616,smishing,20,homoglyph_substitution;urgency_paraphrasing;spacing_punctuation_case_noise,1,3583488941,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006616_v2,v3_public_manual_research_synthetic_row_006616,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,2,3273074620,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006012_v1,v3_public_manual_research_synthetic_row_006012,smishing,20,spacing_punctuation_case_noise;institution_substitution;leetspeak_obfuscation,1,70131401,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006299_v1,v3_public_manual_research_synthetic_row_006299,smishing,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,1,3661001014,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010277_v1,v3_public_manual_research_synthetic_row_010277,smishing,20,url_variation;homoglyph_substitution;numeric_otp_variation,1,2848833794,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008636_v1,v3_public_manual_research_synthetic_row_008636,smishing,20,numeric_otp_variation;url_variation;homoglyph_substitution,1,370802342,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008294_v1,v3_public_manual_research_synthetic_row_008294,smishing,20,spacing_punctuation_case_noise;separator_injection;leetspeak_obfuscation,1,3393234742,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007867_v1,v3_public_manual_research_synthetic_row_007867,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,1,820982921,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009547_v1,v3_public_manual_research_synthetic_row_009547,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,1,948766362,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009547_v2,v3_public_manual_research_synthetic_row_009547,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,2,1810824281,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005452_v1,v3_public_manual_research_synthetic_row_005452,smishing,20,separator_injection;homoglyph_substitution;url_variation,1,1003529342,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008102_v1,v3_public_manual_research_synthetic_row_008102,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,1,920482225,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008102_v2,v3_public_manual_research_synthetic_row_008102,smishing,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,2,2225407362,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009872_v1,v3_public_manual_research_synthetic_row_009872,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,1,2304416358,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006372_v1,v3_public_manual_research_synthetic_row_006372,smishing,20,url_variation;spacing_punctuation_case_noise;leetspeak_obfuscation,1,2504233619,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006988_v1,v3_public_manual_research_synthetic_row_006988,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;separator_injection,1,2421811653,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007505_v1,v3_public_manual_research_synthetic_row_007505,smishing,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,1,1331892051,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007505_v2,v3_public_manual_research_synthetic_row_007505,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,2,3828243023,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007505_v3,v3_public_manual_research_synthetic_row_007505,smishing,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,3,3539121083,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009606_v1,v3_public_manual_research_synthetic_row_009606,smishing,20,separator_injection;numeric_otp_variation;spacing_punctuation_case_noise,1,2358410475,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009606_v2,v3_public_manual_research_synthetic_row_009606,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise;separator_injection,2,3515130169,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009308_v1,v3_public_manual_research_synthetic_row_009308,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;url_variation,1,1948810559,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009308_v2,v3_public_manual_research_synthetic_row_009308,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,2,1955121892,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009321_v1,v3_public_manual_research_synthetic_row_009321,smishing,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,1,554238294,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009428_v1,v3_public_manual_research_synthetic_row_009428,smishing,20,leetspeak_obfuscation;numeric_otp_variation;spacing_punctuation_case_noise,1,2554709066,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009428_v2,v3_public_manual_research_synthetic_row_009428,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;leetspeak_obfuscation,2,1008276927,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007573_v1,v3_public_manual_research_synthetic_row_007573,smishing,20,leetspeak_obfuscation;url_variation;spacing_punctuation_case_noise,1,3966946364,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007573_v2,v3_public_manual_research_synthetic_row_007573,smishing,20,separator_injection;url_variation;homoglyph_substitution,2,3398290054,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010202_v1,v3_public_manual_research_synthetic_row_010202,smishing,20,homoglyph_substitution;spacing_punctuation_case_noise,1,1558553106,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010202_v2,v3_public_manual_research_synthetic_row_010202,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution,2,3518520645,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007875_v1,v3_public_manual_research_synthetic_row_007875,smishing,20,numeric_otp_variation;url_variation;homoglyph_substitution,1,168588723,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008943_v1,v3_public_manual_research_synthetic_row_008943,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,1,36421486,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005577_v1,v3_public_manual_research_synthetic_row_005577,smishing,20,url_variation;numeric_otp_variation;spacing_punctuation_case_noise,1,2343178974,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_006516_v1,v3_public_manual_research_synthetic_row_006516,smishing,20,numeric_otp_variation;homoglyph_substitution;url_variation,1,730008878,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_005513_v1,v3_public_manual_research_synthetic_row_005513,smishing,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,1,2980466156,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_008573_v1,v3_public_manual_research_synthetic_row_008573,smishing,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,1,3229374003,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_010145_v1,v3_public_manual_research_synthetic_row_010145,smishing,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,1,2943424867,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007116_v1,v3_public_manual_research_synthetic_row_007116,smishing,20,institution_substitution;numeric_otp_variation;homoglyph_substitution,1,2327330482,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_007116_v2,v3_public_manual_research_synthetic_row_007116,smishing,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,2,4108467993,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009331_v1,v3_public_manual_research_synthetic_row_009331,smishing,20,numeric_otp_variation;leetspeak_obfuscation;homoglyph_substitution,1,2977925875,pass,ablation_b_training
data/06_model_ready/augmented_training/train_augmented_for_ablation_b.csv,aug_train_v3_public_manual_research_synthetic_row_009331_v2,v3_public_manual_research_synthetic_row_009331,smishing,20,numeric_otp_variation;spacing_punctuation_case_noise;leetspeak_obfuscation,2,466685229,pass,ablation_b_training
