unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,generation_method,notes
synthetic_service_ham_000239,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000239,#][Your bank] 230047 is your verification code DaewVIZQ+ns. This message is for your information.,#][Your bank] <OTP> is your verification code DaewVIZQ+ns. This message is for your information.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,TikTok,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00096,template_slot_sampling,Generated from service_ham_template_00096; synthetic values only.
synthetic_service_ham_000240,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000240,Your Discord security code is: 86337 tzD9jJY28Wrn. This notice does not require a reply.,Your Discord security code is: <OTP> tzD9jJY28Wrn. This notice does not require a reply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00101,template_slot_sampling,Generated from service_ham_template_00101; synthetic values only.
synthetic_service_ham_000241,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000241,Use verification code 4310 for Your bank authentication. Use verification code 690331 for Your bank authentication. Use verification code 9079 for Your e-wallet authentication. Standard rates may apply.,Use verification code <OTP> for Your bank authentication. Use verification code <OTP> for Your bank authentication. Use verification code <OTP> for Your e-wallet authentication. Standard rates may apply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00095,template_slot_sampling,Generated from service_ham_template_00095; synthetic values only.
synthetic_service_ham_000242,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000242,Maya] DO NOT SHARE: Use your SECRET one-time PIN 0673 to activate BPI Mobile Key on your SM-S918B. Your account record was updated.,Maya] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S918B. Your account record was updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,True,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00085,template_slot_sampling,Generated from service_ham_template_00085; synthetic values only.
synthetic_service_ham_000243,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000243,Metrobank] DO NOT SHARE: Use your SECRET one-time PIN 8439 to activate Maya Mobile Key on your SM-S918B. This is a legitimate service notification.,Metrobank] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate Maya Mobile Key on your SM-S918B. This is a legitimate service notification.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00085,template_slot_sampling,Generated from service_ham_template_00085; synthetic values only.
synthetic_service_ham_000244,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000244,Your Now Serving OTP Code is 534283. Transaction record updated.,Your Now Serving OTP Code is <OTP>. Transaction record updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00103,template_slot_sampling,Generated from service_ham_template_00103; synthetic values only.
synthetic_service_ham_000245,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000245,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/40892. T&Cs apply DTI245534S2025 CCPD26-041. This is a legitimate service notification.,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/40892. T&Cs apply DTI245534S2025 CCPD26-041. This is a legitimate service notification.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00097,template_slot_sampling,Generated from service_ham_template_00097; synthetic values only.
synthetic_service_ham_000246,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000246,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/705685. T&Cs apply DTI245534S2025 CCPD26-041. Sent by your service provider.,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/705685. T&Cs apply DTI245534S2025 CCPD26-041. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00097,template_slot_sampling,Generated from service_ham_template_00097; synthetic values only.
synthetic_service_ham_000247,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000247,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/24628. T&Cs apply DTI245534S2025 CCPD26-041. Please check your app for details.,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/24628. T&Cs apply DTI245534S2025 CCPD26-041. Please check your app for details.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00097,template_slot_sampling,Generated from service_ham_template_00097; synthetic values only.
synthetic_service_ham_000248,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000248,Your Claude verification code is: 3427. Your account record was updated.,Your Claude verification code is: <OTP>. Your account record was updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00099,template_slot_sampling,Generated from service_ham_template_00099; synthetic values only.
synthetic_service_ham_000249,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000249,BPI] DO NOT SHARE: Use your SECRET one-time PIN 668826 to activate Metrobank Mobile Key on your SM-S918B. Sent by your service provider.,BPI] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate Metrobank Mobile Key on your SM-S918B. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00085,template_slot_sampling,Generated from service_ham_template_00085; synthetic values only.
synthetic_service_ham_000250,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000250,GCash] DO NOT SHARE: Use your SECRET one-time PIN 3983 to activate BPI Mobile Key on your SM-S918B. Please check your app for details.,GCash] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S918B. Please check your app for details.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00085,template_slot_sampling,Generated from service_ham_template_00085; synthetic values only.
synthetic_service_ham_000251,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000251,Use verification code 03317 for Maya authentication. Use verification code 9363 for Metrobank authentication. This is a legitimate service notification.,Use verification code <OTP> for Maya authentication. Use verification code <OTP> for Metrobank authentication. This is a legitimate service notification.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00094,template_slot_sampling,Generated from service_ham_template_00094; synthetic values only.
synthetic_service_ham_000252,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000252,Use verification code 78544 for Metrobank authentication. This is a legitimate service notification.,Use verification code <OTP> for Metrobank authentication. This is a legitimate service notification.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00093,template_slot_sampling,Generated from service_ham_template_00093; synthetic values only.
synthetic_service_ham_000253,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000253,Your Claude verification code is: 71753 Your Claude verification code is: 56093 Your Claude verification code is: 204899 Your Claude verification code is: 642353 a Unread KK. This message is for your information.,Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> a Unread KK. This message is for your information.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00100,template_slot_sampling,Generated from service_ham_template_00100; synthetic values only.
synthetic_service_ham_000254,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000254,#][Your bank] 378547 is your verification code DaewVIZQ+ns. Standard rates may apply.,#][Your bank] <OTP> is your verification code DaewVIZQ+ns. Standard rates may apply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,TikTok,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00096,template_slot_sampling,Generated from service_ham_template_00096; synthetic values only.
synthetic_service_ham_000255,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000255,Your Claude verification code is: 25228. This is a legitimate service notification.,Your Claude verification code is: <OTP>. This is a legitimate service notification.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00099,template_slot_sampling,Generated from service_ham_template_00099; synthetic values only.
synthetic_service_ham_000256,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000256,Your Claude verification code is: 8080. Sent by your service provider.,Your Claude verification code is: <OTP>. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00099,template_slot_sampling,Generated from service_ham_template_00099; synthetic values only.
synthetic_service_ham_000257,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000257,Your bank] DO NOT SHARE: Use your SECRET one-time PIN 006231 to activate BPI Mobile Key on your SM-S938B. Sent by your service provider.,Your bank] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BPI Mobile Key on your SM-S938B. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00086,template_slot_sampling,Generated from service_ham_template_00086; synthetic values only.
synthetic_service_ham_000259,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000259,Your Now Serving OTP Code is 70088. Your service record has been updated.,Your Now Serving OTP Code is <OTP>. Your service record has been updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00103,template_slot_sampling,Generated from service_ham_template_00103; synthetic values only.
synthetic_service_ham_000260,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000260,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/0848. T&Cs apply DTI245534S2025 CCPD26-041. Your reference has been recorded.,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/0848. T&Cs apply DTI245534S2025 CCPD26-041. Your reference has been recorded.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00097,template_slot_sampling,Generated from service_ham_template_00097; synthetic values only.
synthetic_service_ham_000261,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000261,Use verification code 8621 for BDO authentication. Sent by your service provider.,Use verification code <OTP> for BDO authentication. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00093,template_slot_sampling,Generated from service_ham_template_00093; synthetic values only.
synthetic_service_ham_000262,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000262,Your Claude verification code is: 3398 Your Claude verification code is: 54615 Your Claude verification code is: 79334 Your Claude verification code is: 101666 a Unread KK. Standard rates may apply.,Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> a Unread KK. Standard rates may apply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00100,template_slot_sampling,Generated from service_ham_template_00100; synthetic values only.
synthetic_service_ham_000263,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000263,Your Claude verification code is: 0217. Please check your app for details.,Your Claude verification code is: <OTP>. Please check your app for details.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00099,template_slot_sampling,Generated from service_ham_template_00099; synthetic values only.
synthetic_service_ham_000264,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000264,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/591803. T&Cs apply DTI245534S2025 CCPD26-041. This notice does not require a reply.,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/591803. T&Cs apply DTI245534S2025 CCPD26-041. This notice does not require a reply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00097,template_slot_sampling,Generated from service_ham_template_00097; synthetic values only.
synthetic_service_ham_000265,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000265,Your Indeed verification code is: 6142. This message is for your information.,Your Indeed verification code is: <OTP>. This message is for your information.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00102,template_slot_sampling,Generated from service_ham_template_00102; synthetic values only.
synthetic_service_ham_000266,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000266,Your Indeed verification code is: 9685. Standard rates may apply.,Your Indeed verification code is: <OTP>. Standard rates may apply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00102,template_slot_sampling,Generated from service_ham_template_00102; synthetic values only.
synthetic_service_ham_000267,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000267,#][GCash] 218501 is your verification code DaewVIZQ+ns. Your account record was updated.,#][GCash] <OTP> is your verification code DaewVIZQ+ns. Your account record was updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,True,otp_verification,TikTok,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00096,template_slot_sampling,Generated from service_ham_template_00096; synthetic values only.
synthetic_service_ham_000268,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000268,"Your referrals can earn you rewards! Get PHP 2,450.75 eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until on 12 May 2026, 5999. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041","Your referrals can earn you rewards! Get <AMOUNT> eGC for every successful referral when friends apply & get approved for their first Metrobank credit card using your code ACO135. Promo runs until on <DATE_TIME>, 5999. Visit our website for the application link & for T&Cs. DT1245534S2025 CCPD26-041",ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,False,True,True,otp_verification,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00091,template_slot_sampling,Generated from service_ham_template_00091; synthetic values only.
synthetic_service_ham_000270,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000270,G-961943 is your Google verification code. Don't share your code with anyone. This message is for your information.,G-<OTP> is your Google verification code. Don't share your code with anyone. This message is for your information.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Google,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00089,template_slot_sampling,Generated from service_ham_template_00089; synthetic values only.
synthetic_service_ham_000271,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000271,Your bank] DO NOT SHARE: Use your SECRET one-time PIN 4262 to activate GCash Mobile Key on your SM-S938B. Please check your app for details.,Your bank] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate GCash Mobile Key on your SM-S938B. Please check your app for details.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00086,template_slot_sampling,Generated from service_ham_template_00086; synthetic values only.
synthetic_service_ham_000272,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000272,Use verification code 11047 for GCash authentication. Use verification code 41212 for GCash authentication. Sent by your service provider.,Use verification code <OTP> for GCash authentication. Use verification code <OTP> for GCash authentication. Sent by your service provider.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00094,template_slot_sampling,Generated from service_ham_template_00094; synthetic values only.
synthetic_service_ham_000273,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000273,Your Claude verification code is: 10158 Your Claude verification code is: 9956 Your Claude verification code is: 4661 Your Claude verification code is: 839826 a Unread KK. Your account record was updated.,Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> Your Claude verification code is: <OTP> a Unread KK. Your account record was updated.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,True,otp_verification,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00100,template_slot_sampling,Generated from service_ham_template_00100; synthetic values only.
synthetic_service_ham_000274,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000274,G-4447 is your Google verification code. Don't share your code with anyone. Standard rates may apply.,G-<OTP> is your Google verification code. Don't share your code with anyone. Standard rates may apply.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Google,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00089,template_slot_sampling,Generated from service_ham_template_00089; synthetic values only.
synthetic_service_ham_000275,service_ham_template_generator,synthetic_service_ham_from_manual_templates,synthetic_ham_template,synthetic_row_000275,Use verification code 15437 for Maya authentication. Please check your app for details.,Use verification code <OTP> for Maya authentication. Please check your app for details.,ham,ham,synthetic_ham_approved,approved_synthetic,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,synthetic row generated from approved manual ham template,False,False,False,True,False,False,otp_verification,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00093,template_slot_sampling,Generated from service_ham_template_00093; synthetic values only.
